"S11 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 7.461390e-001, -6.791399e-001, 
3870629468.8525, 7.463924e-001, -6.790604e-001, 
3870695794.6863, 7.466451e-001, -6.790684e-001, 
3870762120.5201, 7.468576e-001, -6.790754e-001, 
3870828446.3539, 7.470307e-001, -6.791085e-001, 
3870894772.1877, 7.472456e-001, -6.790798e-001, 
3870961098.0215, 7.474080e-001, -6.791670e-001, 
3871027423.8553, 7.475377e-001, -6.791989e-001, 
3871093749.6891, 7.476807e-001, -6.792812e-001, 
3871160075.5229, 7.478069e-001, -6.793522e-001, 
3871226401.3567, 7.478787e-001, -6.794444e-001, 
3871292727.1905, 7.478794e-001, -6.795110e-001, 
3871359053.0243, 7.478158e-001, -6.796088e-001, 
3871425378.8581, 7.478157e-001, -6.797133e-001, 
3871491704.6919, 7.477699e-001, -6.798254e-001, 
3871558030.5257, 7.477120e-001, -6.798605e-001, 
3871624356.3595, 7.477055e-001, -6.799502e-001, 
3871690682.1933, 7.476301e-001, -6.799757e-001, 
3871757008.0271, 7.476750e-001, -6.799998e-001, 
3871823333.8609, 7.475449e-001, -6.800597e-001, 
3871889659.6947, 7.475286e-001, -6.800150e-001, 
3871955985.5285, 7.474719e-001, -6.800190e-001, 
3872022311.3624, 7.473420e-001, -6.800109e-001, 
3872088637.1962, 7.473248e-001, -6.799846e-001, 
3872154963.03, 7.471958e-001, -6.800057e-001, 
3872221288.8638, 7.471571e-001, -6.798566e-001, 
3872287614.6976, 7.469828e-001, -6.797585e-001, 
3872353940.5314, 7.467481e-001, -6.795600e-001, 
3872420266.3652, 7.466061e-001, -6.793901e-001, 
3872486592.199, 7.463815e-001, -6.791728e-001, 
3872552918.0328, 7.462151e-001, -6.790196e-001, 
3872619243.8666, 7.461237e-001, -6.788158e-001, 
3872685569.7004, 7.459831e-001, -6.787237e-001, 
3872751895.5342, 7.458475e-001, -6.785126e-001, 
3872818221.368, 7.457498e-001, -6.784254e-001, 
3872884547.2018, 7.456217e-001, -6.783219e-001, 
3872950873.0356, 7.455726e-001, -6.782178e-001, 
3873017198.8694, 7.455025e-001, -6.780624e-001, 
3873083524.7032, 7.454657e-001, -6.780003e-001, 
3873149850.537, 7.454093e-001, -6.778783e-001, 
3873216176.3708, 7.454062e-001, -6.778061e-001, 
3873282502.2046, 7.454988e-001, -6.778005e-001, 
3873348828.0384, 7.456129e-001, -6.778466e-001, 
3873415153.8722, 7.457470e-001, -6.778885e-001, 
3873481479.706, 7.458484e-001, -6.780199e-001, 
3873547805.5399, 7.459686e-001, -6.780520e-001, 
3873614131.3737, 7.460832e-001, -6.780684e-001, 
3873680457.2075, 7.461320e-001, -6.781491e-001, 
3873746783.0413, 7.462319e-001, -6.782064e-001, 
3873813108.8751, 7.463109e-001, -6.782624e-001, 
3873879434.7089, 7.463730e-001, -6.783066e-001, 
3873945760.5427, 7.464105e-001, -6.783858e-001, 
3874012086.3765, 7.464873e-001, -6.784448e-001, 
3874078412.2103, 7.464373e-001, -6.785213e-001, 
3874144738.0441, 7.464457e-001, -6.785821e-001, 
3874211063.8779, 7.464672e-001, -6.786281e-001, 
3874277389.7117, 7.464411e-001, -6.786801e-001, 
3874343715.5455, 7.463717e-001, -6.787040e-001, 
3874410041.3793, 7.463633e-001, -6.787080e-001, 
3874476367.2131, 7.462533e-001, -6.787232e-001, 
3874542693.0469, 7.461824e-001, -6.787063e-001, 
3874609018.8807, 7.462049e-001, -6.786952e-001, 
3874675344.7145, 7.461160e-001, -6.786942e-001, 
