"S22 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 2.944106e-001, -1.048352e+000, 
3870629468.8525, 2.942166e-001, -1.048791e+000, 
3870695794.6863, 2.939360e-001, -1.049067e+000, 
3870762120.5201, 2.936411e-001, -1.049341e+000, 
3870828446.3539, 2.933196e-001, -1.049562e+000, 
3870894772.1877, 2.930368e-001, -1.049723e+000, 
3870961098.0215, 2.926768e-001, -1.049901e+000, 
3871027423.8553, 2.926233e-001, -1.050197e+000, 
3871093749.6891, 2.923947e-001, -1.050236e+000, 
3871160075.5229, 2.922235e-001, -1.050282e+000, 
3871226401.3567, 2.920053e-001, -1.050279e+000, 
3871292727.1905, 2.921586e-001, -1.050209e+000, 
3871359053.0243, 2.923794e-001, -1.049915e+000, 
3871425378.8581, 2.926510e-001, -1.049565e+000, 
3871491704.6919, 2.928894e-001, -1.049461e+000, 
3871558030.5257, 2.931761e-001, -1.049257e+000, 
3871624356.3595, 2.933060e-001, -1.049075e+000, 
3871690682.1933, 2.936736e-001, -1.048949e+000, 
3871757008.0271, 2.938555e-001, -1.048704e+000, 
3871823333.8609, 2.940723e-001, -1.048550e+000, 
3871889659.6947, 2.942844e-001, -1.048514e+000, 
3871955985.5285, 2.946261e-001, -1.048495e+000, 
3872022311.3624, 2.947251e-001, -1.048306e+000, 
3872088637.1962, 2.950355e-001, -1.048269e+000, 
3872154963.03, 2.952228e-001, -1.048207e+000, 
3872221288.8638, 2.954551e-001, -1.048140e+000, 
3872287614.6976, 2.952793e-001, -1.048433e+000, 
3872353940.5314, 2.949582e-001, -1.048725e+000, 
3872420266.3652, 2.945829e-001, -1.049076e+000, 
3872486592.199, 2.941743e-001, -1.049443e+000, 
3872552918.0328, 2.937801e-001, -1.049677e+000, 
3872619243.8666, 2.935270e-001, -1.050040e+000, 
3872685569.7004, 2.932117e-001, -1.050270e+000, 
3872751895.5342, 2.929840e-001, -1.050510e+000, 
3872818221.368, 2.926733e-001, -1.050779e+000, 
3872884547.2018, 2.924656e-001, -1.050953e+000, 
3872950873.0356, 2.922170e-001, -1.051177e+000, 
3873017198.8694, 2.920482e-001, -1.051345e+000, 
3873083524.7032, 2.918163e-001, -1.051430e+000, 
3873149850.537, 2.916118e-001, -1.051644e+000, 
3873216176.3708, 2.914185e-001, -1.051688e+000, 
3873282502.2046, 2.914756e-001, -1.051700e+000, 
3873348828.0384, 2.916738e-001, -1.051790e+000, 
