"S21 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 4.199102e-004, 6.166609e-004, 
3870629468.8525, 4.221147e-004, 6.162741e-004, 
3870695794.6863, 4.327513e-004, 6.166267e-004, 
3870762120.5201, 4.247939e-004, 6.286794e-004, 
3870828446.3539, 4.317209e-004, 6.095524e-004, 
3870894772.1877, 4.191796e-004, 6.181264e-004, 
3870961098.0215, 4.370504e-004, 6.142524e-004, 
3871027423.8553, 4.290440e-004, 6.230949e-004, 
3871093749.6891, 4.164752e-004, 6.240557e-004, 
3871160075.5229, 4.436445e-004, 6.264716e-004, 
3871226401.3567, 4.196091e-004, 6.248231e-004, 
3871292727.1905, 4.386282e-004, 6.357628e-004, 
3871359053.0243, 4.185011e-004, 6.077886e-004, 
3871425378.8581, 4.357876e-004, 6.148746e-004, 
3871491704.6919, 4.189200e-004, 6.468894e-004, 
3871558030.5257, 4.228653e-004, 6.291892e-004, 
3871624356.3595, 4.234624e-004, 6.239737e-004, 
3871690682.1933, 4.104438e-004, 6.352015e-004, 
3871757008.0271, 4.376938e-004, 6.354845e-004, 
3871823333.8609, 4.210463e-004, 6.395566e-004, 
3871889659.6947, 4.340096e-004, 6.411616e-004, 
3871955985.5285, 4.240973e-004, 6.440318e-004, 
3872022311.3624, 4.480381e-004, 6.462178e-004, 
3872088637.1962, 4.237969e-004, 6.410818e-004, 
3872154963.03, 4.253607e-004, 6.385816e-004, 
3872221288.8638, 4.247925e-004, 6.497579e-004, 
3872287614.6976, 4.295841e-004, 6.376021e-004, 
3872353940.5314, 4.244130e-004, 6.307611e-004, 
3872420266.3652, 4.323247e-004, 6.473646e-004, 
3872486592.199, 4.266788e-004, 6.461381e-004, 
3872552918.0328, 4.341533e-004, 6.465847e-004, 
3872619243.8666, 4.347621e-004, 6.613718e-004, 
3872685569.7004, 4.283043e-004, 6.461272e-004, 
3872751895.5342, 4.332696e-004, 6.553498e-004, 
3872818221.368, 4.429441e-004, 6.588719e-004, 
3872884547.2018, 4.408168e-004, 6.537323e-004, 
3872950873.0356, 4.460511e-004, 6.578696e-004, 
3873017198.8694, 4.392543e-004, 6.567306e-004, 
3873083524.7032, 4.264995e-004, 6.673153e-004, 
3873149850.537, 4.408968e-004, 6.582300e-004, 
3873216176.3708, 4.417892e-004, 6.777180e-004, 
3873282502.2046, 4.248714e-004, 6.617244e-004, 
3873348828.0384, 4.336872e-004, 6.636387e-004, 
3873415153.8722, 4.494834e-004, 6.711676e-004, 
3873481479.706, 4.320260e-004, 6.649229e-004, 
3873547805.5399, 4.349987e-004, 6.777667e-004, 
3873614131.3737, 4.353350e-004, 6.722853e-004, 
3873680457.2075, 4.417527e-004, 6.766443e-004, 
3873746783.0413, 4.364547e-004, 6.778865e-004, 
3873813108.8751, 4.238246e-004, 6.873616e-004, 
3873879434.7089, 4.395257e-004, 6.842180e-004, 
3873945760.5427, 4.440914e-004, 6.820992e-004, 
3874012086.3765, 4.398969e-004, 6.803824e-004, 
3874078412.2103, 4.374811e-004, 6.679285e-004, 
3874144738.0441, 4.438793e-004, 6.835907e-004, 
3874211063.8779, 4.433044e-004, 6.825635e-004, 
3874277389.7117, 4.641476e-004, 6.767289e-004, 
3874343715.5455, 4.504367e-004, 6.849198e-004, 
3874410041.3793, 4.586758e-004, 6.940335e-004, 
3874476367.2131, 4.453417e-004, 6.880080e-004, 
3874542693.0469, 4.407481e-004, 6.826965e-004, 
3874609018.8807, 4.572015e-004, 6.874680e-004, 
3874675344.7145, 4.328419e-004, 6.916740e-004, 
3874741670.5483, 4.518974e-004, 6.996840e-004, 
3874807996.3821, 4.380877e-004, 7.054456e-004, 
3874874322.2159, 4.482332e-004, 6.972091e-004, 
3874940648.0497, 4.391722e-004, 7.014586e-004, 
3875006973.8835, 4.437874e-004, 6.927600e-004, 
3875073299.7174, 4.490713e-004, 7.014439e-004, 
3875139625.5512, 4.565382e-004, 7.101226e-004, 
3875205951.385, 4.676890e-004, 7.076430e-004, 
3875272277.2188, 4.672871e-004, 7.189134e-004, 
3875338603.0526, 4.625637e-004, 7.100747e-004, 
3875404928.8864, 4.570193e-004, 7.135658e-004, 
3875471254.7202, 4.319195e-004, 7.069572e-004, 
3875537580.554, 4.539696e-004, 6.975817e-004, 
3875603906.3878, 4.539895e-004, 7.017567e-004, 
3875670232.2216, 4.592728e-004, 7.196211e-004, 
3875736558.0554, 4.601679e-004, 7.188932e-004, 
3875802883.8892, 4.539940e-004, 7.207509e-004, 
3875869209.723, 4.522884e-004, 7.217154e-004, 
3875935535.5568, 4.624804e-004, 7.097922e-004, 
3876001861.3906, 4.623664e-004, 7.281317e-004, 
3876068187.2244, 4.598516e-004, 7.201933e-004, 
3876134513.0582, 4.712676e-004, 7.281009e-004, 
3876200838.892, 4.729577e-004, 7.452439e-004, 
3876267164.7258, 4.616258e-004, 7.255042e-004, 
3876333490.5596, 4.671014e-004, 7.210597e-004, 
3876399816.3934, 4.706234e-004, 7.215010e-004, 
3876466142.2272, 4.697088e-004, 7.166088e-004, 
3876532468.0611, 4.752674e-004, 7.255456e-004, 
3876598793.8949, 4.640643e-004, 7.298632e-004, 
3876665119.7287, 4.701207e-004, 7.291589e-004, 
3876731445.5625, 4.701024e-004, 7.402911e-004, 
3876797771.3963, 4.798300e-004, 7.288210e-004, 
3876864097.2301, 4.703111e-004, 7.296821e-004, 
3876930423.0639, 4.730496e-004, 7.314629e-004, 
3876996748.8977, 4.698741e-004, 7.424240e-004, 
3877063074.7315, 4.628930e-004, 7.427661e-004, 
3877129400.5653, 4.824385e-004, 7.469541e-004, 
3877195726.3991, 4.848639e-004, 7.470235e-004, 
3877262052.2329, 4.614069e-004, 7.266236e-004, 
3877328378.0667, 4.854688e-004, 7.412679e-004, 
3877394703.9005, 4.699320e-004, 7.432737e-004, 
3877461029.7343, 4.772890e-004, 7.539811e-004, 
3877527355.5681, 4.692335e-004, 7.619378e-004, 
3877593681.4019, 4.693387e-004, 7.637096e-004, 
3877660007.2357, 4.728998e-004, 7.512723e-004, 
3877726333.0695, 4.706938e-004, 7.560306e-004, 
3877792658.9033, 5.011468e-004, 7.465343e-004, 
3877858984.7371, 4.864626e-004, 7.558010e-004, 
3877925310.5709, 4.807199e-004, 7.683524e-004, 
3877991636.4047, 4.933813e-004, 7.662819e-004, 
3878057962.2386, 4.852309e-004, 7.546779e-004, 
3878124288.0724, 4.995715e-004, 7.719074e-004, 
3878190613.9062, 4.895707e-004, 7.703685e-004, 
3878256939.74, 4.839937e-004, 7.604714e-004, 
3878323265.5738, 4.839199e-004, 7.712459e-004, 
3878389591.4076, 4.891733e-004, 7.610039e-004, 
3878455917.2414, 4.843184e-004, 7.747873e-004, 
3878522243.0752, 4.820155e-004, 7.795930e-004, 
3878588568.909, 4.780037e-004, 7.618968e-004, 
3878654894.7428, 5.003091e-004, 7.688659e-004, 
3878721220.5766, 4.945984e-004, 7.914639e-004, 
3878787546.4104, 4.912738e-004, 7.829356e-004, 
3878853872.2442, 4.968665e-004, 7.745727e-004, 
3878920198.078, 5.020206e-004, 7.969450e-004, 
3878986523.9118, 4.986047e-004, 7.754006e-004, 
3879052849.7456, 5.141795e-004, 8.055120e-004, 
3879119175.5794, 5.071030e-004, 7.855493e-004, 
3879185501.4132, 5.128382e-004, 7.856252e-004, 
3879251827.247, 5.071377e-004, 7.870998e-004, 
3879318153.0808, 5.213926e-004, 7.957450e-004, 
3879384478.9146, 5.097636e-004, 7.817862e-004, 
3879450804.7484, 5.008609e-004, 7.888138e-004, 
3879517130.5822, 5.049324e-004, 7.830256e-004, 
3879583456.4161, 5.170082e-004, 7.795837e-004, 
3879649782.2499, 5.097386e-004, 7.877531e-004, 
3879716108.0837, 5.170969e-004, 7.946357e-004, 
3879782433.9175, 5.285203e-004, 7.867914e-004, 
3879848759.7513, 5.154994e-004, 8.004774e-004, 
