"S12 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 1.060743e-003, 5.747603e-004, 
3870629468.8525, 1.043650e-003, 5.380882e-004, 
3870695794.6863, 1.074082e-003, 5.536357e-004, 
3870762120.5201, 1.079259e-003, 5.489361e-004, 
3870828446.3539, 1.052912e-003, 5.527472e-004, 
3870894772.1877, 1.070707e-003, 5.456126e-004, 
3870961098.0215, 1.083701e-003, 5.661758e-004, 
3871027423.8553, 1.078919e-003, 5.663856e-004, 
3871093749.6891, 1.077790e-003, 5.688505e-004, 
3871160075.5229, 1.071982e-003, 5.595604e-004, 
3871226401.3567, 1.086261e-003, 5.603175e-004, 
3871292727.1905, 1.079462e-003, 5.835724e-004, 
3871359053.0243, 1.083322e-003, 5.990768e-004, 
3871425378.8581, 1.055448e-003, 5.896019e-004, 
3871491704.6919, 1.081154e-003, 5.743521e-004, 
3871558030.5257, 1.080356e-003, 5.848885e-004, 
3871624356.3595, 1.075931e-003, 6.082506e-004, 
3871690682.1933, 1.079735e-003, 5.789477e-004, 
3871757008.0271, 1.085213e-003, 5.985202e-004, 
3871823333.8609, 1.092196e-003, 5.950577e-004, 
3871889659.6947, 1.090093e-003, 5.946381e-004, 
3871955985.5285, 1.089782e-003, 5.840551e-004, 
3872022311.3624, 1.134060e-003, 6.062308e-004, 
3872088637.1962, 1.093174e-003, 5.933573e-004, 
3872154963.03, 1.088707e-003, 6.290883e-004, 
3872221288.8638, 1.083518e-003, 5.885871e-004, 
3872287614.6976, 1.109332e-003, 6.151159e-004, 
3872353940.5314, 1.089442e-003, 6.101713e-004, 
3872420266.3652, 1.112112e-003, 6.096674e-004, 
3872486592.199, 1.113720e-003, 6.160560e-004, 
3872552918.0328, 1.096953e-003, 6.166835e-004, 
3872619243.8666, 1.116337e-003, 5.961864e-004, 
3872685569.7004, 1.130311e-003, 6.305054e-004, 
3872751895.5342, 1.120822e-003, 6.297933e-004, 
3872818221.368, 1.116689e-003, 6.356544e-004, 
3872884547.2018, 1.116589e-003, 6.313145e-004, 
3872950873.0356, 1.127000e-003, 6.141632e-004, 
3873017198.8694, 1.103455e-003, 6.376594e-004, 
3873083524.7032, 1.133233e-003, 6.204328e-004, 
3873149850.537, 1.119750e-003, 6.070037e-004, 
3873216176.3708, 1.130659e-003, 6.314433e-004, 
3873282502.2046, 1.146535e-003, 5.956486e-004, 
3873348828.0384, 1.118549e-003, 6.339707e-004, 
3873415153.8722, 1.129776e-003, 6.474586e-004, 
3873481479.706, 1.127170e-003, 6.429384e-004, 
3873547805.5399, 1.134415e-003, 6.541071e-004, 
3873614131.3737, 1.150429e-003, 6.504091e-004, 
3873680457.2075, 1.129525e-003, 6.463630e-004, 
3873746783.0413, 1.130658e-003, 6.479927e-004, 
3873813108.8751, 1.130784e-003, 6.578077e-004, 
3873879434.7089, 1.135243e-003, 6.189735e-004, 
3873945760.5427, 1.143750e-003, 6.396248e-004, 
3874012086.3765, 1.136973e-003, 6.505761e-004, 
3874078412.2103, 1.138616e-003, 6.547629e-004, 
3874144738.0441, 1.141909e-003, 6.686385e-004, 
3874211063.8779, 1.120032e-003, 6.825036e-004, 
3874277389.7117, 1.128705e-003, 6.349311e-004, 
3874343715.5455, 1.137770e-003, 6.834508e-004, 
3874410041.3793, 1.116189e-003, 6.943074e-004, 
3874476367.2131, 1.153087e-003, 6.407256e-004, 
3874542693.0469, 1.145122e-003, 6.711838e-004, 
3874609018.8807, 1.147798e-003, 6.684654e-004, 
3874675344.7145, 1.194135e-003, 6.638045e-004, 
3874741670.5483, 1.176939e-003, 6.675099e-004, 
3874807996.3821, 1.144847e-003, 6.949066e-004, 
3874874322.2159, 1.151115e-003, 6.893992e-004, 
3874940648.0497, 1.180198e-003, 6.840861e-004, 
3875006973.8835, 1.158289e-003, 6.748650e-004, 
3875073299.7174, 1.148081e-003, 6.828787e-004, 
3875139625.5512, 1.178560e-003, 6.787897e-004, 
3875205951.385, 1.135415e-003, 6.787616e-004, 
3875272277.2188, 1.144233e-003, 6.569999e-004, 
3875338603.0526, 1.171061e-003, 6.468186e-004, 
3875404928.8864, 1.164388e-003, 6.959258e-004, 
3875471254.7202, 1.174193e-003, 6.644556e-004, 
3875537580.554, 1.185085e-003, 6.819761e-004, 
3875603906.3878, 1.180279e-003, 7.280283e-004, 
3875670232.2216, 1.170655e-003, 7.128727e-004, 
3875736558.0554, 1.160329e-003, 6.976336e-004, 
3875802883.8892, 1.198790e-003, 6.920023e-004, 
3875869209.723, 1.186801e-003, 7.215876e-004, 
3875935535.5568, 1.180280e-003, 7.126114e-004, 
3876001861.3906, 1.169342e-003, 7.124968e-004, 
3876068187.2244, 1.182145e-003, 7.152433e-004, 
3876134513.0582, 1.203846e-003, 7.119297e-004, 
3876200838.892, 1.230336e-003, 6.944193e-004, 
3876267164.7258, 1.210053e-003, 7.052878e-004, 
3876333490.5596, 1.209389e-003, 6.995066e-004, 
3876399816.3934, 1.206496e-003, 7.243378e-004, 
3876466142.2272, 1.217410e-003, 7.164933e-004, 
3876532468.0611, 1.196114e-003, 7.576298e-004, 
3876598793.8949, 1.213338e-003, 7.295860e-004, 
3876665119.7287, 1.231365e-003, 7.064095e-004, 
3876731445.5625, 1.210090e-003, 7.331580e-004, 
3876797771.3963, 1.222747e-003, 7.251955e-004, 
3876864097.2301, 1.213160e-003, 7.197639e-004, 
3876930423.0639, 1.227169e-003, 7.142670e-004, 
3876996748.8977, 1.195380e-003, 7.394467e-004, 
3877063074.7315, 1.229853e-003, 7.206270e-004, 
3877129400.5653, 1.254535e-003, 6.939718e-004, 
3877195726.3991, 1.224162e-003, 7.184541e-004, 
3877262052.2329, 1.237443e-003, 7.300060e-004, 
3877328378.0667, 1.231237e-003, 7.319927e-004, 
3877394703.9005, 1.246373e-003, 7.332583e-004, 
3877461029.7343, 1.226959e-003, 7.514978e-004, 
3877527355.5681, 1.269229e-003, 6.978452e-004, 
3877593681.4019, 1.270036e-003, 7.402399e-004, 
3877660007.2357, 1.255915e-003, 7.002108e-004, 
3877726333.0695, 1.244557e-003, 7.386235e-004, 
3877792658.9033, 1.256596e-003, 7.235624e-004, 
3877858984.7371, 1.267534e-003, 7.302075e-004, 
3877925310.5709, 1.259786e-003, 7.526161e-004, 
3877991636.4047, 1.270727e-003, 7.474605e-004, 
3878057962.2386, 1.219497e-003, 7.277386e-004, 
3878124288.0724, 1.247089e-003, 7.585186e-004, 
3878190613.9062, 1.287641e-003, 7.364291e-004, 
3878256939.74, 1.251673e-003, 7.193152e-004, 
