"S12 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 1.194294e-003, 5.436772e-004, 
3870629468.8525, 1.202766e-003, 5.200959e-004, 
3870695794.6863, 1.183299e-003, 5.329378e-004, 
3870762120.5201, 1.196105e-003, 5.376256e-004, 
3870828446.3539, 1.193911e-003, 5.481404e-004, 
3870894772.1877, 1.200354e-003, 5.477283e-004, 
3870961098.0215, 1.199327e-003, 5.365548e-004, 
3871027423.8553, 1.221141e-003, 5.389854e-004, 
3871093749.6891, 1.226788e-003, 5.478882e-004, 
3871160075.5229, 1.211649e-003, 5.489214e-004, 
3871226401.3567, 1.200762e-003, 5.539908e-004, 
3871292727.1905, 1.213813e-003, 5.458455e-004, 
3871359053.0243, 1.212086e-003, 5.511499e-004, 
3871425378.8581, 1.200504e-003, 5.513446e-004, 
3871491704.6919, 1.206362e-003, 5.510123e-004, 
3871558030.5257, 1.209971e-003, 5.626800e-004, 
3871624356.3595, 1.219987e-003, 5.754013e-004, 
3871690682.1933, 1.207271e-003, 5.600611e-004, 
3871757008.0271, 1.212974e-003, 5.705677e-004, 
3871823333.8609, 1.227582e-003, 5.702287e-004, 
3871889659.6947, 1.214642e-003, 5.640601e-004, 
3871955985.5285, 1.216817e-003, 5.777482e-004, 
3872022311.3624, 1.225045e-003, 5.742414e-004, 
3872088637.1962, 1.230042e-003, 5.785277e-004, 
3872154963.03, 1.235187e-003, 5.716850e-004, 
3872221288.8638, 1.237331e-003, 5.923150e-004, 
3872287614.6976, 1.222237e-003, 5.789152e-004, 
3872353940.5314, 1.234014e-003, 5.771029e-004, 
3872420266.3652, 1.233483e-003, 5.807820e-004, 
3872486592.199, 1.238058e-003, 5.849158e-004, 
3872552918.0328, 1.243047e-003, 5.857266e-004, 
3872619243.8666, 1.237549e-003, 5.683027e-004, 
3872685569.7004, 1.250128e-003, 5.990294e-004, 
3872751895.5342, 1.246247e-003, 6.048873e-004, 
3872818221.368, 1.238865e-003, 6.008240e-004, 
3872884547.2018, 1.241333e-003, 5.848262e-004, 
3872950873.0356, 1.262683e-003, 5.904174e-004, 
3873017198.8694, 1.249932e-003, 5.828238e-004, 
3873083524.7032, 1.260673e-003, 5.773283e-004, 
3873149850.537, 1.245993e-003, 6.020073e-004, 
3873216176.3708, 1.238608e-003, 5.937960e-004, 
3873282502.2046, 1.256775e-003, 6.097403e-004, 
3873348828.0384, 1.263400e-003, 6.009888e-004, 
3873415153.8722, 1.275712e-003, 6.028417e-004, 
3873481479.706, 1.266387e-003, 5.906544e-004, 
3873547805.5399, 1.265112e-003, 6.029533e-004, 
3873614131.3737, 1.262309e-003, 5.925164e-004, 
3873680457.2075, 1.260313e-003, 5.911799e-004, 
3873746783.0413, 1.267039e-003, 6.159830e-004, 
3873813108.8751, 1.261632e-003, 6.085013e-004, 
3873879434.7089, 1.257756e-003, 6.262784e-004, 
3873945760.5427, 1.262665e-003, 6.064640e-004, 
3874012086.3765, 1.269462e-003, 6.162697e-004, 
3874078412.2103, 1.274977e-003, 6.076408e-004, 
3874144738.0441, 1.278126e-003, 6.209399e-004, 
3874211063.8779, 1.267176e-003, 6.204001e-004, 
3874277389.7117, 1.278532e-003, 6.190298e-004, 
3874343715.5455, 1.284692e-003, 6.209121e-004, 
3874410041.3793, 1.287174e-003, 6.193753e-004, 
3874476367.2131, 1.287431e-003, 6.379902e-004, 
3874542693.0469, 1.280502e-003, 6.208735e-004, 
3874609018.8807, 1.277710e-003, 6.208027e-004, 
3874675344.7145, 1.298036e-003, 6.244982e-004, 
3874741670.5483, 1.275420e-003, 6.287789e-004, 
3874807996.3821, 1.274840e-003, 6.260781e-004, 
3874874322.2159, 1.292703e-003, 6.197642e-004, 
3874940648.0497, 1.282000e-003, 6.224816e-004, 
3875006973.8835, 1.301981e-003, 6.132579e-004, 
3875073299.7174, 1.300110e-003, 6.374379e-004, 
3875139625.5512, 1.295554e-003, 6.414534e-004, 
3875205951.385, 1.294052e-003, 6.406555e-004, 
3875272277.2188, 1.300505e-003, 6.454620e-004, 
3875338603.0526, 1.301259e-003, 6.545779e-004, 
3875404928.8864, 1.305552e-003, 6.427156e-004, 
3875471254.7202, 1.301440e-003, 6.469311e-004, 
3875537580.554, 1.293144e-003, 6.396581e-004, 
3875603906.3878, 1.293221e-003, 6.425082e-004, 
3875670232.2216, 1.299442e-003, 6.231137e-004, 
3875736558.0554, 1.320021e-003, 6.296209e-004, 
3875802883.8892, 1.301439e-003, 6.404336e-004, 
3875869209.723, 1.314711e-003, 6.461291e-004, 
3875935535.5568, 1.322291e-003, 6.469064e-004, 
3876001861.3906, 1.320056e-003, 6.523613e-004, 
3876068187.2244, 1.323898e-003, 6.564283e-004, 
3876134513.0582, 1.313064e-003, 6.552750e-004, 
3876200838.892, 1.324066e-003, 6.575205e-004, 
3876267164.7258, 1.319954e-003, 6.555310e-004, 
3876333490.5596, 1.322889e-003, 6.651405e-004, 
3876399816.3934, 1.318108e-003, 6.555695e-004, 
3876466142.2272, 1.329593e-003, 6.715864e-004, 
3876532468.0611, 1.318903e-003, 6.433985e-004, 
3876598793.8949, 1.315795e-003, 6.688046e-004, 
3876665119.7287, 1.334310e-003, 6.738204e-004, 
3876731445.5625, 1.323642e-003, 6.777202e-004, 
3876797771.3963, 1.334168e-003, 6.744521e-004, 
3876864097.2301, 1.344533e-003, 6.584538e-004, 
3876930423.0639, 1.340877e-003, 6.672479e-004, 
3876996748.8977, 1.340630e-003, 6.792010e-004, 
3877063074.7315, 1.354985e-003, 6.802165e-004, 
3877129400.5653, 1.337976e-003, 6.696825e-004, 
3877195726.3991, 1.351287e-003, 6.823398e-004, 
3877262052.2329, 1.354899e-003, 6.784229e-004, 
3877328378.0667, 1.353760e-003, 6.881388e-004, 
3877394703.9005, 1.339080e-003, 6.847025e-004, 
3877461029.7343, 1.356928e-003, 6.791355e-004, 
3877527355.5681, 1.363860e-003, 6.944705e-004, 
3877593681.4019, 1.372604e-003, 6.933693e-004, 
3877660007.2357, 1.368804e-003, 6.953408e-004, 
3877726333.0695, 1.371309e-003, 6.858626e-004, 
3877792658.9033, 1.375440e-003, 6.867762e-004, 
