"S11 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 7.468110e-001, -6.794388e-001, 
3870629468.8525, 7.470521e-001, -6.794323e-001, 
3870695794.6863, 7.473139e-001, -6.793872e-001, 
3870762120.5201, 7.475432e-001, -6.794222e-001, 
3870828446.3539, 7.477049e-001, -6.793811e-001, 
3870894772.1877, 7.479607e-001, -6.794925e-001, 
3870961098.0215, 7.481045e-001, -6.795281e-001, 
3871027423.8553, 7.481808e-001, -6.795717e-001, 
3871093749.6891, 7.483439e-001, -6.796075e-001, 
3871160075.5229, 7.484251e-001, -6.796843e-001, 
3871226401.3567, 7.485124e-001, -6.798000e-001, 
3871292727.1905, 7.485468e-001, -6.798790e-001, 
3871359053.0243, 7.484851e-001, -6.800037e-001, 
3871425378.8581, 7.484820e-001, -6.801364e-001, 
3871491704.6919, 7.484366e-001, -6.801873e-001, 
3871558030.5257, 7.484179e-001, -6.802217e-001, 
3871624356.3595, 7.483622e-001, -6.802965e-001, 
3871690682.1933, 7.483383e-001, -6.804102e-001, 
3871757008.0271, 7.482641e-001, -6.803350e-001, 
3871823333.8609, 7.482363e-001, -6.803957e-001, 
3871889659.6947, 7.481589e-001, -6.804125e-001, 
3871955985.5285, 7.481227e-001, -6.804321e-001, 
3872022311.3624, 7.480352e-001, -6.803420e-001, 
3872088637.1962, 7.480065e-001, -6.803592e-001, 
3872154963.03, 7.478849e-001, -6.803365e-001, 
3872221288.8638, 7.478257e-001, -6.803012e-001, 
3872287614.6976, 7.476436e-001, -6.801251e-001, 
3872353940.5314, 7.474293e-001, -6.799210e-001, 
3872420266.3652, 7.472432e-001, -6.797215e-001, 
3872486592.199, 7.470791e-001, -6.795696e-001, 
3872552918.0328, 7.469030e-001, -6.794034e-001, 
3872619243.8666, 7.467440e-001, -6.792854e-001, 
3872685569.7004, 7.466123e-001, -6.790539e-001, 
3872751895.5342, 7.464922e-001, -6.788706e-001, 
3872818221.368, 7.463920e-001, -6.787949e-001, 
3872884547.2018, 7.463347e-001, -6.786799e-001, 
3872950873.0356, 7.462422e-001, -6.785911e-001, 
3873017198.8694, 7.461535e-001, -6.784354e-001, 
3873083524.7032, 7.460873e-001, -6.783259e-001, 
3873149850.537, 7.460918e-001, -6.782796e-001, 
3873216176.3708, 7.460117e-001, -6.781788e-001, 
3873282502.2046, 7.461622e-001, -6.782047e-001, 
3873348828.0384, 7.462686e-001, -6.782901e-001, 
3873415153.8722, 7.463741e-001, -6.783040e-001, 
3873481479.706, 7.464987e-001, -6.783373e-001, 
3873547805.5399, 7.466355e-001, -6.784614e-001, 
3873614131.3737, 7.466891e-001, -6.785012e-001, 
3873680457.2075, 7.468153e-001, -6.784928e-001, 
3873746783.0413, 7.468876e-001, -6.786161e-001, 
3873813108.8751, 7.469651e-001, -6.786362e-001, 
3873879434.7089, 7.470013e-001, -6.787580e-001, 
3873945760.5427, 7.470587e-001, -6.787438e-001, 
3874012086.3765, 7.470826e-001, -6.788160e-001, 
3874078412.2103, 7.470462e-001, -6.789152e-001, 
3874144738.0441, 7.470961e-001, -6.789478e-001, 
3874211063.8779, 7.471179e-001, -6.790225e-001, 
3874277389.7117, 7.471087e-001, -6.791269e-001, 
3874343715.5455, 7.470765e-001, -6.790883e-001, 
3874410041.3793, 7.469606e-001, -6.790856e-001, 
3874476367.2131, 7.469503e-001, -6.791325e-001, 
3874542693.0469, 7.469071e-001, -6.791265e-001, 
3874609018.8807, 7.468444e-001, -6.791306e-001, 
3874675344.7145, 7.467413e-001, -6.791084e-001, 
3874741670.5483, 7.467259e-001, -6.791121e-001, 
3874807996.3821, 7.466781e-001, -6.791241e-001, 
3874874322.2159, 7.465948e-001, -6.790459e-001, 
3874940648.0497, 7.465750e-001, -6.790731e-001, 
3875006973.8835, 7.465625e-001, -6.790060e-001, 
3875073299.7174, 7.464486e-001, -6.789531e-001, 
3875139625.5512, 7.464064e-001, -6.788840e-001, 
3875205951.385, 7.464011e-001, -6.788589e-001, 
3875272277.2188, 7.463093e-001, -6.787826e-001, 
3875338603.0526, 7.462746e-001, -6.787304e-001, 
3875404928.8864, 7.462592e-001, -6.786320e-001, 
3875471254.7202, 7.462415e-001, -6.785637e-001, 
3875537580.554, 7.462109e-001, -6.784369e-001, 
3875603906.3878, 7.462049e-001, -6.784903e-001, 
3875670232.2216, 7.461661e-001, -6.784497e-001, 
3875736558.0554, 7.461482e-001, -6.784007e-001, 
3875802883.8892, 7.460875e-001, -6.783757e-001, 
3875869209.723, 7.460496e-001, -6.782876e-001, 
3875935535.5568, 7.460544e-001, -6.783093e-001, 
