"S21 POLAR"
"Frequency (Hz)","U","U",
1000000000, 3.000248e-005, 3.887154e-004, 
1000350000, 3.103168e-005, 3.947377e-004, 
1000700000, 3.378150e-005, 3.838971e-004, 
1001050000, 2.164304e-005, 4.094138e-004, 
1001400000, 3.502173e-005, 4.049812e-004, 
1001750000, 9.879008e-006, 4.090357e-004, 
1002100000, 2.034124e-005, 4.109345e-004, 
1002450000, 2.900959e-005, 3.978065e-004, 
1002800000, 2.107214e-005, 4.026699e-004, 
1003150000, 4.531932e-005, 3.779997e-004, 
1003500000, 2.277488e-005, 3.956505e-004, 
1003850000, 2.803419e-005, 4.064968e-004, 
1004200000, 2.904268e-005, 4.296280e-004, 
1004550000, 2.832070e-005, 4.036177e-004, 
1004900000, 3.266113e-005, 4.278374e-004, 
1005250000, 3.991402e-005, 3.857193e-004, 
1005600000, 4.734448e-005, 4.314386e-004, 
1005950000, 3.209925e-005, 4.097994e-004, 
1006300000, 4.125198e-005, 4.239468e-004, 
1006650000, 2.211845e-005, 4.214378e-004, 
1007000000, 4.149898e-005, 4.183080e-004, 
1007350000, 5.881340e-005, 4.162205e-004, 
1007700000, 6.587650e-005, 4.393447e-004, 
1008050000, 3.936114e-005, 4.195845e-004, 
1008400000, 5.022505e-005, 4.483331e-004, 
1008750000, 4.400793e-005, 4.232956e-004, 
1009100000, 4.543613e-005, 4.224602e-004, 
1009450000, 5.748404e-005, 4.246144e-004, 
1009800000, 6.516944e-005, 4.128992e-004, 
1010150000, 5.722453e-005, 4.155866e-004, 
1010500000, 7.695914e-005, 4.296153e-004, 
1010850000, 4.815484e-005, 4.274373e-004, 
1011200000, 7.188584e-005, 4.168790e-004, 
1011550000, 7.856821e-005, 4.129923e-004, 
1011900000, 6.150013e-005, 4.120985e-004, 
1012250000, 5.172173e-005, 4.256542e-004, 
1012600000, 9.307388e-005, 4.166451e-004, 
1012950000, 7.562073e-005, 4.069410e-004, 
1013300000, 6.153234e-005, 3.970168e-004, 
1013650000, 7.490053e-005, 4.036210e-004, 
1014000000, 7.164104e-005, 3.993677e-004, 
1014350000, 8.357139e-005, 3.907485e-004, 
1014700000, 6.581635e-005, 4.127586e-004, 
1015050000, 7.943647e-005, 4.121354e-004, 
1015400000, 7.637948e-005, 4.252876e-004, 
1015750000, 7.137297e-005, 4.133701e-004, 
1016100000, 7.843649e-005, 4.087919e-004, 
1016450000, 7.618136e-005, 4.215035e-004, 
1016800000, 8.750571e-005, 4.031193e-004, 
1017150000, 8.427965e-005, 4.099130e-004, 
1017500000, 8.306864e-005, 4.127799e-004, 
1017850000, 1.123202e-004, 4.065329e-004, 
1018200000, 7.689794e-005, 3.999230e-004, 
1018550000, 6.936550e-005, 3.905215e-004, 
1018900000, 7.945980e-005, 4.000473e-004, 
1019250000, 7.388633e-005, 4.079401e-004, 
1019600000, 7.596469e-005, 4.000262e-004, 
1019950000, 8.767504e-005, 3.972873e-004, 
1020300000, 9.516613e-005, 4.003232e-004, 
1020650000, 8.179801e-005, 4.122154e-004, 
1021000000, 8.988223e-005, 3.920858e-004, 
1021350000, 7.572833e-005, 3.846640e-004, 
1021700000, 9.666153e-005, 4.055174e-004, 
1022050000, 8.653790e-005, 3.972057e-004, 
1022400000, 8.871423e-005, 4.120099e-004, 
1022750000, 9.573268e-005, 3.956065e-004, 
1023100000, 8.150733e-005, 4.065449e-004, 
1023450000, 7.891047e-005, 4.034582e-004, 
1023800000, 7.864436e-005, 4.017827e-004, 
1024150000, 9.073425e-005, 4.070014e-004, 
1024500000, 9.513186e-005, 3.884882e-004, 
1024850000, 1.021636e-004, 4.131850e-004, 
1025200000, 6.912332e-005, 4.111787e-004, 
1025550000, 9.097914e-005, 3.929630e-004, 
1025900000, 1.036761e-004, 3.880178e-004, 
1026250000, 7.124164e-005, 3.923237e-004, 
1026600000, 8.730250e-005, 4.113971e-004, 
1026950000, 1.011334e-004, 3.900816e-004, 
1027300000, 1.025240e-004, 4.122462e-004, 
1027650000, 8.146565e-005, 3.977145e-004, 
1028000000, 9.851866e-005, 3.778115e-004, 
1028350000, 8.739253e-005, 4.171215e-004, 
1028700000, 8.426679e-005, 3.933537e-004, 
1029050000, 8.037717e-005, 4.002108e-004, 
1029400000, 8.143022e-005, 3.912318e-004, 
1029750000, 8.507368e-005, 3.925860e-004, 
1030100000, 9.507978e-005, 3.949486e-004, 
1030450000, 8.127501e-005, 3.867717e-004, 
1030800000, 7.285355e-005, 3.964116e-004, 
1031150000, 9.386188e-005, 4.102114e-004, 
1031500000, 1.001969e-004, 3.984963e-004, 
1031850000, 8.903966e-005, 4.099652e-004, 
1032200000, 1.020020e-004, 3.977327e-004, 
1032550000, 8.483924e-005, 3.946041e-004, 
1032900000, 7.587753e-005, 3.818625e-004, 
1033250000, 6.764675e-005, 3.931057e-004, 
1033600000, 9.415796e-005, 3.829913e-004, 
1033950000, 8.008473e-005, 3.858051e-004, 
1034300000, 9.767582e-005, 3.835064e-004, 
1034650000, 9.538060e-005, 3.959925e-004, 
1035000000, 8.870179e-005, 3.818564e-004, 
1035350000, 8.569814e-005, 4.082464e-004, 
1035700000, 8.763644e-005, 3.956130e-004, 
1036050000, 8.622179e-005, 3.857147e-004, 
1036400000, 1.059678e-004, 4.069927e-004, 
1036750000, 9.068941e-005, 3.736433e-004, 
1037100000, 9.229824e-005, 3.910036e-004, 
1037450000, 9.281819e-005, 4.058806e-004, 
1037800000, 8.395520e-005, 3.972806e-004, 
1038150000, 9.137885e-005, 3.832031e-004, 
1038500000, 9.323506e-005, 4.061898e-004, 
1038850000, 9.325564e-005, 3.801300e-004, 
1039200000, 8.358604e-005, 3.986269e-004, 
1039550000, 7.936185e-005, 3.859720e-004, 
1039900000, 8.621004e-005, 3.848287e-004, 
1040250000, 9.324988e-005, 3.883053e-004, 
1040600000, 1.046870e-004, 3.914464e-004, 
1040950000, 9.178818e-005, 3.903707e-004, 
1041300000, 9.172150e-005, 3.806522e-004, 
1041650000, 9.016867e-005, 3.794588e-004, 
1042000000, 8.646652e-005, 3.845281e-004, 
1042350000, 9.132952e-005, 3.839114e-004, 
1042700000, 9.028154e-005, 3.794731e-004, 
1043050000, 8.745524e-005, 3.861591e-004, 
1043400000, 7.193749e-005, 3.874921e-004, 
1043750000, 8.534556e-005, 4.000911e-004, 
1044100000, 8.403484e-005, 3.896646e-004, 
