"S11 POLAR"
"Frequency (Hz)","U","U",
3870563143.0187, 7.419739e-001, -6.837668e-001, 
3870629468.8525, 7.422364e-001, -6.837323e-001, 
3870695794.6863, 7.424496e-001, -6.837094e-001, 
3870762120.5201, 7.426729e-001, -6.837103e-001, 
3870828446.3539, 7.428644e-001, -6.837693e-001, 
3870894772.1877, 7.430144e-001, -6.837801e-001, 
3870961098.0215, 7.431616e-001, -6.838608e-001, 
3871027423.8553, 7.433515e-001, -6.839079e-001, 
3871093749.6891, 7.434841e-001, -6.839860e-001, 
3871160075.5229, 7.435691e-001, -6.840329e-001, 
3871226401.3567, 7.436677e-001, -6.840890e-001, 
3871292727.1905, 7.436950e-001, -6.842092e-001, 
3871359053.0243, 7.435951e-001, -6.843096e-001, 
3871425378.8581, 7.436444e-001, -6.843796e-001, 
3871491704.6919, 7.435573e-001, -6.845123e-001, 
3871558030.5257, 7.435466e-001, -6.845786e-001, 
3871624356.3595, 7.434946e-001, -6.846406e-001, 
3871690682.1933, 7.434468e-001, -6.846658e-001, 
3871757008.0271, 7.434246e-001, -6.846934e-001, 
3871823333.8609, 7.433681e-001, -6.847377e-001, 
3871889659.6947, 7.432905e-001, -6.847115e-001, 
3871955985.5285, 7.432176e-001, -6.847385e-001, 
3872022311.3624, 7.431666e-001, -6.846951e-001, 
3872088637.1962, 7.430774e-001, -6.846830e-001, 
3872154963.03, 7.429979e-001, -6.846492e-001, 
3872221288.8638, 7.429437e-001, -6.845608e-001, 
3872287614.6976, 7.427446e-001, -6.844456e-001, 
3872353940.5314, 7.425513e-001, -6.841875e-001, 
3872420266.3652, 7.423590e-001, -6.840509e-001, 
3872486592.199, 7.421879e-001, -6.839043e-001, 
3872552918.0328, 7.419935e-001, -6.836894e-001, 
3872619243.8666, 7.418509e-001, -6.835526e-001, 
3872685569.7004, 7.417640e-001, -6.834152e-001, 
3872751895.5342, 7.416546e-001, -6.832569e-001, 
3872818221.368, 7.415745e-001, -6.830695e-001, 
3872884547.2018, 7.414486e-001, -6.829825e-001, 
3872950873.0356, 7.413788e-001, -6.829258e-001, 
3873017198.8694, 7.413014e-001, -6.827480e-001, 
3873083524.7032, 7.412763e-001, -6.826885e-001, 
3873149850.537, 7.412370e-001, -6.826238e-001, 
3873216176.3708, 7.411988e-001, -6.825445e-001, 
3873282502.2046, 7.412668e-001, -6.825384e-001, 
3873348828.0384, 7.414287e-001, -6.825763e-001, 
3873415153.8722, 7.415341e-001, -6.826094e-001, 
3873481479.706, 7.416264e-001, -6.826757e-001, 
3873547805.5399, 7.417763e-001, -6.826888e-001, 
3873614131.3737, 7.418777e-001, -6.828090e-001, 
3873680457.2075, 7.419298e-001, -6.828305e-001, 
3873746783.0413, 7.420171e-001, -6.829420e-001, 
3873813108.8751, 7.420916e-001, -6.829779e-001, 
3873879434.7089, 7.421404e-001, -6.830639e-001, 
3873945760.5427, 7.421849e-001, -6.831436e-001, 
3874012086.3765, 7.422447e-001, -6.831988e-001, 
3874078412.2103, 7.422435e-001, -6.832600e-001, 
3874144738.0441, 7.422674e-001, -6.833192e-001, 
3874211063.8779, 7.422414e-001, -6.833839e-001, 
3874277389.7117, 7.422271e-001, -6.834001e-001, 
3874343715.5455, 7.421435e-001, -6.834167e-001, 
3874410041.3793, 7.420992e-001, -6.833983e-001, 
3874476367.2131, 7.420590e-001, -6.834272e-001, 
3874542693.0469, 7.420029e-001, -6.834384e-001, 
3874609018.8807, 7.419315e-001, -6.834252e-001, 
3874675344.7145, 7.418843e-001, -6.834766e-001, 
3874741670.5483, 7.418950e-001, -6.834500e-001, 
3874807996.3821, 7.418008e-001, -6.834164e-001, 
3874874322.2159, 7.417732e-001, -6.834046e-001, 
3874940648.0497, 7.417122e-001, -6.833357e-001, 
3875006973.8835, 7.416823e-001, -6.833020e-001, 
3875073299.7174, 7.415914e-001, -6.832408e-001, 
3875139625.5512, 7.415323e-001, -6.832128e-001, 
3875205951.385, 7.414994e-001, -6.831998e-001, 
3875272277.2188, 7.414935e-001, -6.830694e-001, 
3875338603.0526, 7.414277e-001, -6.830195e-001, 
3875404928.8864, 7.414200e-001, -6.829441e-001, 
3875471254.7202, 7.413891e-001, -6.828679e-001, 
3875537580.554, 7.413603e-001, -6.828967e-001, 
3875603906.3878, 7.413412e-001, -6.827605e-001, 
3875670232.2216, 7.412977e-001, -6.827272e-001, 
3875736558.0554, 7.412493e-001, -6.826801e-001, 
3875802883.8892, 7.411788e-001, -6.826494e-001, 
3875869209.723, 7.411745e-001, -6.826395e-001, 
3875935535.5568, 7.411435e-001, -6.826010e-001, 
3876001861.3906, 7.410412e-001, -6.826180e-001, 
3876068187.2244, 7.410736e-001, -6.826218e-001, 
3876134513.0582, 7.409657e-001, -6.826029e-001, 
3876200838.892, 7.409041e-001, -6.826559e-001, 
3876267164.7258, 7.409344e-001, -6.826716e-001, 
3876333490.5596, 7.409058e-001, -6.826782e-001, 
3876399816.3934, 7.408662e-001, -6.826750e-001, 
3876466142.2272, 7.408625e-001, -6.827078e-001, 
3876532468.0611, 7.408739e-001, -6.826644e-001, 
3876598793.8949, 7.408369e-001, -6.826675e-001, 
3876665119.7287, 7.408144e-001, -6.826084e-001, 
3876731445.5625, 7.408186e-001, -6.826057e-001, 
3876797771.3963, 7.408346e-001, -6.825543e-001, 
3876864097.2301, 7.407688e-001, -6.825322e-001, 
3876930423.0639, 7.407343e-001, -6.825520e-001, 
3876996748.8977, 7.407174e-001, -6.825069e-001, 
3877063074.7315, 7.406766e-001, -6.824958e-001, 
3877129400.5653, 7.406277e-001, -6.825147e-001, 
3877195726.3991, 7.406412e-001, -6.823871e-001, 
3877262052.2329, 7.405620e-001, -6.824170e-001, 
3877328378.0667, 7.404358e-001, -6.822342e-001, 
3877394703.9005, 7.403331e-001, -6.820938e-001, 
3877461029.7343, 7.402351e-001, -6.819972e-001, 
3877527355.5681, 7.401979e-001, -6.818895e-001, 
3877593681.4019, 7.401105e-001, -6.817679e-001, 
3877660007.2357, 7.400637e-001, -6.817326e-001, 
3877726333.0695, 7.399950e-001, -6.816217e-001, 
3877792658.9033, 7.399342e-001, -6.815706e-001, 
3877858984.7371, 7.399542e-001, -6.815002e-001, 
3877925310.5709, 7.399232e-001, -6.814184e-001, 
3877991636.4047, 7.399548e-001, -6.813489e-001, 
3878057962.2386, 7.399533e-001, -6.813621e-001, 
3878124288.0724, 7.399075e-001, -6.812834e-001, 
3878190613.9062, 7.399651e-001, -6.812693e-001, 
3878256939.74, 7.400774e-001, -6.813232e-001, 
3878323265.5738, 7.403120e-001, -6.814424e-001, 
3878389591.4076, 7.405923e-001, -6.815525e-001, 
3878455917.2414, 7.407669e-001, -6.816572e-001, 
3878522243.0752, 7.410117e-001, -6.817856e-001, 
3878588568.909, 7.411978e-001, -6.819453e-001, 
3878654894.7428, 7.414067e-001, -6.820462e-001, 
3878721220.5766, 7.414888e-001, -6.822141e-001, 
3878787546.4104, 7.415852e-001, -6.822918e-001, 
3878853872.2442, 7.417289e-001, -6.824203e-001, 
3878920198.078, 7.418362e-001, -6.825516e-001, 
3878986523.9118, 7.418588e-001, -6.826821e-001, 
3879052849.7456, 7.419736e-001, -6.827330e-001, 
3879119175.5794, 7.419602e-001, -6.828330e-001, 
3879185501.4132, 7.419674e-001, -6.828797e-001, 
3879251827.247, 7.419665e-001, -6.829097e-001, 
3879318153.0808, 7.418980e-001, -6.827541e-001, 
3879384478.9146, 7.418606e-001, -6.825638e-001, 
3879450804.7484, 7.418036e-001, -6.824159e-001, 
3879517130.5822, 7.417262e-001, -6.822824e-001, 
3879583456.4161, 7.416751e-001, -6.821094e-001, 
3879649782.2499, 7.415959e-001, -6.820413e-001, 
3879716108.0837, 7.415209e-001, -6.819219e-001, 
3879782433.9175, 7.414825e-001, -6.818222e-001, 
3879848759.7513, 7.414444e-001, -6.817002e-001, 
3879915085.5851, 7.413502e-001, -6.815981e-001, 
3879981411.4189, 7.413498e-001, -6.815305e-001, 
3880047737.2527, 7.413077e-001, -6.814327e-001, 
3880114063.0865, 7.412499e-001, -6.813851e-001, 
3880180388.9203, 7.412497e-001, -6.812881e-001, 
3880246714.7541, 7.412267e-001, -6.812875e-001, 
3880313040.5879, 7.410330e-001, -6.813175e-001, 
3880379366.4217, 7.408904e-001, -6.814607e-001, 
3880445692.2555, 7.406820e-001, -6.815721e-001, 
3880512018.0893, 7.405521e-001, -6.816482e-001, 
3880578343.9231, 7.403886e-001, -6.817504e-001, 
3880644669.7569, 7.402498e-001, -6.818525e-001, 
3880710995.5907, 7.401270e-001, -6.819637e-001, 
3880777321.4245, 7.400511e-001, -6.821203e-001, 
3880843647.2583, 7.398350e-001, -6.822599e-001, 
3880909973.0921, 7.397650e-001, -6.824374e-001, 
3880976298.9259, 7.396100e-001, -6.825422e-001, 
3881042624.7598, 7.395383e-001, -6.827264e-001, 
3881108950.5936, 7.394312e-001, -6.828451e-001, 
3881175276.4274, 7.393357e-001, -6.830387e-001, 
3881241602.2612, 7.392566e-001, -6.832617e-001, 
3881307928.095, 7.395365e-001, -6.831922e-001, 
3881374253.9288, 7.397889e-001, -6.831930e-001, 
3881440579.7626, 7.400540e-001, -6.831647e-001, 
3881506905.5964, 7.403131e-001, -6.831101e-001, 
3881573231.4302, 7.405432e-001, -6.830546e-001, 
3881639557.264, 7.407757e-001, -6.830502e-001, 
3881705883.0978, 7.410311e-001, -6.830167e-001, 
3881772208.9316, 7.411789e-001, -6.828839e-001, 
3881838534.7654, 7.414008e-001, -6.829011e-001, 
3881904860.5992, 7.416214e-001, -6.828460e-001, 
3881971186.433, 7.418115e-001, -6.827402e-001, 
3882037512.2668, 7.419745e-001, -6.826767e-001, 
3882103838.1006, 7.421421e-001, -6.826590e-001, 
3882170163.9344, 7.423021e-001, -6.825649e-001, 
3882236489.7682, 7.424821e-001, -6.825078e-001, 
3882302815.602, 7.423787e-001, -6.824543e-001, 
3882369141.4358, 7.422298e-001, -6.823508e-001, 
3882435467.2696, 7.420889e-001, -6.823161e-001, 
3882501793.1034, 7.419927e-001, -6.822799e-001, 
3882568118.9373, 7.419558e-001, -6.822581e-001, 
3882634444.7711, 7.418059e-001, -6.822206e-001, 
3882700770.6049, 7.417176e-001, -6.821712e-001, 
3882767096.4387, 7.415937e-001, -6.822147e-001, 
3882833422.2725, 7.414900e-001, -6.821991e-001, 
3882899748.1063, 7.413896e-001, -6.822386e-001, 
3882966073.9401, 7.413723e-001, -6.822962e-001, 
3883032399.7739, 7.412610e-001, -6.823109e-001, 
3883098725.6077, 7.411874e-001, -6.823927e-001, 
3883165051.4415, 7.411659e-001, -6.824267e-001, 
3883231377.2753, 7.410482e-001, -6.824706e-001, 
3883297703.1091, 7.411476e-001, -6.825157e-001, 
3883364028.9429, 7.411880e-001, -6.826026e-001, 
3883430354.7767, 7.412923e-001, -6.826879e-001, 
