"S21 POLAR"
"Frequency (Hz)","U","U",
1000000000, 1.712995e-005, 4.062858e-004, 
1000350000, 2.871828e-005, 4.077674e-004, 
1000700000, 2.613819e-005, 3.967735e-004, 
1001050000, 3.033218e-005, 4.111975e-004, 
1001400000, 2.957491e-005, 3.987379e-004, 
1001750000, 4.222123e-005, 4.170204e-004, 
1002100000, 4.804597e-005, 4.043214e-004, 
1002450000, 2.420840e-005, 3.965488e-004, 
1002800000, 5.647033e-005, 4.216447e-004, 
1003150000, 4.324163e-005, 4.038681e-004, 
1003500000, 5.212172e-005, 4.152922e-004, 
1003850000, 5.438620e-005, 4.182844e-004, 
1004200000, 3.965659e-005, 4.028329e-004, 
1004550000, 3.927978e-005, 4.130345e-004, 
1004900000, 4.909797e-005, 4.103049e-004, 
1005250000, 5.067393e-005, 4.115174e-004, 
1005600000, 3.953359e-005, 4.219680e-004, 
1005950000, 4.166447e-005, 4.048114e-004, 
1006300000, 3.900301e-005, 4.130141e-004, 
1006650000, 5.769596e-005, 4.139322e-004, 
1007000000, 5.441101e-005, 4.001322e-004, 
1007350000, 6.279416e-005, 4.428069e-004, 
1007700000, 5.491761e-005, 4.112059e-004, 
1008050000, 4.732179e-005, 4.085374e-004, 
1008400000, 5.643120e-005, 4.150447e-004, 
1008750000, 5.932241e-005, 4.120483e-004, 
1009100000, 6.514740e-005, 4.074772e-004, 
1009450000, 5.531889e-005, 4.290401e-004, 
1009800000, 5.420865e-005, 4.074362e-004, 
1010150000, 5.778118e-005, 4.525199e-004, 
1010500000, 6.938743e-005, 4.161682e-004, 
1010850000, 6.418063e-005, 4.003230e-004, 
1011200000, 7.360285e-005, 4.085947e-004, 
1011550000, 1.023527e-004, 3.999775e-004, 
1011900000, 5.817222e-005, 4.078173e-004, 
1012250000, 3.922966e-005, 4.065068e-004, 
1012600000, 7.615395e-005, 4.034828e-004, 
1012950000, 7.894022e-005, 4.266358e-004, 
1013300000, 6.276272e-005, 4.093379e-004, 
1013650000, 5.809213e-005, 3.969416e-004, 
1014000000, 8.205407e-005, 4.204436e-004, 
