1.520000000000000E+3	8.007039632634508E-3
1.520002000000000E+3	8.652313197652414E-3
1.520004000000000E+3	8.329676415089990E-3
1.520006000000000E+3	8.974949980321863E-3
1.520008000000000E+3	8.007039632634508E-3
1.520010000000000E+3	8.652313197652414E-3
1.520012000000000E+3	7.684402850285888E-3
1.520014000000000E+3	8.007039632634508E-3
1.520016000000000E+3	8.329676415089990E-3
1.520018000000000E+3	8.329676415089990E-3
1.520020000000000E+3	8.007039632634508E-3
1.520022000000000E+3	8.652313197652414E-3
1.520024000000000E+3	8.974949980321863E-3
1.520026000000000E+3	8.329676415089990E-3
1.520028000000000E+3	8.329676415089990E-3
1.520030000000000E+3	8.329676415089990E-3
1.520032000000000E+3	8.652313197652414E-3
1.520034000000000E+3	8.329676415089990E-3
1.520036000000000E+3	8.329676415089990E-3
1.520038000000000E+3	8.974949980321863E-3
1.520040000000000E+3	7.684402850285888E-3
1.520042000000000E+3	8.007039632634508E-3
1.520044000000000E+3	8.974949980321863E-3
1.520046000000000E+3	9.297586763098421E-3
1.520048000000000E+3	8.652313197652414E-3
1.520050000000000E+3	8.329676415089990E-3
1.520052000000000E+3	8.329676415089990E-3
1.520054000000000E+3	8.329676415089990E-3
1.520056000000000E+3	8.652313197652414E-3
1.520058000000000E+3	8.007039632634508E-3
1.520060000000000E+3	6.716492503880359E-3
1.520062000000000E+3	8.329676415089990E-3
1.520064000000000E+3	8.329676415089990E-3
1.520066000000000E+3	8.329676415089990E-3
1.520068000000000E+3	8.329676415089990E-3
1.520070000000000E+3	8.652313197652414E-3
1.520072000000000E+3	8.007039632634508E-3
1.520074000000000E+3	8.974949980321863E-3
1.520076000000000E+3	8.652313197652414E-3
1.520078000000000E+3	1.091077067859073E-2
1.520080000000000E+3	8.974949980321863E-3
1.520082000000000E+3	8.329676415089990E-3
1.520084000000000E+3	9.942860328973194E-3
1.520086000000000E+3	8.007039632634508E-3
1.520088000000000E+3	8.329676415089990E-3
1.520090000000000E+3	8.329676415089990E-3
1.520092000000000E+3	8.652313197652414E-3
1.520094000000000E+3	8.652313197652414E-3
1.520096000000000E+3	8.007039632634508E-3
1.520098000000000E+3	8.329676415089990E-3
1.520100000000000E+3	8.329676415089990E-3
1.520102000000000E+3	8.007039632634508E-3
1.520104000000000E+3	8.007039632634508E-3
1.520106000000000E+3	8.007039632634508E-3
1.520108000000000E+3	8.652313197652414E-3
1.520110000000000E+3	8.652313197652414E-3
1.520112000000000E+3	8.329676415089990E-3
1.520114000000000E+3	8.329676415089990E-3
1.520116000000000E+3	8.652313197652414E-3
1.520118000000000E+3	8.329676415089990E-3
1.520120000000000E+3	7.361766068044044E-3
1.520122000000000E+3	8.007039632634508E-3
1.520124000000000E+3	8.007039632634508E-3
1.520126000000000E+3	9.297586763098421E-3
1.520128000000000E+3	8.007039632634508E-3
1.520130000000000E+3	9.297586763098421E-3
1.520132000000000E+3	8.007039632634508E-3
1.520134000000000E+3	8.329676415089990E-3
1.520136000000000E+3	8.007039632634508E-3
1.520138000000000E+3	8.329676415089990E-3
1.520140000000000E+3	8.652313197652414E-3
1.520142000000000E+3	8.329676415089990E-3
1.520144000000000E+3	8.329676415089990E-3
1.520146000000000E+3	8.329676415089990E-3
1.520148000000000E+3	8.007039632634508E-3
1.520150000000000E+3	8.652313197652414E-3
1.520152000000000E+3	8.652313197652414E-3
1.520154000000000E+3	9.297586763098421E-3
1.520156000000000E+3	8.974949980321863E-3
1.520158000000000E+3	9.297586763098421E-3
1.520160000000000E+3	8.974949980321863E-3
1.520162000000000E+3	7.684402850285888E-3
1.520164000000000E+3	8.652313197652414E-3
1.520166000000000E+3	8.007039632634508E-3
1.520168000000000E+3	8.329676415089990E-3
1.520170000000000E+3	8.652313197652414E-3
1.520172000000000E+3	8.329676415089990E-3
1.520174000000000E+3	8.974949980321863E-3
1.520176000000000E+3	8.329676415089990E-3
1.520178000000000E+3	8.329676415089990E-3
1.520180000000000E+3	8.329676415089990E-3
1.520182000000000E+3	8.329676415089990E-3
1.520184000000000E+3	8.329676415089990E-3
1.520186000000000E+3	8.329676415089990E-3
1.520188000000000E+3	8.652313197652414E-3
1.520190000000000E+3	8.974949980321863E-3
1.520192000000000E+3	8.007039632634508E-3
1.520194000000000E+3	8.007039632634508E-3
1.520196000000000E+3	8.329676415089990E-3
1.520198000000000E+3	8.007039632634508E-3
1.520200000000000E+3	8.652313197652414E-3
1.520202000000000E+3	8.329676415089990E-3
1.520204000000000E+3	8.974949980321863E-3
1.520206000000000E+3	8.329676415089990E-3
1.520208000000000E+3	8.329676415089990E-3
1.520210000000000E+3	8.007039632634508E-3
1.520212000000000E+3	8.007039632634508E-3
1.520214000000000E+3	8.652313197652414E-3
1.520216000000000E+3	8.652313197652414E-3
1.520218000000000E+3	8.329676415089990E-3
1.520220000000000E+3	8.652313197652414E-3
1.520222000000000E+3	8.329676415089990E-3
1.520224000000000E+3	8.329676415089990E-3
1.520226000000000E+3	8.329676415089990E-3
1.520228000000000E+3	8.329676415089990E-3
1.520230000000000E+3	8.329676415089990E-3
1.520232000000000E+3	8.652313197652414E-3
1.520234000000000E+3	8.329676415089990E-3
1.520236000000000E+3	8.007039632634508E-3
1.520238000000000E+3	8.329676415089990E-3
1.520240000000000E+3	8.007039632634508E-3
1.520242000000000E+3	8.974949980321863E-3
1.520244000000000E+3	8.007039632634508E-3
1.520246000000000E+3	8.007039632634508E-3
1.520248000000000E+3	8.652313197652414E-3
1.520250000000000E+3	8.007039632634508E-3
1.520252000000000E+3	8.652313197652414E-3
1.520254000000000E+3	8.007039632634508E-3
1.520256000000000E+3	8.652313197652414E-3
1.520258000000000E+3	8.007039632634508E-3
1.520260000000000E+3	8.329676415089990E-3
1.520262000000000E+3	8.652313197652414E-3
1.520264000000000E+3	8.007039632634508E-3
1.520266000000000E+3	1.123340746201168E-2
1.520268000000000E+3	8.652313197652414E-3
1.520270000000000E+3	8.652313197652414E-3
1.520272000000000E+3	8.329676415089990E-3
1.520274000000000E+3	8.329676415089990E-3
1.520276000000000E+3	7.684402850285888E-3
1.520278000000000E+3	6.716492503880359E-3
1.520280000000000E+3	9.620223545982170E-3
1.520282000000000E+3	8.329676415089990E-3
1.520284000000000E+3	8.007039632634508E-3
1.520286000000000E+3	7.684402850285888E-3
1.520288000000000E+3	8.007039632634508E-3
1.520290000000000E+3	8.007039632634508E-3
1.520292000000000E+3	8.329676415089990E-3
1.520294000000000E+3	8.329676415089990E-3
1.520296000000000E+3	8.652313197652414E-3
1.520298000000000E+3	8.007039632634508E-3
1.520300000000000E+3	8.329676415089990E-3
1.520302000000000E+3	8.652313197652414E-3
1.520304000000000E+3	8.652313197652414E-3
1.520306000000000E+3	7.361766068044044E-3
1.520308000000000E+3	8.007039632634508E-3
1.520310000000000E+3	8.007039632634508E-3
1.520312000000000E+3	8.007039632634508E-3
1.520314000000000E+3	8.329676415089990E-3
1.520316000000000E+3	8.007039632634508E-3
1.520318000000000E+3	8.329676415089990E-3
1.520320000000000E+3	8.007039632634508E-3
1.520322000000000E+3	8.974949980321863E-3
1.520324000000000E+3	8.652313197652414E-3
1.520326000000000E+3	8.652313197652414E-3
1.520328000000000E+3	8.329676415089990E-3
1.520330000000000E+3	8.007039632634508E-3
1.520332000000000E+3	8.007039632634508E-3
1.520334000000000E+3	8.329676415089990E-3
1.520336000000000E+3	8.007039632634508E-3
1.520338000000000E+3	8.329676415089990E-3
1.520340000000000E+3	8.652313197652414E-3
1.520342000000000E+3	8.007039632634508E-3
1.520344000000000E+3	8.652313197652414E-3
1.520346000000000E+3	8.329676415089990E-3
1.520348000000000E+3	8.652313197652414E-3
1.520350000000000E+3	8.329676415089990E-3
1.520352000000000E+3	8.329676415089990E-3
1.520354000000000E+3	8.007039632634508E-3
1.520356000000000E+3	8.329676415089990E-3
1.520358000000000E+3	8.329676415089990E-3
1.520360000000000E+3	8.329676415089990E-3
1.520362000000000E+3	8.007039632634508E-3
1.520364000000000E+3	7.684402850285888E-3
1.520366000000000E+3	8.974949980321863E-3
1.520368000000000E+3	8.007039632634508E-3
1.520370000000000E+3	8.652313197652414E-3
1.520372000000000E+3	8.974949980321863E-3
1.520374000000000E+3	8.329676415089990E-3
1.520376000000000E+3	8.652313197652414E-3
1.520378000000000E+3	8.329676415089990E-3
1.520380000000000E+3	8.652313197652414E-3
1.520382000000000E+3	9.942860328973194E-3
1.520384000000000E+3	8.007039632634508E-3
1.520386000000000E+3	8.007039632634508E-3
1.520388000000000E+3	8.329676415089990E-3
1.520390000000000E+3	8.007039632634508E-3
1.520392000000000E+3	7.039129285908895E-3
1.520394000000000E+3	8.007039632634508E-3
1.520396000000000E+3	8.329676415089990E-3
1.520398000000000E+3	8.329676415089990E-3
1.520400000000000E+3	8.329676415089990E-3
1.520402000000000E+3	8.329676415089990E-3
1.520404000000000E+3	8.329676415089990E-3
1.520406000000000E+3	8.329676415089990E-3
1.520408000000000E+3	8.007039632634508E-3
1.520410000000000E+3	8.007039632634508E-3
1.520412000000000E+3	8.329676415089990E-3
1.520414000000000E+3	8.652313197652414E-3
1.520416000000000E+3	8.974949980321863E-3
1.520418000000000E+3	8.329676415089990E-3
1.520420000000000E+3	8.652313197652414E-3
1.520422000000000E+3	8.329676415089990E-3
1.520424000000000E+3	8.329676415089990E-3
1.520426000000000E+3	8.329676415089990E-3
1.520428000000000E+3	7.684402850285888E-3
1.520430000000000E+3	8.329676415089990E-3
1.520432000000000E+3	8.329676415089990E-3
1.520434000000000E+3	8.329676415089990E-3
1.520436000000000E+3	8.652313197652414E-3
1.520438000000000E+3	8.007039632634508E-3
1.520440000000000E+3	7.684402850285888E-3
1.520442000000000E+3	8.652313197652414E-3
1.520444000000000E+3	7.684402850285888E-3
1.520446000000000E+3	9.620223545982170E-3
