"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 1.001837e+000, -3.248103e-003, 
899985, 9.369048e-001, -2.451814e-003, 
1499970, 1.002445e+000, 1.116761e-003, 
2099955, 9.998581e-001, -5.379303e-005, 
2699940, 9.944544e-001, -3.605451e-003, 
3299925, 9.992553e-001, -2.426034e-003, 
3899910, 9.992638e-001, -2.839186e-003, 
4499895, 9.991924e-001, -2.962644e-003, 
5099880, 9.996161e-001, -2.207506e-003, 
5699865, 1.001132e+000, -2.077992e-003, 
6299850, 1.000306e+000, -2.532991e-003, 
6899835, 1.000478e+000, -3.374405e-003, 
7499820, 9.996139e-001, -3.774444e-003, 
8099805, 9.987981e-001, -5.033898e-003, 
8699790, 1.000753e+000, -5.867826e-003, 
9299775, 1.000984e+000, -5.315309e-003, 
9899760, 9.976798e-001, -1.013231e-002, 
10499745, 9.992445e-001, -6.384492e-003, 
11099730, 1.001341e+000, -5.959816e-003, 
11699715, 1.001490e+000, -6.925086e-003, 
12299700, 1.001090e+000, -6.853689e-003, 
12899685, 9.992230e-001, -9.231164e-003, 
13499670, 9.996591e-001, -7.388355e-003, 
14099655, 1.000254e+000, -7.028149e-003, 
14699640, 1.000450e+000, -7.740284e-003, 
15299625, 1.000717e+000, -8.740143e-003, 
15899610, 1.000323e+000, -8.910958e-003, 
16499595, 1.000135e+000, -8.230987e-003, 
17099580, 1.000092e+000, -9.315401e-003, 
17699565, 9.997802e-001, -9.717084e-003, 
18299550, 9.991060e-001, -9.012771e-003, 
18899535, 9.986179e-001, -9.727615e-003, 
19499520, 9.983935e-001, -1.035228e-002, 
20099505, 9.990080e-001, -1.032102e-002, 
20699490, 9.991415e-001, -9.847451e-003, 
21299475, 9.997692e-001, -9.636650e-003, 
21899460, 9.996585e-001, -1.175116e-002, 
22499445, 1.000153e+000, -1.268957e-002, 
23099430, 1.001048e+000, -1.289675e-002, 
23699415, 1.001246e+000, -1.207536e-002, 
24299400, 1.001302e+000, -1.277619e-002, 
24899385, 1.000979e+000, -1.487867e-002, 
