"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 1.002054e+000, -2.853590e-003, 
899985, 9.366753e-001, -1.982095e-003, 
1499970, 1.002163e+000, 1.067654e-003, 
2099955, 9.998844e-001, 2.662215e-004, 
2699940, 9.945824e-001, -3.564499e-003, 
3299925, 9.993253e-001, -2.342614e-003, 
3899910, 9.990704e-001, -2.793903e-003, 
4499895, 9.990866e-001, -2.724557e-003, 
5099880, 9.996499e-001, -2.163863e-003, 
5699865, 1.001089e+000, -2.314537e-003, 
6299850, 1.000274e+000, -2.459533e-003, 
6899835, 1.000298e+000, -3.351978e-003, 
7499820, 9.993883e-001, -3.820625e-003, 
8099805, 9.987908e-001, -4.805613e-003, 
8699790, 1.000659e+000, -5.606390e-003, 
9299775, 1.001058e+000, -5.467466e-003, 
9899760, 9.977883e-001, -9.829045e-003, 
10499745, 9.991322e-001, -6.338298e-003, 
11099730, 1.001371e+000, -6.169171e-003, 
11699715, 1.001526e+000, -6.521871e-003, 
12299700, 1.000969e+000, -7.060928e-003, 
12899685, 9.992021e-001, -9.351024e-003, 
13499670, 9.998736e-001, -7.624047e-003, 
14099655, 1.000296e+000, -6.917803e-003, 
14699640, 1.000429e+000, -7.578682e-003, 
15299625, 1.000684e+000, -8.718185e-003, 
15899610, 1.000255e+000, -8.738259e-003, 
16499595, 1.000064e+000, -7.859590e-003, 
17099580, 9.998114e-001, -9.223585e-003, 
17699565, 9.998127e-001, -9.801131e-003, 
18299550, 9.995611e-001, -9.085247e-003, 
18899535, 9.981943e-001, -9.941670e-003, 
19499520, 9.981409e-001, -1.029327e-002, 
20099505, 9.989791e-001, -1.024196e-002, 
20699490, 9.994632e-001, -1.012397e-002, 
21299475, 9.996793e-001, -9.301991e-003, 
21899460, 9.994161e-001, -1.154364e-002, 
22499445, 1.000205e+000, -1.268799e-002, 
23099430, 1.000796e+000, -1.268745e-002, 
23699415, 1.001230e+000, -1.184078e-002, 
24299400, 1.000934e+000, -1.255997e-002, 
24899385, 1.001180e+000, -1.455817e-002, 
25499370, 1.000545e+000, -1.542330e-002, 
26099355, 1.000141e+000, -1.332963e-002, 
26699340, 1.000265e+000, -1.257475e-002, 
27299325, 1.000784e+000, -1.423904e-002, 
27899310, 9.988506e-001, -1.303352e-002, 
28499295, 9.995428e-001, -1.387381e-002, 
29099280, 1.000362e+000, -1.487112e-002, 
29699265, 1.000986e+000, -1.531594e-002, 
30299250, 1.001326e+000, -1.766252e-002, 
30899235, 1.001037e+000, -1.546295e-002, 
31499220, 1.001177e+000, -1.535779e-002, 
32099205, 1.001826e+000, -1.536451e-002, 
32699190, 1.001103e+000, -1.605969e-002, 
33299175, 1.000480e+000, -1.746386e-002, 
33899160, 9.999379e-001, -1.707726e-002, 
34499145, 9.995440e-001, -1.739088e-002, 
35099130, 9.989768e-001, -1.807856e-002, 
35699115, 9.998713e-001, -1.789850e-002, 
36299100, 9.999251e-001, -1.894853e-002, 
36899085, 9.991607e-001, -1.786801e-002, 
37499070, 9.998062e-001, -1.856128e-002, 
38099055, 1.001415e+000, -1.989625e-002, 
