"S21 POLAR"
"Frequency (Hz)","U","U",
300000, 2.400811e-005, 1.613227e-005, 
899985, -4.152013e-006, 3.162175e-006, 
1499970, -1.107241e-005, 3.223733e-005, 
2099955, 1.871389e-005, -1.144773e-005, 
2699940, -1.203489e-005, -4.291917e-005, 
3299925, -1.556928e-005, -4.137165e-006, 
3899910, -1.939352e-005, -6.760020e-006, 
4499895, -1.797830e-005, 1.587732e-005, 
5099880, -1.304859e-005, -2.880414e-006, 
5699865, 2.618597e-006, -1.401031e-005, 
6299850, -5.676343e-006, -4.639589e-006, 
6899835, -2.300602e-006, -1.659759e-005, 
7499820, 9.675007e-006, 2.204583e-006, 
8099805, -1.756045e-005, 9.219092e-007, 
8699790, 6.587105e-006, -7.964446e-006, 
9299775, -6.022459e-006, 4.518578e-006, 
9899760, 2.359618e-006, 1.894395e-005, 
10499745, 2.054761e-005, -1.300735e-005, 
11099730, -1.242082e-006, 1.546531e-005, 
11699715, -7.549595e-006, 5.215820e-006, 
12299700, -6.380568e-006, 1.919129e-005, 
12899685, 4.467083e-006, 2.036118e-005, 
13499670, 3.316106e-005, 1.773981e-005, 
14099655, -2.118263e-007, 1.580156e-005, 
14699640, -1.067124e-006, 3.593983e-006, 
15299625, -1.681980e-005, -1.259256e-005, 
15899610, 7.359520e-006, -3.713836e-006, 
16499595, -6.964817e-006, -9.860608e-006, 
17099580, -2.055914e-005, 2.058021e-005, 
17699565, 7.351628e-006, 2.368662e-005, 
18299550, -7.411370e-006, 3.764844e-005, 
18899535, -6.191708e-006, 2.643351e-005, 
19499520, -1.138681e-005, -2.912812e-006, 
20099505, -1.885374e-006, -1.694684e-005, 
20699490, -6.634837e-006, -2.119922e-006, 
21299475, 3.394081e-005, 1.505731e-005, 
21899460, -1.394563e-005, 1.314988e-006, 
22499445, -3.094320e-005, 1.325311e-005, 
23099430, 1.215290e-005, 1.661915e-005, 
23699415, -5.431985e-006, -1.769903e-006, 
24299400, 1.280337e-005, 1.250520e-005, 
24899385, -3.871468e-006, -1.402625e-005, 
25499370, 9.816297e-006, 4.468508e-006, 
26099355, 4.038503e-006, 5.831471e-006, 
26699340, 6.354398e-006, 1.044798e-005, 
27299325, 1.698478e-005, 8.550610e-006, 
27899310, 1.925445e-005, 4.355041e-005, 
28499295, 2.273807e-005, -1.610479e-005, 
29099280, -1.557803e-005, 2.080481e-005, 
29699265, -2.438898e-006, -1.436445e-007, 
30299250, -3.053634e-006, 1.204520e-005, 
30899235, -8.146882e-006, -6.205544e-006, 
31499220, 1.741702e-005, -1.127400e-005, 
32099205, -4.607040e-006, 4.420265e-005, 
32699190, -1.197268e-005, 2.080906e-006, 
33299175, 7.920811e-006, 2.925162e-005, 
33899160, -2.318689e-006, 3.138934e-005, 
34499145, -1.092139e-005, 1.705777e-005, 
35099130, 5.057255e-006, 8.848923e-006, 
35699115, 1.724533e-005, 3.464874e-006, 
36299100, -2.015772e-005, 1.990547e-005, 
36899085, 1.471108e-005, 6.154311e-006, 
37499070, 1.147116e-005, -1.738258e-006, 
38099055, -1.708722e-005, 4.116896e-005, 
38699040, -8.871876e-007, 2.073878e-005, 
39299025, 2.333351e-005, 3.069375e-005, 
39899010, -2.870801e-006, 1.504813e-005, 
40498995, -1.430529e-005, -1.639416e-005, 
41098980, 5.766854e-006, 6.140804e-006, 
41698965, 1.573411e-005, 2.354629e-005, 
42298950, -2.838669e-005, 3.517686e-005, 
42898935, 1.270453e-005, 2.270389e-005, 
43498920, 2.936365e-005, 4.476577e-006, 
44098905, -2.383307e-007, 3.379487e-005, 
44698890, 1.325842e-005, -7.791501e-006, 
45298875, 1.814645e-006, -1.384013e-006, 
45898860, -3.090429e-006, 1.726685e-005, 
