"S12 POLAR"
"Frequency (Hz)","U","U",
300000, -6.037854e-005, -3.544258e-005, 
899985, 1.989335e-005, -7.030146e-005, 
1499970, 1.113074e-004, 7.980885e-005, 
2099955, -2.052293e-005, 2.757849e-006, 
2699940, 2.669516e-006, -8.441427e-005, 
3299925, -4.557693e-005, 9.159818e-006, 
3899910, 1.585782e-005, -1.928964e-005, 
4499895, 1.308190e-006, -5.534941e-006, 
5099880, 1.918155e-005, 3.975980e-005, 
5699865, -2.247152e-005, -1.726623e-005, 
6299850, 3.084742e-005, 3.715602e-005, 
6899835, -6.972070e-005, -8.231190e-006, 
7499820, 3.213972e-005, 5.336975e-006, 
8099805, -9.815679e-006, -2.516629e-005, 
8699790, -2.463492e-005, 3.812955e-005, 
9299775, -1.923980e-005, 3.011407e-005, 
9899760, 9.470068e-006, -2.439006e-005, 
10499745, -7.288669e-006, 3.575811e-005, 
11099730, 3.216172e-006, 5.413684e-005, 
11699715, -2.348292e-005, -2.460785e-005, 
12299700, -1.788705e-005, 1.362518e-005, 
12899685, 3.472894e-005, 1.044680e-005, 
13499670, -1.506462e-005, -8.237696e-006, 
14099655, -6.006674e-006, 6.819154e-005, 
14699640, 1.230174e-004, 6.552853e-005, 
15299625, 8.661054e-005, 8.892073e-005, 
15899610, 3.968374e-005, 1.004847e-004, 
16499595, 3.571279e-006, 1.030267e-004, 
17099580, 1.965693e-005, 8.980869e-005, 
17699565, -5.188647e-006, 1.242196e-005, 
18299550, -3.283758e-005, 7.449191e-005, 
18899535, -4.221300e-005, 1.081981e-004, 
19499520, -6.142893e-005, 9.955406e-005, 
20099505, -2.959603e-005, 1.103861e-004, 
20699490, -4.992724e-005, 7.738226e-005, 
21299475, -5.408417e-005, 9.387748e-005, 
21899460, -1.715127e-005, 1.371677e-004, 
22499445, 3.835041e-005, 1.239257e-004, 
23099430, -7.120935e-005, 3.499837e-005, 
23699415, -1.917201e-005, 8.895310e-005, 
24299400, 1.180884e-005, 7.739389e-005, 
24899385, -1.826676e-005, 1.021819e-004, 
25499370, 3.453149e-005, 5.707967e-005, 
26099355, 1.248999e-005, 4.600924e-005, 
26699340, -4.324871e-005, 9.542861e-005, 
27299325, 1.643027e-005, 4.667658e-005, 
27899310, -4.661261e-005, 3.055839e-005, 
28499295, -4.718247e-005, 2.977740e-005, 
29099280, 2.505008e-005, 3.241732e-006, 
29699265, 2.714786e-005, -3.526779e-006, 
30299250, -6.705527e-005, -2.607051e-005, 
30899235, -8.911404e-005, -1.539693e-005, 
31499220, -2.162878e-005, 2.185778e-005, 
32099205, -6.549826e-005, -1.617861e-006, 
32699190, 8.631761e-006, -2.033515e-005, 
33299175, 3.168949e-006, 1.698991e-005, 
33899160, -1.228105e-005, 4.650510e-005, 
34499145, 1.340692e-005, 6.573910e-006, 
35099130, 3.768652e-006, 4.032367e-005, 
35699115, -5.013967e-005, 5.974228e-005, 
36299100, -2.600614e-005, 3.572468e-005, 
36899085, 4.058874e-005, 7.930966e-005, 
37499070, 2.834488e-005, 4.947223e-005, 
38099055, 7.855313e-006, 1.841895e-005, 
38699040, 3.344443e-007, 3.689895e-005, 
39299025, 3.082885e-005, 3.074262e-005, 
39899010, -1.079030e-005, 2.388688e-006, 
40498995, 5.204221e-005, 2.502094e-005, 
41098980, -5.361470e-005, -6.539372e-005, 
