"S21 POLAR"
"Frequency (Hz)","U","U",
300000, -5.987531e-005, -8.275794e-006, 
899985, 1.004995e-005, 1.184828e-005, 
1499970, -1.457524e-005, 1.819841e-005, 
2099955, -2.032718e-005, -1.023106e-005, 
2699940, -3.345752e-005, -4.500440e-005, 
3299925, 3.353239e-006, 1.196045e-005, 
3899910, -1.153026e-005, -9.212598e-006, 
4499895, -7.316882e-006, 5.504719e-007, 
5099880, -7.553652e-006, 1.209115e-005, 
5699865, -8.246405e-006, 1.024901e-005, 
6299850, -1.465661e-005, 2.322552e-005, 
6899835, -1.425948e-006, -2.879852e-006, 
7499820, 1.127960e-005, -3.177134e-006, 
8099805, 5.599601e-006, 1.113095e-005, 
8699790, 1.446091e-005, 1.413338e-005, 
9299775, -9.559220e-006, -4.337514e-006, 
9899760, -1.746817e-005, -1.156183e-005, 
10499745, 1.588504e-006, -5.068875e-006, 
11099730, -1.277167e-005, -1.374080e-005, 
11699715, -9.184253e-006, -1.114161e-005, 
12299700, 1.521510e-005, -2.271966e-006, 
12899685, -2.371102e-006, 1.048837e-005, 
13499670, -1.762029e-008, -9.515911e-006, 
14099655, 5.486149e-007, 1.850324e-005, 
14699640, -2.191829e-005, 7.028126e-006, 
15299625, -1.258241e-005, -4.967992e-006, 
15899610, 2.152496e-005, 1.223807e-005, 
16499595, -1.670941e-006, 3.440313e-005, 
17099580, -7.695022e-006, -7.952229e-006, 
17699565, -2.528578e-005, 2.720522e-005, 
18299550, -1.547406e-006, -1.128198e-005, 
18899535, -2.140802e-005, 1.081324e-005, 
19499520, -6.155520e-006, 9.464564e-006, 
20099505, 6.504274e-006, 6.669596e-006, 
20699490, 4.164240e-006, 1.848717e-005, 
21299475, 8.592721e-006, 2.740309e-005, 
21899460, 9.777694e-006, 9.526208e-006, 
22499445, 1.680310e-005, -1.177263e-005, 
23099430, -1.579962e-005, 3.849962e-006, 
23699415, -1.105801e-006, 2.138739e-006, 
24299400, -3.197429e-006, 6.363915e-006, 
24899385, 1.194727e-005, -8.847310e-006, 
25499370, -1.185406e-005, 5.871299e-006, 
26099355, 1.019296e-005, -4.305110e-006, 
26699340, 9.138505e-006, 1.929840e-005, 
27299325, -1.255406e-005, 2.946517e-005, 
27899310, -4.510763e-005, 1.201408e-005, 
28499295, 1.099313e-005, 4.203292e-006, 
29099280, -5.840780e-006, 1.433575e-005, 
29699265, -7.158098e-006, 2.979687e-005, 
30299250, 1.461425e-005, 2.074963e-005, 
30899235, -1.600679e-005, 3.089798e-005, 
31499220, -2.098500e-005, 1.410298e-006, 
32099205, -2.646939e-005, 3.046751e-005, 
32699190, -1.021570e-005, 2.410482e-005, 
33299175, -7.176093e-006, 4.267400e-005, 
33899160, -1.992928e-006, 2.245903e-005, 
34499145, -7.620089e-006, 1.515260e-005, 
35099130, 4.233580e-006, 3.598730e-005, 
35699115, 1.092859e-005, 1.663710e-005, 
36299100, 1.389092e-005, 2.033331e-005, 
36899085, 2.390163e-006, 1.579460e-005, 
37499070, -1.682443e-005, 1.747571e-005, 
38099055, -1.631000e-005, 1.858178e-005, 
38699040, 4.438787e-007, 3.984474e-005, 
39299025, 6.683937e-006, 3.426540e-005, 
39899010, 6.185103e-006, -7.653303e-006, 
40498995, -7.941521e-006, 1.942041e-007, 
41098980, 4.984187e-005, 1.834429e-005, 
41698965, -9.575189e-006, 1.393714e-005, 
42298950, 5.803682e-006, 4.496379e-005, 
42898935, -2.453567e-005, 3.895902e-005, 
43498920, 1.357803e-005, 4.339508e-005, 
44098905, 1.541305e-005, -7.695604e-006, 
44698890, -1.882129e-005, -4.289192e-005, 
45298875, -6.063108e-006, 2.570403e-005, 
45898860, -3.533015e-005, 3.184162e-005, 
46498845, -5.623138e-006, 4.050861e-006, 
47098830, 2.907677e-005, 1.252078e-005, 
47698815, 8.751953e-006, 2.195070e-005, 
48298800, -2.192294e-006, 4.803173e-005, 
48898785, -3.488470e-006, 6.659997e-005, 
49498770, -1.422472e-006, -2.590616e-006, 
50098755, -1.689994e-005, 4.073133e-005, 
50698740, -2.769631e-005, 2.326962e-005, 
51298725, 5.275234e-006, 4.906991e-005, 
51898710, -1.754584e-005, 7.087785e-006, 
52498695, -1.784149e-006, 6.183481e-006, 
53098680, -1.752479e-006, 2.090115e-005, 
53698665, 3.242050e-006, 2.122605e-005, 
54298650, -2.575859e-005, 1.500212e-005, 
54898635, -6.996038e-007, 3.787372e-005, 
55498620, -1.284329e-005, 6.961913e-006, 
56098605, -1.343216e-005, 4.369272e-006, 
56698590, 1.990277e-005, 2.914322e-005, 
57298575, -3.688765e-006, 3.142654e-005, 
57898560, 2.110187e-005, 3.491696e-005, 
58498545, -1.046304e-005, 5.559250e-005, 
59098530, 6.424438e-006, 2.510040e-005, 
59698515, -2.392307e-005, 4.521459e-005, 
60298500, -2.273106e-005, 2.214040e-005, 
60898485, -2.079701e-005, 1.383364e-005, 
61498470, -2.517267e-005, -4.645129e-007, 
62098455, 1.218943e-005, 3.034874e-005, 
62698440, -6.762904e-006, -1.512699e-006, 
63298425, 1.104249e-005, 2.901082e-005, 
63898410, 1.155814e-005, 2.780509e-005, 
64498395, 5.406212e-007, 4.456056e-005, 
65098380, 1.177021e-005, 2.560512e-005, 
65698365, 4.818834e-006, 3.570689e-005, 
66298350, 2.087458e-007, -7.223437e-006, 
66898335, 3.199855e-005, 1.510090e-005, 
67498320, 9.186088e-006, 8.310677e-006, 
68098305, 9.783677e-006, 7.555031e-006, 
68698290, -3.480004e-005, 2.247125e-005, 
69298275, 2.008641e-005, 5.671903e-005, 
69898260, 1.925865e-005, 2.790235e-005, 
70498245, -1.410886e-005, 3.083681e-005, 
71098230, -2.617333e-005, 3.141382e-005, 
71698215, 9.214446e-006, 3.473055e-005, 
72298200, -2.087843e-005, 2.168546e-006, 
72898185, -8.119291e-006, 1.270259e-005, 
73498170, 8.888815e-006, 4.209616e-005, 
74098155, -1.784830e-005, -8.559064e-006, 
74698140, -6.214107e-006, 3.047942e-005, 
75298125, -3.188343e-005, 6.805346e-005, 
75898110, 2.180461e-006, 9.036979e-006, 
76498095, -5.683918e-006, -9.999397e-006, 
77098080, -5.717098e-006, 1.440393e-005, 
77698065, -4.389732e-006, -1.092940e-005, 
78298050, 7.849742e-006, 3.623686e-005, 
78898035, 7.004216e-005, 3.244377e-006, 
79498020, -5.193854e-005, 4.693294e-005, 
80098005, -3.431190e-005, 1.947434e-005, 
80697990, 1.366847e-005, 6.080630e-005, 
81297975, -6.589464e-006, 7.435977e-005, 
81897960, -3.135968e-005, 3.507280e-005, 
82497945, 3.514772e-006, 5.530661e-006, 
83097930, -4.099183e-005, 6.882285e-005, 
83697915, -2.626568e-005, 1.353405e-006, 
84297900, -6.808073e-006, 5.053508e-006, 
84897885, -1.270590e-006, 4.166213e-005, 
85497870, -3.487287e-005, 1.258145e-005, 
86097855, -6.191100e-006, 1.515425e-005, 
86697840, 8.238957e-006, -1.195000e-005, 
87297825, 2.286090e-005, 1.269677e-005, 
87897810, 3.663381e-005, 5.065236e-005, 
88497795, -2.596339e-005, 2.686017e-005, 
89097780, 3.029026e-005, 1.335353e-005, 
89697765, -9.930552e-006, -3.343448e-006, 
90297750, 1.525126e-005, 1.265184e-005, 
90897735, -1.237630e-005, 3.099045e-005, 
91497720, 1.267470e-005, 4.228039e-005, 
92097705, 7.048795e-006, 2.502944e-005, 
92697690, 2.161094e-006, 2.705957e-005, 
93297675, 5.522827e-006, 7.312306e-005, 
93897660, 2.734620e-005, 4.808326e-005, 
94497645, 4.645366e-005, 7.184802e-006, 
95097630, 1.171502e-005, 5.445260e-005, 
95697615, -2.360807e-005, 6.753922e-005, 
96297600, -1.845110e-005, 8.560228e-005, 
96897585, 1.396629e-005, -9.805155e-006, 
97497570, 4.530526e-006, 6.713421e-005, 
98097555, -1.849929e-005, 3.925632e-005, 
98697540, -6.455342e-007, 4.383403e-005, 
99297525, -1.505047e-005, 1.269641e-005, 
99897510, 2.530677e-006, 5.469856e-005, 
100497495, -1.290968e-005, -2.255216e-005, 
101097480, 3.625893e-006, 4.407088e-005, 
101697465, -2.573499e-005, 1.866192e-005, 
102297450, 3.098966e-006, -1.610028e-005, 
102897435, -2.017191e-005, 4.161268e-005, 
103497420, -5.013322e-005, 1.055771e-005, 
104097405, 1.701500e-005, 8.250425e-005, 
104697390, 3.873023e-005, 5.600153e-005, 
105297375, -3.304468e-005, 3.302893e-005, 
105897360, -7.761902e-006, 4.744041e-005, 
106497345, 2.594602e-005, 4.247761e-005, 
107097330, -6.886629e-007, -7.742184e-006, 
107697315, -2.316393e-005, 6.181325e-005, 
108297300, -3.390559e-005, 6.812678e-005, 
108897285, 5.219288e-005, 6.649512e-005, 
109497270, 1.786285e-005, 2.359004e-005, 
110097255, 1.352384e-005, 2.645507e-005, 
110697240, 3.920357e-006, 8.053084e-005, 
111297225, 7.767523e-006, 1.745546e-005, 
111897210, -1.184740e-005, 4.479956e-005, 
112497195, 3.031651e-005, 7.490488e-005, 
113097180, 3.194124e-005, 3.436825e-005, 
113697165, -2.961430e-005, 4.622046e-005, 
114297150, -2.425975e-005, 1.718740e-005, 
114897135, 5.344285e-006, 1.434242e-005, 
115497120, 4.052854e-005, 4.704442e-005, 
116097105, -1.776535e-005, 3.128434e-005, 
116697090, -9.224159e-006, 4.889186e-005, 
117297075, -1.892294e-005, 1.836816e-005, 
117897060, -2.702310e-005, 3.146995e-005, 
118497045, -2.185451e-005, 2.329881e-006, 
119097030, -1.160924e-005, 1.640318e-006, 
119697015, -1.490252e-005, -8.400385e-008, 
120297000, 1.732318e-005, 2.896051e-005, 
120896985, -4.123333e-005, 2.966400e-005, 
121496970, 5.761581e-005, 2.617386e-005, 
122096955, -7.945244e-006, 4.365584e-005, 
122696940, -2.581707e-006, 6.710683e-005, 
123296925, 4.718548e-005, 3.257506e-005, 
123896910, 2.710223e-005, 6.273286e-005, 
124496895, 1.699321e-005, 7.254985e-005, 
125096880, 7.460223e-006, 6.515464e-005, 
125696865, -3.112656e-005, 4.770237e-005, 
126296850, -1.801559e-005, 5.145732e-005, 
126896835, 3.111305e-005, 3.637136e-005, 
127496820, -3.298657e-005, 2.983865e-005, 
128096805, 1.122354e-005, 6.616735e-005, 
128696790, 3.595081e-005, 6.503431e-005, 
129296775, -1.542815e-005, 5.390883e-005, 
129896760, 4.538152e-006, 4.883132e-005, 
130496745, 1.777674e-005, 7.750917e-005, 
131096730, -1.097300e-005, 1.322464e-005, 
131696715, -4.049157e-006, 3.774937e-005, 
132296700, -4.097105e-005, 1.514461e-005, 
132896685, -4.948469e-005, 3.693728e-005, 
133496670, -1.040315e-005, 5.116819e-007, 
134096655, -5.574611e-006, -1.616034e-005, 
134696640, -4.226226e-005, 2.923030e-005, 
135296625, -2.499185e-005, 6.410589e-005, 
135896610, -1.285569e-005, 3.148987e-005, 
136496595, -2.254281e-005, 3.276336e-005, 
137096580, 4.520209e-006, 2.854040e-005, 
137696565, 5.661944e-006, 3.230204e-005, 
138296550, 1.348381e-005, 4.719076e-005, 
138896535, 6.068682e-006, 8.886110e-005, 
139496520, -1.397275e-005, 7.445683e-005, 
140096505, 3.134515e-005, 2.234839e-005, 
140696490, -3.682275e-006, 8.647704e-005, 
141296475, -4.348230e-006, 9.430913e-005, 
141896460, -1.026839e-005, 7.225257e-005, 
142496445, -2.536243e-005, -2.833954e-005, 
143096430, 4.352480e-005, 5.952221e-005, 
143696415, -3.129292e-005, 9.818634e-006, 
144296400, -8.959475e-006, 7.738976e-005, 
144896385, -4.233205e-005, 9.178804e-005, 
145496370, -1.068051e-005, 1.118832e-004, 
146096355, 1.572775e-005, 9.433078e-005, 
146696340, -2.296996e-005, 3.324299e-005, 
147296325, 4.293879e-005, 3.984182e-005, 
147896310, -1.997386e-005, 6.291449e-005, 
148496295, 3.029022e-005, 5.899323e-005, 
149096280, -9.659657e-006, 9.481057e-006, 
149696265, -2.039793e-005, 4.909318e-005, 
150296250, 2.513739e-005, 9.423186e-005, 
150896235, -5.756286e-007, 7.184868e-005, 
151496220, 2.711089e-005, 2.187723e-005, 
152096205, -1.660305e-005, 3.870213e-005, 
152696190, -1.125727e-005, 6.343207e-006, 
153296175, -1.613850e-006, 6.854427e-005, 
153896160, -2.447350e-005, 7.193413e-005, 
154496145, 1.268509e-005, 7.651992e-005, 
155096130, -2.357241e-005, 5.220071e-005, 
155696115, 2.148295e-006, 7.045444e-005, 
156296100, 6.996490e-006, 7.612506e-005, 
156896085, 1.199313e-005, 5.103908e-005, 
157496070, -5.148957e-006, 9.725907e-005, 
158096055, 3.829630e-005, 7.109722e-005, 
158696040, -1.901642e-005, 5.799943e-005, 
159296025, 5.674306e-005, 8.440755e-005, 
159896010, -1.165740e-005, 2.053366e-005, 
160495995, 2.751205e-007, 4.750887e-005, 
161095980, 1.466396e-005, 2.089034e-005, 
161695965, -1.590305e-005, 4.668584e-005, 
162295950, -2.842591e-005, 6.194838e-005, 
162895935, 3.249562e-008, 7.415070e-005, 
163495920, -5.146336e-005, 3.209611e-006, 
164095905, 7.750663e-007, 3.978478e-005, 
164695890, 9.304791e-006, 2.172064e-005, 
165295875, -1.127745e-005, 6.674421e-005, 
165895860, 1.161159e-005, 3.575872e-005, 
166495845, -2.107445e-005, 6.660662e-005, 
167095830, -3.471968e-005, 3.494518e-005, 
167695815, 3.394822e-006, 4.727699e-005, 
168295800, 2.224357e-005, 3.676091e-005, 
168895785, 1.331884e-005, 2.366116e-005, 
169495770, 5.073255e-006, 1.124498e-004, 
170095755, -5.074203e-006, 3.782258e-005, 
170695740, 2.948975e-006, 3.988930e-005, 
171295725, 9.701627e-006, 2.282990e-005, 
171895710, 1.910566e-005, 3.919640e-005, 
172495695, 2.824691e-005, 8.278181e-005, 
173095680, 3.031910e-005, 7.284917e-005, 
173695665, -9.440256e-006, 1.024367e-004, 
174295650, 4.499448e-006, 5.841455e-005, 
174895635, -2.543573e-005, 5.825347e-005, 
175495620, 4.098373e-005, 3.332304e-005, 
176095605, 1.900371e-005, 8.593609e-005, 
176695590, -3.951787e-006, 4.089686e-005, 
177295575, 2.473108e-005, 9.765324e-005, 
177895560, -2.868091e-005, 1.040670e-004, 
178495545, -2.067229e-006, 8.315100e-005, 
179095530, 2.645586e-005, 8.471977e-005, 
179695515, 7.750091e-006, 4.282885e-005, 
180295500, 1.147955e-006, 6.474151e-005, 
180895485, 2.774614e-005, 9.932157e-005, 
181495470, 1.152664e-005, 1.252622e-004, 
182095455, 4.371372e-005, 4.969845e-005, 
182695440, 2.679827e-005, 8.569244e-005, 
183295425, 4.880167e-006, 7.407996e-005, 
183895410, 3.111778e-005, 5.098901e-005, 
184495395, 2.324508e-005, 9.370700e-005, 
185095380, -1.140786e-005, 7.064799e-005, 
185695365, 1.678358e-005, 4.648430e-005, 
186295350, -3.113201e-005, 7.211166e-005, 
186895335, 1.599089e-005, 5.889605e-005, 
187495320, -4.905864e-006, 3.062471e-005, 
188095305, 1.620959e-005, 6.364442e-005, 
188695290, 7.649229e-006, 5.767132e-005, 
