"S21 POLAR"
"Frequency (Hz)","U","U",
300000, 1.213112e-005, 9.659831e-006, 
899985, 2.483797e-005, -5.068933e-006, 
1499970, -2.732114e-005, 5.734842e-005, 
2099955, -8.127863e-006, -6.430620e-007, 
2699940, -1.335016e-005, -5.688587e-005, 
3299925, -1.556862e-005, 1.188751e-005, 
3899910, 1.541914e-005, -8.597776e-006, 
4499895, 7.246460e-006, 1.722893e-005, 
5099880, -2.887874e-006, 1.651452e-006, 
5699865, -1.806312e-005, 3.314924e-006, 
6299850, 7.751772e-006, -1.416765e-005, 
6899835, 9.995239e-006, 7.632662e-006, 
7499820, -7.746722e-006, -1.077177e-005, 
8099805, 1.260725e-006, 1.177022e-005, 
8699790, 5.120497e-006, 1.454088e-005, 
9299775, 2.080861e-005, -6.170029e-006, 
9899760, -1.548142e-005, -7.151276e-006, 
10499745, 1.476763e-006, -4.727727e-006, 
11099730, -5.198086e-006, -7.042047e-006, 
11699715, -1.469388e-005, -2.754960e-005, 
12299700, -4.923553e-006, 9.488050e-006, 
12899685, 2.524812e-005, -5.634521e-006, 
13499670, -5.380987e-006, 1.551241e-005, 
14099655, -2.542309e-006, 1.702419e-005, 
14699640, -1.154824e-006, -1.621523e-006, 
15299625, -6.246884e-006, 2.308710e-006, 
15899610, -2.144099e-006, 3.458574e-006, 
16499595, 1.079642e-005, -8.178626e-006, 
17099580, 1.652050e-005, 1.156760e-005, 
17699565, -3.760072e-006, 3.470736e-006, 
18299550, -3.189566e-006, 1.256335e-005, 
18899535, -2.328988e-006, -1.080717e-005, 
19499520, -1.537805e-005, -2.511089e-006, 
20099505, 7.367723e-006, -1.770504e-005, 
20699490, -1.380027e-005, -1.179247e-005, 
21299475, -3.703483e-006, -1.279247e-005, 
21899460, -7.193046e-006, 1.557606e-005, 
22499445, 1.447198e-005, -2.323320e-006, 
23099430, -1.088575e-005, -2.229997e-006, 
23699415, -1.542876e-005, 5.702273e-006, 
24299400, -4.107320e-006, 1.918063e-005, 
24899385, 2.057930e-005, -1.893131e-006, 
25499370, -1.946235e-007, 1.231506e-005, 
26099355, -2.120724e-006, 1.518560e-006, 
26699340, 1.649440e-005, 4.165350e-006, 
27299325, -1.039393e-005, -1.377401e-005, 
27899310, -5.192608e-006, 2.849353e-006, 
28499295, -1.160326e-005, 6.194343e-006, 
29099280, 2.254578e-006, -2.198697e-005, 
29699265, 7.140534e-006, -2.293661e-005, 
30299250, 8.784996e-006, 8.578590e-006, 
30899235, -2.770977e-005, -4.680766e-007, 
31499220, 4.362571e-006, -1.280506e-005, 
32099205, 1.276324e-005, -1.831325e-005, 
32699190, -2.213708e-006, -3.713638e-006, 
33299175, -6.036795e-006, -9.478164e-006, 
33899160, 1.816092e-005, -2.986235e-005, 
34499145, -1.153297e-005, 5.948323e-006, 
35099130, 1.732315e-005, -1.499134e-005, 
35699115, -1.666486e-005, -2.218279e-006, 
36299100, -8.160554e-006, 7.513482e-006, 
36899085, -5.915880e-006, 6.573006e-006, 
37499070, 6.399024e-006, -1.232894e-005, 
38099055, -9.638163e-006, -1.052905e-005, 
38699040, -9.857114e-006, 8.030226e-006, 
39299025, -9.992590e-006, 2.042648e-005, 
39899010, 1.200007e-007, -4.164738e-006, 
40498995, 8.385264e-007, -3.620681e-005, 
41098980, 3.724856e-005, -3.660117e-005, 
41698965, -7.247587e-006, 1.763611e-005, 
42298950, -1.387145e-005, 1.105680e-006, 
42898935, 4.239186e-006, -9.167356e-006, 
43498920, 3.230738e-005, -2.703932e-005, 
44098905, 1.273317e-005, 2.565312e-006, 
44698890, -4.016277e-005, -1.527850e-005, 
45298875, -6.250595e-006, -4.714983e-006, 
45898860, 6.161576e-006, -1.983614e-005, 
46498845, 1.020758e-006, -1.052417e-005, 
47098830, -2.623968e-005, -4.804159e-005, 
47698815, -4.388492e-006, -1.850381e-005, 
48298800, -2.640856e-005, 5.994168e-006, 
48898785, -9.929103e-006, -2.703081e-006, 
49498770, -2.066388e-005, -6.860075e-006, 
50098755, 9.107048e-006, -2.283797e-006, 
50698740, -1.433493e-005, -7.920453e-006, 
51298725, 1.595502e-005, 6.441210e-006, 
51898710, 1.650534e-005, -3.304087e-005, 
52498695, -2.838885e-005, -4.282969e-006, 
53098680, -1.457835e-005, 2.006397e-006, 
53698665, 2.365775e-005, -1.003772e-005, 
54298650, -1.461644e-005, -1.234996e-005, 
54898635, 4.650742e-006, -2.009106e-005, 
55498620, -8.974730e-006, -1.467671e-005, 
56098605, -1.575415e-005, 2.249065e-005, 
56698590, -5.765401e-006, 4.471985e-005, 
57298575, 1.884962e-005, 2.495212e-005, 
57898560, -4.357293e-006, 7.021368e-006, 
58498545, -1.564432e-005, 2.112434e-006, 
59098530, -1.683724e-005, 1.832855e-005, 
59698515, -1.607879e-005, 3.283290e-005, 
60298500, -1.065390e-005, -2.718195e-005, 
60898485, -3.772171e-005, 2.347024e-005, 
61498470, -8.581473e-006, -1.685028e-005, 
62098455, -2.199788e-005, -2.976558e-006, 
62698440, -3.757613e-005, 4.043454e-006, 
63298425, -2.479295e-006, 5.923685e-006, 
63898410, -1.115825e-005, 2.062941e-005, 
64498395, 1.133180e-005, -1.159587e-007, 
65098380, -3.937105e-005, -1.587214e-005, 
65698365, -1.243240e-005, -8.240126e-006, 
66298350, -4.695171e-006, -1.147347e-005, 
66898335, -5.711543e-007, 1.855999e-005, 
67498320, 9.949217e-006, 3.233999e-007, 
68098305, -3.054472e-005, -2.302833e-006, 
68698290, -2.604444e-005, -3.400611e-006, 
69298275, 2.942122e-005, -1.684465e-005, 
69898260, -2.621521e-007, -3.275407e-005, 
70498245, -7.722636e-006, 2.289546e-005, 
71098230, -4.238063e-005, 1.194416e-005, 
71698215, -4.801977e-005, -5.867969e-006, 
72298200, -8.472754e-006, 4.206696e-005, 
72898185, 4.822875e-006, -2.010214e-005, 
73498170, 1.236470e-005, -1.439467e-005, 
74098155, -1.659808e-005, -6.497819e-006, 
74698140, -2.136788e-005, -1.538825e-005, 
75298125, -5.858868e-006, -3.450882e-005, 
75898110, 2.465233e-005, 1.518174e-006, 
76498095, 4.405505e-007, -2.193745e-005, 
