"S12 POLAR"
"Frequency (Hz)","U","U",
300000, -7.624429e-005, 1.829054e-005, 
899985, 3.564325e-005, 8.764959e-007, 
1499970, 1.460952e-004, 7.696075e-005, 
2099955, -2.490704e-005, -5.334308e-005, 
2699940, -2.377968e-005, -5.434853e-005, 
3299925, -5.534265e-005, 1.529868e-005, 
3899910, -1.465125e-005, -7.529018e-006, 
4499895, -2.454922e-005, -4.672997e-006, 
5099880, -2.897443e-005, -3.206364e-006, 
5699865, -3.808507e-005, 2.562049e-005, 
6299850, -4.508542e-005, 4.261009e-005, 
6899835, -6.337468e-007, -2.022577e-005, 
7499820, -1.579896e-005, 5.337167e-007, 
8099805, 7.246081e-006, 1.303708e-005, 
8699790, 2.897961e-006, 8.642444e-006, 
9299775, -2.088593e-005, 3.358557e-005, 
9899760, 3.245160e-005, 3.665147e-005, 
10499745, -1.275775e-005, -1.187989e-005, 
11099730, -2.232146e-006, -7.863118e-007, 
11699715, 8.186280e-005, 9.380988e-006, 
12299700, 2.691218e-005, 4.328178e-005, 
12899685, 1.468404e-005, 6.170251e-005, 
13499670, 2.494770e-005, -8.153836e-006, 
14099655, -2.696645e-005, -1.743717e-005, 
14699640, 2.592586e-005, -1.505501e-005, 
15299625, -2.695266e-005, -1.680651e-005, 
15899610, -4.317586e-005, -4.098933e-006, 
16499595, -8.031702e-005, 5.647009e-005, 
17099580, -6.448218e-005, 4.847099e-005, 
17699565, -5.620174e-005, 3.769232e-005, 
18299550, -3.251874e-005, 2.229980e-005, 
18899535, 5.702233e-005, 4.470162e-005, 
19499520, 8.696377e-005, -1.473832e-006, 
20099505, 3.722161e-005, 5.560834e-006, 
20699490, -2.227365e-006, -4.164003e-005, 
21299475, 2.811518e-006, -3.598093e-005, 
21899460, -3.354854e-005, -2.307334e-005, 
22499445, -9.340703e-005, 2.182768e-006, 
23099430, -5.750900e-005, 4.840425e-005, 
23699415, -1.087524e-005, 6.210597e-005, 
24299400, 4.717073e-006, 1.171929e-004, 
24899385, 6.256231e-005, 4.642216e-005, 
25499370, 3.192764e-007, 3.556528e-005, 
26099355, 3.847389e-005, -1.099273e-005, 
26699340, 2.019370e-005, -1.451932e-005, 
27299325, -6.109356e-006, -4.037685e-005, 
27899310, -8.515261e-006, 1.304364e-005, 
28499295, -1.798355e-005, 4.158470e-005, 
29099280, 1.851255e-005, 5.168492e-005, 
29699265, -3.320889e-005, 2.943904e-005, 
30299250, -4.699097e-005, 4.986328e-005, 
30899235, 2.286802e-005, 1.277046e-005, 
31499220, 3.688855e-007, 1.312475e-006, 
32099205, -6.271124e-006, 5.765273e-005, 
32699190, 8.144869e-006, 3.663219e-005, 
33299175, -3.348522e-005, 8.385410e-006, 
33899160, -1.873096e-005, 2.768232e-005, 
34499145, -1.656694e-005, 7.911569e-005, 
35099130, 3.634943e-006, 8.412371e-005, 
35699115, -2.128223e-005, 5.603198e-005, 
36299100, 8.418120e-007, 1.142534e-004, 
36899085, 2.909425e-005, 6.622606e-005, 
37499070, -1.130940e-005, 5.569830e-005, 
38099055, 4.581197e-005, 5.264918e-005, 
38699040, -9.380699e-006, 7.243003e-005, 
39299025, 4.709950e-006, 9.679224e-006, 
39899010, -2.133706e-005, 7.314271e-005, 
40498995, -6.918059e-006, 8.018012e-007, 
41098980, -1.361798e-005, 5.397140e-005, 
41698965, -2.431398e-005, 7.520198e-005, 
42298950, 5.374812e-006, 5.904472e-005, 
42898935, -4.729320e-005, 1.799200e-005, 
43498920, -9.974658e-006, 1.102860e-004, 
44098905, 1.158810e-005, 1.471530e-005, 
44698890, 4.341912e-005, 3.011503e-005, 
45298875, -1.714055e-005, 1.584598e-005, 
45898860, 5.419197e-005, 1.274815e-004, 
46498845, 3.757049e-005, 1.934029e-005, 
47098830, 1.470876e-005, 3.838674e-005, 
47698815, 2.555439e-006, 1.307006e-004, 
48298800, 2.307520e-005, 1.205951e-004, 
48898785, 1.063453e-005, -3.685698e-005, 
49498770, -4.309947e-005, 1.302990e-004, 
50098755, -8.332542e-005, 7.047349e-006, 
50698740, -7.937688e-005, 5.473636e-005, 
51298725, 2.432253e-005, 9.010492e-005, 
51898710, -6.113407e-005, 1.531838e-004, 
52498695, -4.651279e-005, 7.930153e-005, 
53098680, 4.090044e-005, 3.272435e-005, 
53698665, 4.630300e-005, 1.014241e-004, 
54298650, 1.243135e-005, 8.791821e-005, 
54898635, -2.473716e-005, 6.047509e-005, 
55498620, -4.190267e-006, 1.197277e-004, 
56098605, -4.596374e-005, 7.157648e-005, 
56698590, 1.702863e-004, 3.357551e-005, 
57298575, 1.808050e-005, 1.120534e-004, 
57898560, 4.703105e-006, 6.303640e-005, 
58498545, 7.861212e-005, 1.098075e-004, 
59098530, 4.794008e-005, 6.556953e-005, 
59698515, 1.369168e-004, 1.255373e-004, 
60298500, 1.615933e-004, 5.787481e-005, 
60898485, 3.384542e-005, 1.570393e-004, 
61498470, 3.993924e-005, 6.041788e-006, 
62098455, 4.098571e-005, 1.407055e-004, 
62698440, 4.836551e-005, 8.967862e-005, 
63298425, 2.768700e-005, 1.001753e-004, 
63898410, 1.523208e-004, 1.458961e-004, 
64498395, 8.247940e-005, 9.919005e-005, 
65098380, 6.916787e-005, 1.092537e-004, 
65698365, 5.505067e-005, 6.468665e-005, 
66298350, 3.735768e-005, -1.798475e-005, 
66898335, 5.343975e-005, 2.874104e-005, 
67498320, 1.845932e-005, -3.123383e-005, 
68098305, 4.262710e-006, 1.675538e-004, 
68698290, 3.297882e-005, 1.249183e-004, 
69298275, 5.600864e-005, 6.251873e-005, 
69898260, 2.733694e-005, 6.158412e-005, 
70498245, 4.050458e-005, 5.219650e-005, 
71098230, -5.909063e-007, 5.808366e-005, 
71698215, -7.270411e-006, 6.949044e-005, 
72298200, 2.633768e-005, 5.903926e-005, 
72898185, -2.842732e-005, 9.649480e-005, 
73498170, 1.146768e-004, 3.922936e-005, 
74098155, -1.864929e-005, 1.053484e-004, 
74698140, 7.380514e-005, 1.277548e-004, 
75298125, 5.824600e-006, 9.223927e-005, 
75898110, -6.720670e-005, 5.199794e-005, 
76498095, 1.648638e-005, 1.070973e-004, 
77098080, 9.460433e-006, 7.592267e-005, 
77698065, 6.335301e-005, 4.336393e-005, 
78298050, -2.187180e-006, 6.056900e-005, 
78898035, 6.578262e-005, 1.007691e-004, 
79498020, -2.047206e-005, -2.969382e-005, 
80098005, 3.071579e-005, 3.007216e-007, 
80697990, 1.670643e-005, 7.819496e-005, 
81297975, 4.182025e-005, -2.223880e-005, 
81897960, 3.990171e-005, 3.007610e-005, 
82497945, 4.389373e-005, 5.385814e-005, 
83097930, -7.086869e-006, 1.236883e-004, 
83697915, 5.616800e-005, 6.931222e-005, 
84297900, 2.301414e-005, 8.329417e-005, 
84897885, 9.129539e-005, 3.113366e-005, 
85497870, -1.118873e-005, 1.941431e-005, 
86097855, 1.411212e-005, 5.534854e-005, 
86697840, 5.764441e-005, 1.414833e-005, 
87297825, 7.289558e-005, 7.708783e-005, 
87897810, 4.138143e-005, 8.309018e-005, 
88497795, 7.753582e-005, 6.037348e-005, 
89097780, 3.205650e-005, 1.200032e-004, 
89697765, 7.288148e-005, 6.112774e-005, 
90297750, 6.709637e-005, 4.153249e-005, 
90897735, -1.277649e-006, -1.966451e-005, 
91497720, 3.424311e-006, 1.036805e-004, 
92097705, -3.454859e-006, 1.085416e-004, 
92697690, 2.908943e-005, 1.096236e-004, 
93297675, 1.015980e-004, 7.023629e-005, 
93897660, -6.608545e-007, 1.490734e-004, 
94497645, -4.987836e-005, 4.461645e-005, 
95097630, 1.351213e-004, 2.054728e-004, 
95697615, -1.876005e-005, 1.116903e-004, 
96297600, -8.548333e-006, 2.845492e-005, 
96897585, -4.231297e-005, 5.730340e-005, 
97497570, -7.645533e-005, 4.498844e-005, 
98097555, 6.430157e-005, 1.067913e-004, 
98697540, 5.714758e-006, 7.856960e-005, 
99297525, -1.157482e-004, -2.838837e-006, 
99897510, 8.609581e-005, 1.169002e-004, 
100497495, -1.881524e-005, 1.077413e-004, 
101097480, 1.132345e-004, 1.249096e-004, 
101697465, 2.941622e-005, -2.219459e-005, 
102297450, -1.161867e-005, 5.430672e-005, 
102897435, 7.311139e-005, 4.732278e-005, 
103497420, -4.637673e-005, 5.289684e-005, 
104097405, -1.340631e-005, 1.505973e-004, 
104697390, 1.279539e-004, 1.321354e-004, 
105297375, 5.090981e-006, 6.673613e-005, 
105897360, -2.219735e-005, 6.255417e-005, 
106497345, -1.275820e-005, 3.565650e-005, 
107097330, 3.128880e-005, 2.126868e-005, 
107697315, -7.157970e-005, 1.299898e-004, 
108297300, 4.543047e-005, 8.815439e-005, 
108897285, -8.413636e-005, 6.451003e-006, 
109497270, 1.246167e-005, 9.217794e-005, 
110097255, 7.458910e-006, 1.201626e-005, 
110697240, -1.663083e-005, 1.169836e-004, 
111297225, 6.327198e-005, 1.053255e-004, 
111897210, 4.237101e-005, 7.551918e-005, 
112497195, -1.481333e-005, 1.877931e-006, 
113097180, 4.990394e-005, 5.565534e-005, 
113697165, 1.152125e-004, 1.023450e-004, 
114297150, 6.137590e-005, 4.878927e-005, 
114897135, 4.246283e-005, 1.133646e-004, 
115497120, 1.246529e-005, 8.608464e-005, 
116097105, 3.147385e-005, 1.513559e-004, 
116697090, 8.123809e-005, 6.409547e-005, 
117297075, 3.291719e-005, 4.330807e-005, 
117897060, -3.084082e-005, 7.623330e-005, 
118497045, 2.823576e-005, -2.952101e-006, 
119097030, -6.028740e-005, 4.638679e-005, 
119697015, 7.241274e-006, 1.404947e-004, 
120297000, -4.746853e-007, 7.539307e-005, 
120896985, 1.257395e-005, 1.456771e-004, 
121496970, -5.986841e-005, 1.312322e-004, 
122096955, 1.065162e-006, 4.777077e-005, 
122696940, 7.898633e-006, 1.197917e-004, 
123296925, 9.760042e-005, 1.448087e-004, 
123896910, 1.083890e-004, 1.704022e-004, 
124496895, 2.639772e-005, 4.792995e-005, 
125096880, 5.661333e-005, 1.149711e-004, 
125696865, -1.527525e-005, 1.876360e-004, 
126296850, 2.751524e-005, 1.525682e-004, 
126896835, -4.887029e-005, 1.034055e-004, 
127496820, -1.150909e-005, 8.518936e-005, 
128096805, 7.716841e-005, 1.188257e-004, 
128696790, 3.631456e-005, 7.700490e-005, 
129296775, 6.572429e-005, 8.338047e-005, 
129896760, -4.799393e-005, 4.362905e-005, 
130496745, 5.887504e-005, 1.395203e-004, 
131096730, 4.794614e-005, 1.404120e-004, 
131696715, -6.813286e-006, 1.369694e-004, 
132296700, 1.048047e-005, 1.573090e-004, 
132896685, 7.045107e-007, 1.347057e-004, 
133496670, 2.474513e-005, -2.113605e-006, 
134096655, -1.186556e-004, 1.943364e-004, 
134696640, 1.986107e-005, 1.083647e-004, 
135296625, -4.167295e-005, 1.133874e-004, 
135896610, 8.075850e-005, 8.175505e-005, 
136496595, -9.673234e-006, 5.461109e-005, 
137096580, -3.407939e-005, 6.430222e-005, 
137696565, 1.037642e-004, 1.867222e-004, 
138296550, -4.583444e-006, 2.045117e-004, 
138896535, 1.213884e-004, 6.205372e-005, 
139496520, -9.437458e-005, 1.387845e-004, 
140096505, 4.388942e-005, 1.706156e-004, 
140696490, 2.681457e-005, 1.186738e-004, 
141296475, -4.586146e-005, 2.058946e-004, 
141896460, 7.478743e-005, 1.546900e-004, 
142496445, -3.893499e-005, 1.591840e-004, 
143096430, 3.929232e-005, 1.288222e-004, 
143696415, 1.192170e-004, -2.061748e-005, 
144296400, -5.511329e-005, 1.211698e-004, 
144896385, 4.467848e-005, 5.988428e-005, 
145496370, 5.556141e-005, 2.238053e-004, 
146096355, -9.979277e-006, 1.515079e-004, 
146696340, 6.336365e-005, 2.592790e-004, 
147296325, -7.393391e-006, 1.690591e-004, 
147896310, 7.162182e-005, 1.074979e-004, 
148496295, 3.773360e-005, 2.493242e-004, 
149096280, -7.621038e-005, 2.462092e-004, 
149696265, -4.522938e-005, 7.370223e-005, 
150296250, -6.144140e-005, 1.605817e-004, 
150896235, 1.143823e-004, 1.109381e-004, 
151496220, 5.826596e-005, 1.551345e-004, 
152096205, 7.029984e-006, 1.170164e-004, 
152696190, -1.174578e-005, -2.315247e-006, 
153296175, 1.721502e-005, 1.281967e-004, 
153896160, -7.956783e-005, 6.182851e-005, 
154496145, -3.475950e-006, 1.142500e-004, 
155096130, 3.497488e-005, 1.364663e-004, 
155696115, 3.263705e-005, 1.480414e-004, 
156296100, 4.814753e-005, 8.316379e-005, 
156896085, 7.701457e-007, 1.451992e-004, 
157496070, -2.755320e-005, 9.740511e-005, 
158096055, 1.312241e-005, 6.615998e-005, 
158696040, 2.056104e-005, 1.996569e-004, 
159296025, -2.881901e-006, 7.286010e-005, 
159896010, -7.669619e-005, 1.083441e-004, 
160495995, -4.019383e-006, 4.917611e-006, 
161095980, -1.326105e-005, 1.665625e-004, 
161695965, 5.546516e-005, 1.321037e-004, 
162295950, 5.464327e-005, 1.135317e-004, 
162895935, 2.086232e-005, 1.432230e-004, 
163495920, 7.090373e-005, 1.448265e-004, 
164095905, 3.380399e-005, 1.953697e-004, 
164695890, -4.830681e-006, 1.227890e-004, 
165295875, 8.446743e-005, 1.148570e-004, 
165895860, 7.339194e-005, 8.126686e-005, 
166495845, 1.445577e-005, 8.351205e-005, 
167095830, -3.312231e-005, 1.465446e-004, 
167695815, 5.682280e-005, 1.545139e-004, 
168295800, 1.401907e-005, 1.324293e-004, 
168895785, -4.148520e-005, 2.032911e-004, 
169495770, 6.043426e-006, 1.475141e-004, 
170095755, 4.227910e-005, 1.528264e-004, 
170695740, 2.480098e-005, 1.405598e-004, 
171295725, 3.004178e-005, 1.398124e-004, 
171895710, 2.282653e-005, 8.399005e-005, 
172495695, 5.363122e-005, 9.942940e-005, 
173095680, -1.613887e-005, 1.268265e-004, 
