"S21 POLAR"
"Frequency (Hz)","U","U",
300000, -3.196037e-005, 2.205335e-005, 
899985, 2.375298e-005, 6.994250e-006, 
1499970, -2.383295e-007, 1.237223e-005, 
2099955, 3.654733e-006, -2.692129e-006, 
2699940, 6.669766e-006, -2.425754e-005, 
3299925, -5.223799e-006, -8.096228e-006, 
3899910, -1.335627e-005, 4.537403e-006, 
4499895, 1.313005e-005, -8.895900e-006, 
5099880, -5.045619e-006, 2.895008e-005, 
5699865, -1.284404e-006, 1.690755e-005, 
6299850, 6.080824e-006, 1.435986e-005, 
6899835, -5.042463e-006, 4.139919e-006, 
7499820, 1.527915e-006, 2.264864e-005, 
8099805, -1.313384e-005, 4.496984e-006, 
8699790, -1.403284e-005, 1.264594e-005, 
9299775, -2.202663e-005, 5.698537e-006, 
9899760, 1.321250e-005, -2.449433e-006, 
10499745, 6.643844e-006, 2.311452e-005, 
11099730, 6.938259e-006, -5.641786e-006, 
11699715, 7.544673e-007, -1.483874e-005, 
12299700, -7.447134e-006, 7.209105e-006, 
12899685, 7.956292e-006, -1.304055e-005, 
13499670, -2.824349e-006, 9.425285e-006, 
14099655, 3.933958e-007, 6.608293e-006, 
14699640, 8.455756e-006, 1.939013e-005, 
15299625, -3.517273e-006, -9.597709e-006, 
15899610, 4.810937e-007, -3.010413e-006, 
16499595, 7.243278e-006, 7.599168e-006, 
17099580, -3.069939e-006, 1.582938e-005, 
17699565, 2.306865e-005, 8.160798e-007, 
18299550, 3.075040e-006, 1.002793e-005, 
18899535, -1.141032e-005, 6.748921e-006, 
19499520, -1.264140e-005, 1.151129e-005, 
20099505, 1.579985e-005, 3.524375e-005, 
20699490, -1.000924e-005, -4.793930e-006, 
21299475, -2.723208e-005, 4.386070e-005, 
21899460, 1.224384e-005, 2.534931e-005, 
22499445, 8.471634e-006, 2.155195e-005, 
23099430, -2.525720e-006, -1.199406e-005, 
23699415, -1.391247e-005, 1.594778e-005, 
