"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 9.945105e-001, 3.288903e-003, 
899985, 9.352741e-001, 1.696028e-003, 
1499970, 1.001982e+000, 2.842349e-003, 
2099955, 9.994246e-001, 4.708755e-004, 
2699940, 9.940206e-001, -3.613944e-003, 
3299925, 9.989366e-001, -3.695864e-003, 
3899910, 9.989625e-001, -4.726009e-003, 
4499895, 9.989815e-001, -5.250803e-003, 
5099880, 9.996348e-001, -5.142630e-003, 
5699865, 1.000877e+000, -5.761012e-003, 
6299850, 1.000301e+000, -6.517751e-003, 
6899835, 1.000271e+000, -7.549028e-003, 
7499820, 9.994291e-001, -8.569192e-003, 
8099805, 9.986824e-001, -9.992080e-003, 
8699790, 1.000505e+000, -1.140332e-002, 
9299775, 1.000889e+000, -1.150556e-002, 
9899760, 9.979446e-001, -1.661917e-002, 
10499745, 9.993570e-001, -1.315536e-002, 
11099730, 1.001418e+000, -1.339168e-002, 
11699715, 1.001345e+000, -1.446197e-002, 
12299700, 1.000987e+000, -1.545226e-002, 
12899685, 9.993215e-001, -1.847028e-002, 
13499670, 9.997703e-001, -1.665047e-002, 
14099655, 1.000087e+000, -1.644075e-002, 
14699640, 1.000610e+000, -1.799445e-002, 
15299625, 1.000540e+000, -1.918339e-002, 
15899610, 1.000180e+000, -1.952025e-002, 
16499595, 1.000268e+000, -1.958463e-002, 
17099580, 1.000018e+000, -2.102400e-002, 
17699565, 9.997796e-001, -2.193319e-002, 
18299550, 9.996043e-001, -2.152572e-002, 
18899535, 9.983913e-001, -2.309565e-002, 
19499520, 9.983014e-001, -2.363269e-002, 
20099505, 9.987096e-001, -2.411560e-002, 
20699490, 9.992140e-001, -2.411359e-002, 
21299475, 9.996892e-001, -2.473409e-002, 
21899460, 9.992582e-001, -2.712645e-002, 
22499445, 1.000055e+000, -2.833001e-002, 
23099430, 1.001011e+000, -2.867207e-002, 
23699415, 1.001046e+000, -2.916533e-002, 
24299400, 1.000961e+000, -2.985955e-002, 
24899385, 1.000692e+000, -3.211600e-002, 
25499370, 1.000324e+000, -3.314279e-002, 
26099355, 1.000057e+000, -3.132213e-002, 
26699340, 1.000172e+000, -3.139898e-002, 
27299325, 9.999414e-001, -3.291271e-002, 
27899310, 9.989924e-001, -3.296636e-002, 
28499295, 9.990702e-001, -3.408509e-002, 
29099280, 1.000125e+000, -3.532917e-002, 
29699265, 1.000350e+000, -3.680298e-002, 
30299250, 1.000604e+000, -3.888419e-002, 
30899235, 1.000551e+000, -3.781449e-002, 
31499220, 1.000876e+000, -3.790803e-002, 
32099205, 1.001185e+000, -3.848832e-002, 
32699190, 1.000425e+000, -3.908983e-002, 
33299175, 9.999033e-001, -4.084103e-002, 
33899160, 9.991171e-001, -4.089480e-002, 
34499145, 9.986593e-001, -4.186798e-002, 
35099130, 9.983051e-001, -4.268204e-002, 
35699115, 9.985434e-001, -4.297559e-002, 
36299100, 9.990792e-001, -4.448514e-002, 
36899085, 9.981853e-001, -4.384303e-002, 
37499070, 9.987493e-001, -4.488944e-002, 
38099055, 1.000023e+000, -4.667389e-002, 
38699040, 9.993930e-001, -4.727305e-002, 
39299025, 9.986644e-001, -4.765590e-002, 
39899010, 9.994695e-001, -4.754997e-002, 
40498995, 9.980516e-001, -4.973818e-002, 
41098980, 9.957911e-001, -5.014192e-002, 
41698965, 9.950852e-001, -4.949162e-002, 
42298950, 9.956672e-001, -5.081141e-002, 
42898935, 9.986360e-001, -4.980798e-002, 
43498920, 1.001014e+000, -5.003466e-002, 
44098905, 1.002594e+000, -5.260885e-002, 
44698890, 1.002138e+000, -5.446092e-002, 
45298875, 1.002006e+000, -5.518580e-002, 
45898860, 1.001782e+000, -5.583442e-002, 
46498845, 1.001133e+000, -5.627290e-002, 
47098830, 1.000366e+000, -5.591896e-002, 
47698815, 9.986486e-001, -5.782968e-002, 
48298800, 9.969391e-001, -5.922168e-002, 
48898785, 9.981824e-001, -6.038858e-002, 
49498770, 9.998126e-001, -6.138787e-002, 
50098755, 1.000350e+000, -6.400586e-002, 
