"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 9.959253e-001, 2.967617e-003, 
899985, 9.356921e-001, 1.469344e-003, 
1499970, 1.002052e+000, 3.043790e-003, 
2099955, 9.998059e-001, 8.300798e-004, 
2699940, 9.945589e-001, -3.358122e-003, 
3299925, 9.991375e-001, -2.729662e-003, 
3899910, 9.990918e-001, -3.638087e-003, 
4499895, 9.989855e-001, -4.337752e-003, 
5099880, 9.995378e-001, -3.865628e-003, 
5699865, 1.001125e+000, -4.573245e-003, 
6299850, 1.000096e+000, -4.941859e-003, 
6899835, 1.000256e+000, -6.203497e-003, 
7499820, 9.996886e-001, -6.849245e-003, 
8099805, 9.989229e-001, -8.191965e-003, 
8699790, 1.000497e+000, -9.630556e-003, 
9299775, 1.000789e+000, -9.483959e-003, 
9899760, 9.975810e-001, -1.449018e-002, 
10499745, 9.989712e-001, -1.120445e-002, 
11099730, 1.001270e+000, -1.116616e-002, 
11699715, 1.001123e+000, -1.227375e-002, 
12299700, 1.000798e+000, -1.278874e-002, 
12899685, 9.991171e-001, -1.555144e-002, 
13499670, 9.994631e-001, -1.379963e-002, 
14099655, 1.000089e+000, -1.385758e-002, 
14699640, 1.000130e+000, -1.489099e-002, 
15299625, 1.000415e+000, -1.614782e-002, 
15899610, 9.999834e-001, -1.629446e-002, 
16499595, 9.998907e-001, -1.638370e-002, 
17099580, 9.997460e-001, -1.750006e-002, 
17699565, 9.993773e-001, -1.812469e-002, 
18299550, 9.990599e-001, -1.779277e-002, 
18899535, 9.981707e-001, -1.941631e-002, 
19499520, 9.981194e-001, -1.996465e-002, 
20099505, 9.983450e-001, -2.017103e-002, 
20699490, 9.989848e-001, -2.034072e-002, 
21299475, 9.992874e-001, -2.019639e-002, 
21899460, 9.989815e-001, -2.260040e-002, 
22499445, 9.996023e-001, -2.386034e-002, 
23099430, 1.000164e+000, -2.435140e-002, 
23699415, 1.000700e+000, -2.401284e-002, 
24299400, 1.000784e+000, -2.472753e-002, 
24899385, 1.000210e+000, -2.709371e-002, 
25499370, 9.998887e-001, -2.825041e-002, 
26099355, 9.997290e-001, -2.590125e-002, 
