"S21 POLAR"
"Frequency (Hz)","U","U",
300000, 1.954883e-008, -4.332540e-005, 
899985, 8.446269e-006, 7.473217e-006, 
1499970, -1.336957e-005, 3.683514e-005, 
2099955, -1.779408e-005, 4.893531e-006, 
2699940, -2.263537e-005, -5.373923e-005, 
3299925, -1.297116e-005, -2.588260e-006, 
3899910, -2.768851e-006, -7.749344e-006, 
4499895, -5.695908e-006, -1.406517e-005, 
5099880, -2.424719e-005, 9.747118e-006, 
5699865, -2.987916e-005, 3.884343e-006, 
6299850, -1.067553e-005, 3.100010e-005, 
6899835, -1.863809e-005, 1.574490e-006, 
7499820, 1.562421e-005, 1.595936e-005, 
8099805, 5.411687e-006, -2.952392e-006, 
8699790, 6.243460e-006, 1.085302e-005, 
9299775, -4.402880e-006, 2.876028e-006, 
9899760, -1.553636e-005, -1.741621e-005, 
10499745, 1.425645e-005, -6.840276e-006, 
11099730, 1.198567e-005, -1.722678e-005, 
11699715, -1.140584e-005, 2.184860e-005, 
12299700, 1.478507e-005, 1.747724e-005, 
12899685, -8.033951e-006, 1.665818e-005, 
13499670, -1.851022e-005, -1.491057e-005, 
14099655, 1.014409e-005, -1.218630e-005, 
14699640, 1.077591e-005, -1.440630e-005, 
15299625, -3.240731e-006, -1.002505e-005, 
15899610, -1.275997e-005, 9.784110e-006, 
16499595, 1.766904e-005, 2.615597e-006, 
17099580, -1.754230e-005, -1.537042e-005, 
17699565, 1.263163e-005, 2.519494e-005, 
18299550, 6.089471e-006, 2.147089e-005, 
18899535, -5.195356e-006, 1.117731e-005, 
19499520, 4.451584e-006, 1.981653e-005, 
20099505, 5.546885e-006, 4.069125e-006, 
20699490, -8.377363e-006, 4.228139e-006, 
21299475, 1.084905e-005, 5.195063e-006, 
21899460, -3.383891e-006, 6.207564e-006, 
22499445, -1.473430e-005, -3.500227e-006, 
23099430, -1.507358e-005, -1.831455e-005, 
23699415, -1.727358e-006, -1.695758e-006, 
24299400, -6.776517e-006, 1.944402e-006, 
24899385, 5.205152e-007, -1.214384e-005, 
25499370, -1.813620e-005, 2.924592e-005, 
26099355, 2.858664e-005, -1.700293e-005, 
26699340, -1.595610e-006, 8.801142e-006, 
27299325, -1.760707e-005, -7.436959e-007, 
27899310, -1.643238e-005, -1.970133e-005, 
28499295, -2.329113e-006, 2.021564e-005, 
