"S12 POLAR"
"Frequency (Hz)","U","U",
300000, 1.005823e-004, -5.609698e-006, 
899985, 5.522712e-006, 4.581910e-005, 
1499970, 9.456724e-005, 4.256499e-005, 
2099955, -5.397917e-005, -2.246227e-005, 
2699940, -5.162178e-005, -1.533941e-004, 
3299925, 1.443815e-005, 2.244431e-005, 
3899910, -1.699699e-005, 2.625794e-006, 
4499895, -6.991532e-005, -2.374433e-005, 
5099880, 1.313417e-005, 1.385580e-006, 
5699865, -1.380837e-005, 1.171942e-005, 
6299850, 3.719068e-005, -5.790966e-005, 
6899835, -3.249367e-005, 1.824367e-005, 
7499820, 2.487159e-005, -7.586881e-006, 
8099805, -2.430474e-005, 4.875029e-007, 
8699790, -1.517587e-005, -6.811780e-006, 
9299775, -5.521097e-005, -3.184324e-005, 
9899760, 3.837059e-006, 8.505001e-006, 
10499745, 9.440321e-005, 2.768525e-005, 
11099730, 2.191518e-005, -2.765760e-006, 
11699715, -4.798182e-006, 6.191875e-005, 
12299700, -2.359893e-005, -2.448350e-005, 
12899685, 6.694988e-005, 8.269978e-006, 
13499670, 1.244088e-005, -4.506374e-005, 
14099655, 1.814185e-005, 2.453003e-005, 
14699640, 4.277790e-006, -3.665068e-005, 
15299625, 1.528555e-005, -9.341191e-006, 
15899610, 5.392965e-006, -3.663000e-005, 
16499595, -9.472828e-007, 5.151448e-006, 
17099580, -4.030316e-005, 3.488092e-006, 
17699565, 1.858174e-005, -4.029888e-005, 
18299550, -3.524806e-006, 1.051119e-006, 
18899535, 1.210911e-005, 4.884290e-005, 
19499520, 7.980892e-005, -1.475800e-006, 
20099505, 4.841030e-005, -3.320434e-005, 
20699490, -2.757878e-005, -7.738218e-005, 
21299475, -3.348920e-005, -5.063920e-005, 
21899460, -7.833013e-005, -9.644949e-005, 
22499445, -8.520146e-005, -3.561306e-005, 
23099430, -1.102629e-004, 2.301371e-005, 
23699415, -2.879807e-005, 2.615903e-005, 
24299400, 2.290302e-005, 1.155337e-004, 
24899385, -3.707798e-005, 8.844151e-005, 
25499370, 1.112574e-004, -1.881537e-005, 
26099355, 2.072425e-005, -4.649290e-005, 
26699340, 4.238476e-005, -3.069165e-005, 
27299325, 3.776524e-005, -4.367959e-005, 
27899310, -2.772092e-005, -5.635687e-005, 
28499295, -6.561688e-005, 2.183931e-005, 
29099280, -6.793743e-005, 3.922226e-005, 
29699265, -4.089010e-005, 5.870930e-005, 
30299250, 1.028102e-005, 4.491351e-005, 
30899235, 1.100447e-004, -2.363666e-006, 
31499220, 2.684302e-005, 1.129726e-005, 
32099205, -2.469397e-005, -1.022824e-005, 
32699190, -5.298461e-006, -2.668878e-005, 
33299175, -5.263261e-005, -5.372496e-006, 
33899160, 2.135872e-005, 2.785109e-006, 
34499145, -1.189455e-005, -3.016904e-006, 
35099130, -1.166957e-005, -3.920911e-005, 
35699115, 3.265317e-005, -3.139499e-006, 
36299100, -7.090588e-006, -8.868881e-006, 
36899085, 3.844038e-005, -2.400105e-005, 
37499070, -5.231731e-005, -4.581918e-006, 
38099055, -8.506818e-007, -5.387900e-006, 
38699040, -3.437062e-005, 1.685572e-005, 
39299025, 1.059395e-005, 4.375148e-005, 
39899010, 5.189654e-006, 1.409202e-005, 
40498995, 1.026031e-004, 2.692721e-005, 
41098980, -3.762180e-005, 2.182856e-005, 
41698965, 5.863312e-005, 3.078033e-005, 
42298950, -1.689185e-005, 1.972198e-005, 
42898935, 6.937834e-005, 1.950889e-005, 
43498920, -2.541336e-005, 3.376966e-005, 
44098905, 6.013194e-005, -1.834197e-005, 
44698890, -3.684629e-005, 3.864004e-006, 
45298875, -6.098324e-005, 2.222994e-005, 
45898860, -7.715733e-005, 3.686852e-005, 
46498845, -3.921595e-005, 8.103707e-005, 
47098830, 4.441415e-005, 2.409088e-005, 
47698815, 1.406769e-005, 1.216704e-004, 
48298800, -5.174795e-005, 6.388363e-005, 
48898785, -2.898647e-005, 1.977364e-005, 
49498770, 9.868435e-006, 2.897093e-005, 
50098755, 3.570370e-005, -2.802170e-006, 
50698740, -1.351486e-004, 8.036891e-005, 
51298725, 2.703083e-005, -2.779871e-005, 
51898710, -8.791276e-005, 5.275807e-005, 
52498695, -1.208371e-005, 8.531295e-006, 
53098680, -5.555488e-005, 2.791643e-005, 
53698665, 5.656923e-005, -6.535907e-006, 
54298650, -1.110963e-005, -1.089752e-005, 
54898635, 1.128688e-005, -1.777606e-005, 
55498620, 4.414350e-005, 2.427642e-005, 
56098605, 1.036315e-004, 3.588562e-005, 
56698590, -2.069884e-005, 1.168090e-004, 
