"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 9.942624e-001, 3.668434e-003, 
899985, 9.356773e-001, 2.161885e-003, 
1499970, 1.001818e+000, 3.355149e-003, 
2099955, 9.997320e-001, 8.819604e-004, 
2699940, 9.942251e-001, -2.858936e-003, 
3299925, 9.991493e-001, -2.653887e-003, 
3899910, 9.991227e-001, -3.898655e-003, 
4499895, 9.989285e-001, -4.187750e-003, 
5099880, 9.993593e-001, -3.988772e-003, 
5699865, 1.001042e+000, -4.407754e-003, 
6299850, 9.999361e-001, -5.101743e-003, 
6899835, 1.000363e+000, -6.034883e-003, 
7499820, 9.994790e-001, -6.755664e-003, 
8099805, 9.987648e-001, -8.202244e-003, 
8699790, 1.000565e+000, -9.602435e-003, 
9299775, 1.000745e+000, -9.404676e-003, 
9899760, 9.976911e-001, -1.452012e-002, 
10499745, 9.990351e-001, -1.109796e-002, 
11099730, 1.001267e+000, -1.100516e-002, 
11699715, 1.001000e+000, -1.211247e-002, 
12299700, 1.000868e+000, -1.297520e-002, 
12899685, 9.992499e-001, -1.556131e-002, 
13499670, 9.996341e-001, -1.408117e-002, 
14099655, 1.000189e+000, -1.378286e-002, 
14699640, 1.000365e+000, -1.500475e-002, 
15299625, 1.000348e+000, -1.626168e-002, 
15899610, 1.000012e+000, -1.641189e-002, 
16499595, 9.997723e-001, -1.641391e-002, 
17099580, 9.998184e-001, -1.768575e-002, 
17699565, 9.994269e-001, -1.844377e-002, 
18299550, 9.990765e-001, -1.828553e-002, 
18899535, 9.980732e-001, -1.942932e-002, 
19499520, 9.977635e-001, -2.000614e-002, 
20099505, 9.985676e-001, -1.978487e-002, 
20699490, 9.991561e-001, -2.008416e-002, 
21299475, 9.993941e-001, -2.029793e-002, 
21899460, 9.991125e-001, -2.276167e-002, 
22499445, 9.993058e-001, -2.420605e-002, 
23099430, 1.000688e+000, -2.416075e-002, 
23699415, 1.000590e+000, -2.413253e-002, 
24299400, 1.000455e+000, -2.499793e-002, 
24899385, 1.000062e+000, -2.737453e-002, 
25499370, 9.998148e-001, -2.820894e-002, 
26099355, 9.994842e-001, -2.647766e-002, 
26699340, 9.997568e-001, -2.613283e-002, 
27299325, 9.997941e-001, -2.787177e-002, 
27899310, 9.984222e-001, -2.726635e-002, 
28499295, 9.986785e-001, -2.850064e-002, 
29099280, 9.994810e-001, -2.970990e-002, 
29699265, 1.000080e+000, -3.084350e-002, 
30299250, 1.000377e+000, -3.303882e-002, 
30899235, 9.997111e-001, -3.155016e-002, 
31499220, 1.000177e+000, -3.136356e-002, 
32099205, 1.000718e+000, -3.196436e-002, 
32699190, 9.999036e-001, -3.267769e-002, 
33299175, 9.991344e-001, -3.460819e-002, 
33899160, 9.986156e-001, -3.398683e-002, 
34499145, 9.983359e-001, -3.529138e-002, 
35099130, 9.975672e-001, -3.581447e-002, 
