"S21 POLAR"
"Frequency (Hz)","U","U",
300000, -7.835710e-005, 2.841875e-005, 
899985, 5.824881e-006, 1.233157e-005, 
1499970, -3.286286e-005, 2.969866e-005, 
2099955, -7.415854e-006, -5.626407e-006, 
2699940, -5.648351e-006, -5.487432e-005, 
3299925, -1.246755e-005, -1.127703e-005, 
3899910, -8.928913e-006, -5.313183e-006, 
4499895, -1.351454e-006, 2.184473e-006, 
5099880, -1.363118e-005, -2.176247e-007, 
5699865, 7.300843e-006, 8.356212e-006, 
6299850, 1.330925e-005, -8.940979e-007, 
6899835, -2.064185e-005, -1.076893e-005, 
7499820, -1.475920e-005, 5.303536e-006, 
8099805, -2.405477e-006, -6.801963e-006, 
8699790, -1.133313e-005, -6.051000e-006, 
9299775, 2.395740e-005, 3.155215e-006, 
9899760, -6.565924e-007, -2.399772e-006, 
10499745, -9.800911e-006, 5.697485e-006, 
11099730, 1.523229e-005, 2.775949e-006, 
11699715, 2.539413e-006, 1.315098e-005, 
12299700, 5.751624e-006, -6.319307e-006, 
12899685, -1.772336e-005, -1.731912e-006, 
13499670, -2.726478e-006, 7.480328e-006, 
14099655, -1.285324e-005, -1.159174e-005, 
14699640, 1.191845e-006, 3.926775e-009, 
15299625, 7.845750e-006, 1.476179e-005, 
15899610, -2.449119e-005, -3.900425e-007, 
16499595, -2.072103e-005, 2.238719e-005, 
17099580, -6.137774e-006, -1.342148e-006, 
17699565, 1.729549e-005, 4.919309e-006, 
18299550, -1.865082e-005, 7.958686e-006, 
18899535, 6.041279e-006, 3.989280e-006, 
19499520, -4.000203e-006, -7.902062e-006, 
20099505, -1.207446e-005, 4.419171e-006, 
20699490, -5.264766e-006, 7.665991e-007, 
21299475, -5.282224e-006, -8.843568e-006, 
21899460, -1.113558e-005, 4.897106e-006, 
22499445, -2.612171e-005, 6.705305e-006, 
23099430, 2.211894e-005, -1.372995e-005, 
23699415, 9.520130e-006, -1.058241e-005, 
24299400, 7.401612e-006, -1.162957e-005, 
24899385, 1.810694e-005, 1.669077e-005, 
25499370, 1.085576e-005, -2.628066e-006, 
26099355, 6.084337e-007, 1.127782e-005, 
26699340, -8.830370e-007, 7.295785e-006, 
27299325, 1.179945e-006, -1.405383e-005, 
27899310, -2.252781e-005, -1.530764e-005, 
28499295, 1.245801e-005, -7.954318e-006, 
29099280, -6.728721e-006, 1.012278e-005, 
29699265, 1.622622e-005, 1.033032e-005, 
30299250, -3.720145e-007, 2.048734e-005, 
30899235, -6.002922e-006, 7.472798e-007, 
31499220, -8.391033e-006, -3.524638e-005, 
32099205, -6.424642e-006, 2.385700e-006, 
32699190, -1.565623e-005, -1.518857e-005, 
33299175, 3.039854e-005, -2.610589e-006, 
33899160, 2.618530e-006, -3.458156e-006, 
34499145, -1.702149e-005, 1.450434e-005, 
35099130, -1.795249e-006, -1.279256e-006, 
35699115, 4.325318e-006, -3.538155e-005, 
36299100, 4.917722e-006, -4.930796e-006, 
36899085, 1.320572e-005, 1.592539e-005, 
37499070, -8.401832e-006, 4.279327e-006, 
38099055, 1.055289e-005, -1.769702e-005, 
38699040, -1.342968e-005, 5.317203e-006, 
39299025, 1.434029e-005, -3.641492e-005, 
39899010, 6.410652e-006, -5.565934e-006, 
40498995, -2.265758e-005, 9.909591e-006, 
41098980, 4.283334e-005, -2.445074e-006, 
41698965, -2.233184e-006, 3.508949e-006, 
42298950, -6.160667e-006, 2.856088e-005, 
42898935, 1.572767e-005, -6.216853e-005, 
43498920, -6.268711e-006, 2.051723e-005, 
44098905, 1.970162e-005, -5.517235e-005, 
44698890, 1.506498e-005, -1.280194e-006, 
45298875, 9.656913e-006, 4.151170e-006, 
45898860, -5.127282e-005, -4.158412e-006, 
46498845, -6.153554e-006, 3.474567e-005, 
47098830, -6.802234e-006, 9.843470e-006, 
47698815, 1.670101e-005, -1.789965e-005, 
48298800, 1.272941e-005, -4.952379e-007, 
48898785, -1.698635e-005, 3.918384e-005, 
49498770, -5.229251e-005, -3.095661e-006, 
50098755, -8.438217e-006, -8.230070e-006, 
50698740, -2.031142e-005, -4.786686e-006, 
51298725, 5.553375e-007, 7.795926e-006, 
51898710, -4.078266e-005, -5.386666e-006, 
52498695, 1.176962e-005, -3.408090e-005, 
53098680, -1.085555e-005, 1.916323e-006, 
53698665, 2.224374e-005, 6.506696e-006, 
54298650, -5.026362e-006, -1.822903e-005, 
54898635, -2.294298e-005, -1.111622e-006, 
55498620, -2.825036e-005, -1.326262e-005, 
56098605, -3.134423e-007, -2.602241e-005, 
56698590, -9.489444e-006, -1.643159e-005, 
57298575, 2.428204e-005, -2.544557e-005, 
57898560, -1.064915e-005, -1.199375e-005, 
58498545, -1.638070e-005, -2.317886e-005, 
59098530, 2.835726e-005, -6.849477e-006, 
59698515, 1.739255e-005, -7.404650e-006, 
60298500, 7.693477e-006, 3.988440e-005, 
60898485, -3.611438e-005, -1.852088e-005, 
61498470, -1.625715e-005, -5.242845e-006, 
62098455, -5.102246e-006, 7.733660e-006, 
62698440, -4.802655e-006, 1.027063e-006, 
63298425, -1.440662e-005, -2.267794e-005, 
63898410, -8.943759e-006, -2.664982e-005, 
64498395, -3.189944e-005, -3.485942e-005, 
65098380, -1.117906e-005, -5.450316e-006, 
65698365, -1.361195e-005, -1.309480e-005, 
66298350, 1.190956e-005, -1.385886e-005, 
66898335, -3.499917e-005, -1.870914e-005, 
67498320, -2.707359e-005, -4.836525e-006, 
68098305, -2.820442e-006, 8.714264e-006, 
68698290, 1.753182e-005, 2.995151e-006, 
69298275, -1.172826e-005, 1.430443e-005, 
69898260, -4.082444e-005, -1.632863e-005, 
70498245, -1.181830e-005, -4.813531e-005, 
71098230, -2.266401e-005, 3.724877e-005, 
71698215, 7.611184e-007, 4.294957e-005, 
72298200, -2.203430e-005, -4.725233e-006, 
72898185, -2.214677e-005, 1.509688e-005, 
73498170, 9.106985e-006, -1.670302e-005, 
74098155, 4.096421e-006, 1.261829e-006, 
74698140, -4.099597e-005, -5.149391e-006, 
75298125, 3.903509e-006, -2.734292e-005, 
75898110, 3.467496e-005, -7.593389e-006, 
76498095, -2.867032e-005, -5.082874e-006, 
77098080, 2.200853e-006, 3.608907e-005, 
77698065, 1.349200e-005, 2.729085e-005, 
78298050, -1.076724e-005, -2.931675e-006, 
78898035, 4.823872e-005, -1.818082e-006, 
79498020, 2.620758e-005, -8.979882e-006, 
80098005, -1.371292e-005, -1.352718e-005, 
80697990, -1.760906e-005, -8.663032e-006, 
81297975, 1.487399e-005, -1.033240e-005, 
81897960, 1.724532e-005, -7.486635e-006, 
82497945, -4.947016e-005, -1.437721e-005, 
83097930, 1.397496e-005, -1.659453e-005, 
83697915, 5.303952e-005, 1.967984e-005, 
84297900, 1.341689e-005, 2.868542e-005, 
84897885, 1.203143e-005, 2.649710e-005, 
85497870, 1.468256e-005, -2.013308e-005, 
86097855, -3.188776e-005, 2.950730e-006, 
86697840, 6.718178e-007, 3.715142e-005, 
87297825, 2.368947e-005, -5.696863e-005, 
87897810, 1.734179e-005, -9.218867e-006, 
88497795, 6.029844e-005, 3.713393e-005, 
89097780, -5.680531e-005, 5.172888e-005, 
89697765, 7.696872e-006, 2.078617e-005, 
90297750, -2.237826e-005, 2.157996e-005, 
90897735, 1.857811e-005, -2.523417e-005, 
91497720, -3.933452e-005, -3.263486e-005, 
92097705, -1.117990e-005, 2.881324e-005, 
92697690, 4.184631e-005, -1.813097e-005, 
93297675, 1.175275e-005, -3.573844e-006, 
93897660, 4.272684e-005, 5.427425e-005, 
94497645, 5.152282e-006, -1.245987e-005, 
95097630, -4.199352e-005, -2.680663e-005, 
95697615, 1.303878e-005, -1.659626e-005, 
96297600, -9.047552e-006, -9.860158e-006, 
96897585, -4.586283e-006, 7.973729e-006, 
97497570, -8.048970e-006, 2.235859e-005, 
98097555, 1.906437e-005, -1.535416e-005, 
98697540, 1.338551e-007, -2.012240e-005, 
