"S12 POLAR"
"Frequency (Hz)","U","U",
300000, 5.438164e-006, -8.151678e-006, 
899985, 5.538052e-005, -2.850252e-005, 
1499970, 1.625195e-004, 6.420924e-005, 
2099955, -6.269673e-005, -4.376903e-005, 
2699940, -1.017772e-005, -7.606293e-005, 
3299925, 2.610785e-005, 3.351134e-006, 
3899910, -4.724336e-006, -1.907265e-005, 
4499895, -7.692941e-005, -3.198212e-005, 
5099880, -3.757120e-005, 4.769844e-005, 
5699865, 2.337750e-005, 2.554370e-005, 
6299850, -5.634311e-005, 1.097093e-005, 
6899835, 1.030057e-005, -2.883700e-005, 
7499820, -6.819293e-005, 7.325055e-005, 
8099805, -2.549675e-005, 3.050762e-005, 
8699790, -1.993971e-005, -2.403415e-005, 
9299775, 3.245388e-005, -7.123681e-005, 
9899760, 2.791786e-006, 3.546788e-005, 
10499745, 7.874173e-006, -3.679601e-005, 
11099730, 6.020394e-005, 4.017451e-005, 
11699715, 2.646561e-005, 2.553319e-005, 
12299700, -9.668659e-005, 2.321487e-005, 
12899685, 2.159313e-005, -7.964070e-006, 
13499670, -6.177795e-006, -5.912762e-006, 
14099655, 6.898599e-005, -1.456610e-005, 
14699640, -3.212938e-005, 2.775978e-005, 
15299625, -1.421299e-005, -3.651400e-006, 
15899610, 1.253819e-005, 2.870493e-005, 
16499595, 3.943930e-005, 6.128188e-005, 
17099580, 2.152426e-005, 7.842820e-006, 
17699565, -7.764326e-007, 5.155062e-005, 
18299550, -4.361921e-005, 1.191249e-004, 
18899535, -9.315154e-006, 9.272629e-006, 
19499520, -4.437255e-005, 1.970650e-005, 
20099505, 1.604085e-005, 3.540719e-005, 
20699490, -4.350928e-005, -2.892320e-005, 
21299475, -1.481618e-005, 3.905419e-005, 
21899460, -2.751748e-005, -3.940098e-005, 
22499445, -4.222663e-006, 4.428661e-005, 
23099430, -3.316012e-005, 3.673936e-005, 
23699415, -5.575928e-006, 2.727155e-005, 
24299400, -3.526103e-005, 2.349994e-005, 
24899385, -2.314955e-005, 6.932180e-005, 
25499370, 4.140324e-006, 2.389217e-005, 
26099355, -1.181512e-005, 2.672073e-005, 
26699340, 3.688453e-005, 1.852122e-005, 
27299325, -4.321156e-005, -9.193296e-005, 
27899310, -1.268994e-005, -6.391548e-005, 
28499295, -1.237292e-005, 2.168055e-005, 
29099280, -1.245056e-005, 2.127174e-005, 
29699265, -4.245123e-005, 2.244449e-005, 
30299250, -3.784526e-005, -8.667431e-006, 
30899235, 3.581026e-006, -5.500437e-005, 
31499220, -2.131464e-005, -3.161949e-005, 
32099205, -1.376760e-005, -1.400118e-005, 
32699190, -4.138486e-005, -2.711020e-005, 
33299175, -4.462725e-007, 2.085244e-005, 
33899160, 5.546315e-005, -6.541984e-005, 
34499145, 1.522882e-005, -4.350984e-005, 
