"S11 POLAR"
"Frequency (Hz)","U","U",
300000, 1.002389e+000, 1.357501e-003, 
899985, 9.798563e-001, 1.393704e-002, 
1499970, 9.970805e-001, 2.062263e-003, 
2099955, 9.918765e-001, 6.380904e-003, 
2699940, 1.000095e+000, -1.039637e-003, 
3299925, 9.995038e-001, -7.856232e-004, 
3899910, 9.991234e-001, -9.244459e-004, 
4499895, 9.996829e-001, -8.683084e-004, 
5099880, 1.000011e+000, -4.936335e-004, 
5699865, 9.997659e-001, -1.172595e-003, 
6299850, 1.000049e+000, -2.734234e-003, 
6899835, 9.998171e-001, -2.036735e-003, 
7499820, 1.000106e+000, -1.982974e-003, 
8099805, 1.000375e+000, -2.230597e-003, 
8699790, 1.000586e+000, -2.748130e-003, 
9299775, 1.000511e+000, -3.363418e-003, 
9899760, 1.000314e+000, -4.772196e-003, 
10499745, 9.998115e-001, -3.365202e-003, 
11099730, 1.000317e+000, -3.173927e-003, 
11699715, 1.000433e+000, -3.359187e-003, 
12299700, 1.000629e+000, -3.094676e-003, 
12899685, 1.000537e+000, -3.311593e-003, 
13499670, 9.997913e-001, -3.897845e-003, 
14099655, 9.987246e-001, -4.303175e-003, 
14699640, 9.991667e-001, -4.192091e-003, 
15299625, 9.998241e-001, -4.093069e-003, 
15899610, 9.998093e-001, -4.176963e-003, 
16499595, 1.000110e+000, -4.322034e-003, 
17099580, 1.000435e+000, -4.658937e-003, 
17699565, 9.999082e-001, -4.768783e-003, 
18299550, 9.992586e-001, -4.727245e-003, 
18899535, 9.994131e-001, -5.389886e-003, 
19499520, 9.996644e-001, -5.582090e-003, 
20099505, 1.000060e+000, -5.411275e-003, 
20699490, 9.997787e-001, -5.533560e-003, 
21299475, 9.996814e-001, -5.904102e-003, 
21899460, 1.000131e+000, -6.057356e-003, 
22499445, 9.999639e-001, -6.609553e-003, 
23099430, 9.993528e-001, -7.619665e-003, 
23699415, 9.995651e-001, -7.457641e-003, 
24299400, 9.998510e-001, -7.510416e-003, 
24899385, 9.995539e-001, -7.494329e-003, 
25499370, 9.994083e-001, -7.625004e-003, 
26099355, 9.997507e-001, -7.831943e-003, 
26699340, 9.999539e-001, -8.174595e-003, 
27299325, 1.000094e+000, -8.256190e-003, 
27899310, 1.000159e+000, -8.313691e-003, 
28499295, 1.000865e+000, -8.513123e-003, 
29099280, 1.000919e+000, -8.067319e-003, 
29699265, 1.000464e+000, -8.671202e-003, 
30299250, 9.998267e-001, -9.409375e-003, 
30899235, 9.994669e-001, -8.973492e-003, 
31499220, 1.000289e+000, -8.931514e-003, 
32099205, 1.000873e+000, -8.930230e-003, 
32699190, 9.995086e-001, -9.162444e-003, 
33299175, 9.988924e-001, -9.847705e-003, 
33899160, 1.001321e+000, -9.973157e-003, 
34499145, 1.001196e+000, -9.999190e-003, 
35099130, 9.998274e-001, -1.055815e-002, 
35699115, 9.996815e-001, -1.021744e-002, 
36299100, 9.999188e-001, -1.010076e-002, 
36899085, 1.000068e+000, -1.014936e-002, 
37499070, 9.998229e-001, -1.017431e-002, 
38099055, 1.000009e+000, -1.018596e-002, 
38699040, 1.000732e+000, -1.078105e-002, 
39299025, 1.000624e+000, -1.134961e-002, 
39899010, 9.997446e-001, -1.122094e-002, 
40498995, 9.988123e-001, -1.110745e-002, 
41098980, 9.994183e-001, -1.220631e-002, 
41698965, 9.991837e-001, -1.237528e-002, 
42298950, 9.990522e-001, -1.266343e-002, 
42898935, 1.000511e+000, -1.083568e-002, 
43498920, 1.001124e+000, -1.092158e-002, 
44098905, 1.001150e+000, -1.197726e-002, 
44698890, 1.000765e+000, -1.313327e-002, 
45298875, 1.000524e+000, -1.412852e-002, 
45898860, 1.000510e+000, -1.316122e-002, 
46498845, 1.000397e+000, -1.231732e-002, 
47098830, 9.996519e-001, -1.286123e-002, 
47698815, 1.000158e+000, -1.355083e-002, 
48298800, 1.000772e+000, -1.436367e-002, 
48898785, 1.000948e+000, -1.526348e-002, 
49498770, 1.000374e+000, -1.567748e-002, 
50098755, 9.998303e-001, -1.488389e-002, 
50698740, 9.997019e-001, -1.505918e-002, 
51298725, 9.997895e-001, -1.464352e-002, 
51898710, 1.000690e+000, -1.523540e-002, 
52498695, 1.001486e+000, -1.595938e-002, 
53098680, 1.001066e+000, -1.599857e-002, 
53698665, 1.000259e+000, -1.545778e-002, 
54298650, 1.000181e+000, -1.514550e-002, 
54898635, 1.000071e+000, -1.614633e-002, 
55498620, 1.000709e+000, -1.613234e-002, 
56098605, 1.001121e+000, -1.600464e-002, 
56698590, 1.000348e+000, -1.588889e-002, 
57298575, 1.000090e+000, -1.619588e-002, 
57898560, 1.000913e+000, -1.681326e-002, 
58498545, 1.001276e+000, -1.738918e-002, 
59098530, 1.001167e+000, -1.753938e-002, 
59698515, 1.001015e+000, -1.758351e-002, 
60298500, 1.000847e+000, -1.722252e-002, 
60898485, 9.997491e-001, -1.766673e-002, 
61498470, 1.000432e+000, -1.783531e-002, 
62098455, 1.001713e+000, -1.784420e-002, 
62698440, 1.001210e+000, -1.791411e-002, 
63298425, 1.000747e+000, -1.826021e-002, 
63898410, 1.001070e+000, -1.847962e-002, 
64498395, 1.000800e+000, -1.827593e-002, 
65098380, 1.000152e+000, -1.834295e-002, 
65698365, 1.000540e+000, -1.862681e-002, 
66298350, 1.001406e+000, -1.906585e-002, 
66898335, 1.001460e+000, -1.897123e-002, 
67498320, 1.001957e+000, -1.954990e-002, 
68098305, 1.002417e+000, -2.025313e-002, 
68698290, 1.001762e+000, -1.996017e-002, 
69298275, 1.001316e+000, -1.950986e-002, 
69898260, 1.002067e+000, -1.989001e-002, 
70498245, 1.001899e+000, -1.979716e-002, 
71098230, 1.000897e+000, -2.092063e-002, 
71698215, 1.001076e+000, -2.195443e-002, 
72298200, 1.000966e+000, -2.144382e-002, 
