"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 1.002108e+000, -1.861028e-003, 
899985, 9.370493e-001, -1.800135e-003, 
1499970, 1.002355e+000, 1.248040e-003, 
2099955, 9.997497e-001, -6.474270e-005, 
2699940, 9.944044e-001, -3.418512e-003, 
3299925, 9.991717e-001, -2.088580e-003, 
3899910, 9.990436e-001, -2.975005e-003, 
4499895, 9.989874e-001, -2.822927e-003, 
5099880, 9.997970e-001, -2.059133e-003, 
5699865, 1.000939e+000, -2.355513e-003, 
6299850, 1.000027e+000, -2.489485e-003, 
6899835, 1.000242e+000, -3.485271e-003, 
7499820, 9.994801e-001, -3.775883e-003, 
8099805, 9.987954e-001, -4.644314e-003, 
8699790, 1.000470e+000, -5.908453e-003, 
9299775, 1.001130e+000, -5.204444e-003, 
9899760, 9.978778e-001, -1.019645e-002, 
10499745, 9.992936e-001, -6.204022e-003, 
11099730, 1.001441e+000, -6.082839e-003, 
11699715, 1.001610e+000, -6.558729e-003, 
12299700, 1.000745e+000, -6.872856e-003, 
12899685, 9.993992e-001, -9.307864e-003, 
13499670, 9.997700e-001, -7.244002e-003, 
14099655, 1.000270e+000, -6.765747e-003, 
14699640, 1.000531e+000, -7.990203e-003, 
15299625, 1.000637e+000, -8.666940e-003, 
15899610, 1.000293e+000, -8.476641e-003, 
16499595, 1.000231e+000, -8.229970e-003, 
17099580, 9.999741e-001, -9.383658e-003, 
17699565, 9.999360e-001, -9.760185e-003, 
18299550, 9.993758e-001, -9.056738e-003, 
18899535, 9.984120e-001, -9.896648e-003, 
19499520, 9.983639e-001, -1.036178e-002, 
20099505, 9.985486e-001, -1.029887e-002, 
20699490, 9.992651e-001, -9.804238e-003, 
21299475, 9.997418e-001, -9.552684e-003, 
21899460, 9.996410e-001, -1.168724e-002, 
22499445, 1.000026e+000, -1.245026e-002, 
23099430, 1.001004e+000, -1.262779e-002, 
23699415, 1.001242e+000, -1.243067e-002, 
24299400, 1.001290e+000, -1.273014e-002, 
24899385, 1.001221e+000, -1.465944e-002, 
25499370, 1.000497e+000, -1.523956e-002, 
26099355, 1.000451e+000, -1.318221e-002, 
26699340, 1.000596e+000, -1.289937e-002, 
27299325, 1.000099e+000, -1.433849e-002, 
27899310, 9.990771e-001, -1.304008e-002, 
28499295, 9.993617e-001, -1.396449e-002, 
29099280, 1.000291e+000, -1.471603e-002, 
29699265, 1.000888e+000, -1.578354e-002, 
30299250, 1.001026e+000, -1.749265e-002, 
30899235, 1.000496e+000, -1.570871e-002, 
31499220, 1.001567e+000, -1.536621e-002, 
32099205, 1.001533e+000, -1.562191e-002, 
32699190, 1.001044e+000, -1.591183e-002, 
33299175, 1.000699e+000, -1.742846e-002, 
33899160, 9.999990e-001, -1.691689e-002, 
34499145, 9.996057e-001, -1.768221e-002, 
35099130, 9.989470e-001, -1.811888e-002, 
35699115, 9.994400e-001, -1.789675e-002, 
36299100, 9.999771e-001, -1.904278e-002, 
36899085, 9.991137e-001, -1.788260e-002, 
37499070, 9.998274e-001, -1.842249e-002, 
38099055, 1.001199e+000, -1.991621e-002, 
38699040, 1.000526e+000, -1.997610e-002, 
39299025, 9.999871e-001, -2.011901e-002, 
39899010, 1.000574e+000, -1.953668e-002, 
40498995, 9.988664e-001, -2.123155e-002, 
41098980, 9.968857e-001, -2.136105e-002, 
41698965, 9.965179e-001, -2.017159e-002, 
42298950, 9.969983e-001, -2.111664e-002, 
42898935, 9.999483e-001, -1.975859e-002, 
43498920, 1.002139e+000, -1.966935e-002, 
44098905, 1.003768e+000, -2.199548e-002, 
44698890, 1.003816e+000, -2.335060e-002, 
45298875, 1.003559e+000, -2.341096e-002, 
45898860, 1.003570e+000, -2.363640e-002, 
46498845, 1.002536e+000, -2.324509e-002, 
47098830, 1.001827e+000, -2.279726e-002, 
47698815, 1.000291e+000, -2.473019e-002, 
48298800, 9.985424e-001, -2.599249e-002, 
48898785, 9.998867e-001, -2.652102e-002, 
49498770, 1.001086e+000, -2.691592e-002, 
50098755, 1.002131e+000, -2.850339e-002, 
50698740, 1.001210e+000, -2.902851e-002, 
51298725, 1.001001e+000, -2.811738e-002, 
51898710, 1.004107e+000, -2.793151e-002, 
52498695, 1.004313e+000, -2.764470e-002, 
53098680, 1.001986e+000, -3.043819e-002, 
53698665, 1.001109e+000, -3.100844e-002, 
54298650, 1.001577e+000, -2.953460e-002, 
54898635, 1.001557e+000, -2.761445e-002, 
55498620, 1.002122e+000, -2.693262e-002, 
56098605, 1.001637e+000, -2.760140e-002, 
56698590, 1.001742e+000, -2.908598e-002, 
57298575, 1.001579e+000, -2.922820e-002, 
57898560, 1.002330e+000, -2.949933e-002, 
58498545, 1.002321e+000, -2.913335e-002, 
59098530, 1.000756e+000, -3.024651e-002, 
59698515, 9.986484e-001, -3.123656e-002, 
60298500, 9.981712e-001, -3.124423e-002, 
60898485, 1.000682e+000, -3.300506e-002, 
61498470, 1.001924e+000, -3.367047e-002, 
62098455, 1.002248e+000, -3.302831e-002, 
62698440, 1.001451e+000, -3.374221e-002, 
63298425, 9.995794e-001, -3.457111e-002, 
63898410, 9.997520e-001, -3.013208e-002, 
64498395, 1.000397e+000, -2.869238e-002, 
65098380, 1.000613e+000, -3.107004e-002, 
65698365, 1.002777e+000, -3.229034e-002, 
66298350, 1.004616e+000, -3.285775e-002, 
66898335, 1.003036e+000, -3.196846e-002, 
67498320, 1.005264e+000, -3.302411e-002, 
68098305, 1.007590e+000, -3.465483e-002, 
68698290, 1.005054e+000, -3.241202e-002, 
69298275, 1.002580e+000, -3.063609e-002, 
69898260, 1.000159e+000, -3.339208e-002, 
70498245, 1.000439e+000, -3.594562e-002, 
71098230, 1.001587e+000, -3.668348e-002, 
71698215, 1.002233e+000, -3.555442e-002, 
72298200, 1.002957e+000, -3.606712e-002, 
72898185, 1.003726e+000, -3.540075e-002, 
73498170, 1.005154e+000, -3.579898e-002, 
74098155, 1.004912e+000, -3.598208e-002, 
74698140, 1.002711e+000, -3.533386e-002, 
75298125, 1.001534e+000, -3.449787e-002, 
75898110, 1.006483e+000, -3.452681e-002, 
76498095, 1.006509e+000, -3.577900e-002, 
77098080, 1.003618e+000, -3.527199e-002, 
77698065, 1.004073e+000, -3.556947e-002, 
78298050, 1.004259e+000, -3.913549e-002, 
78898035, 1.001457e+000, -3.942294e-002, 
79498020, 1.002507e+000, -3.940822e-002, 
80098005, 1.004586e+000, -3.911013e-002, 
80697990, 1.002882e+000, -3.978103e-002, 
81297975, 1.000766e+000, -4.132814e-002, 
81897960, 1.001202e+000, -4.082651e-002, 
82497945, 1.003104e+000, -4.072066e-002, 
83097930, 1.005179e+000, -4.064409e-002, 
83697915, 1.003449e+000, -4.173059e-002, 
84297900, 1.001952e+000, -4.356190e-002, 
84897885, 1.004616e+000, -4.335980e-002, 
85497870, 1.005248e+000, -4.264408e-002, 
86097855, 1.003719e+000, -4.265267e-002, 
86697840, 1.003629e+000, -4.180207e-002, 
87297825, 1.003620e+000, -4.021940e-002, 
87897810, 1.003257e+000, -4.193582e-002, 
88497795, 1.003301e+000, -4.318761e-002, 
89097780, 1.004752e+000, -4.297971e-002, 
89697765, 1.003895e+000, -4.453079e-002, 
90297750, 1.002137e+000, -4.413160e-002, 
90897735, 1.001527e+000, -4.283023e-002, 
91497720, 1.001057e+000, -4.145952e-002, 
92097705, 1.001517e+000, -4.352160e-002, 
92697690, 1.000880e+000, -4.422434e-002, 
93297675, 1.001100e+000, -4.309676e-002, 
93897660, 1.001742e+000, -4.403906e-002, 
94497645, 1.003618e+000, -4.459469e-002, 
95097630, 1.004496e+000, -4.547144e-002, 
95697615, 1.004817e+000, -4.750864e-002, 
96297600, 1.004769e+000, -4.729538e-002, 
96897585, 1.002919e+000, -4.732049e-002, 
97497570, 1.002592e+000, -4.572085e-002, 
98097555, 1.001992e+000, -4.309914e-002, 
