"S22 POLAR"
"Frequency (Hz)","U","U",
300000, 9.591014e-001, 3.018758e-002, 
899985, 9.257957e-001, 2.251212e-002, 
1499970, 9.935259e-001, 1.286064e-002, 
2099955, 9.916577e-001, 7.502788e-003, 
2699940, 9.867574e-001, 1.951946e-003, 
3299925, 9.911411e-001, 1.811931e-003, 
3899910, 9.901103e-001, 3.822121e-003, 
4499895, 9.906252e-001, -7.036899e-004, 
5099880, 9.911394e-001, -1.051751e-003, 
5699865, 9.924776e-001, -2.048828e-003, 
6299850, 9.917446e-001, -2.905008e-003, 
6899835, 9.916440e-001, -4.439400e-003, 
7499820, 9.909913e-001, -5.428534e-003, 
8099805, 9.890602e-001, -3.523798e-003, 
8699790, 9.906614e-001, -4.968662e-003, 
9299775, 9.909624e-001, -5.081998e-003, 
9899760, 9.877288e-001, -1.003690e-002, 
10499745, 9.954275e-001, -1.255517e-002, 
11099730, 9.974198e-001, -1.255357e-002, 
11699715, 9.974634e-001, -1.382132e-002, 
12299700, 9.971259e-001, -1.435741e-002, 
12899685, 9.954970e-001, -1.720191e-002, 
13499670, 9.967781e-001, -1.644373e-002, 
14099655, 9.974369e-001, -1.651733e-002, 
14699640, 9.977637e-001, -1.783568e-002, 
15299625, 9.979605e-001, -1.909441e-002, 
15899610, 9.977323e-001, -1.934248e-002, 
16499595, 9.974437e-001, -1.958149e-002, 
17099580, 9.973607e-001, -2.087441e-002, 
17699565, 9.971251e-001, -2.178898e-002, 
18299550, 9.966754e-001, -2.133330e-002, 
18899535, 9.958218e-001, -2.269003e-002, 
19499520, 9.955965e-001, -2.356614e-002, 
20099505, 9.962212e-001, -2.374241e-002, 
20699490, 9.967948e-001, -2.394764e-002, 
21299475, 9.971113e-001, -2.413538e-002, 
21899460, 9.969348e-001, -2.640667e-002, 
22499445, 9.974675e-001, -2.782233e-002, 
23099430, 9.984733e-001, -2.836154e-002, 
23699415, 9.987013e-001, -2.823430e-002, 
24299400, 9.987371e-001, -2.903375e-002, 
24899385, 9.984633e-001, -3.150918e-002, 
25499370, 9.981100e-001, -3.247566e-002, 
26099355, 9.978498e-001, -3.055485e-002, 
26699340, 9.981028e-001, -3.083423e-002, 
27299325, 9.980422e-001, -3.241402e-002, 
27899310, 9.969305e-001, -3.201915e-002, 
28499295, 9.971421e-001, -3.307256e-002, 
29099280, 9.981527e-001, -3.436512e-002, 
29699265, 9.985282e-001, -3.553523e-002, 
30299250, 9.987678e-001, -3.773042e-002, 
30899235, 9.983081e-001, -3.628469e-002, 
31499220, 9.989009e-001, -3.641594e-002, 
32099205, 9.993931e-001, -3.688994e-002, 
32699190, 9.986835e-001, -3.762632e-002, 
33299175, 9.980233e-001, -3.958330e-002, 
33899160, 9.975536e-001, -3.940811e-002, 
34499145, 9.972151e-001, -4.053568e-002, 
35099130, 9.966388e-001, -4.127180e-002, 
35699115, 9.972664e-001, -4.176169e-002, 
36299100, 9.976971e-001, -4.325702e-002, 
36899085, 9.967989e-001, -4.265632e-002, 
37499070, 9.974354e-001, -4.387180e-002, 
38099055, 9.988724e-001, -4.577067e-002, 
38699040, 9.983075e-001, -4.627699e-002, 
39299025, 9.975216e-001, -4.688941e-002, 
39899010, 9.982293e-001, -4.687163e-002, 
40498995, 9.958573e-001, -4.808964e-002, 
41098980, 9.936247e-001, -4.841191e-002, 
41698965, 9.931647e-001, -4.803006e-002, 
42298950, 9.937816e-001, -4.941900e-002, 
42898935, 9.963503e-001, -4.873620e-002, 
43498920, 9.988629e-001, -4.914641e-002, 
44098905, 1.000271e+000, -5.217782e-002, 
44698890, 1.000079e+000, -5.404235e-002, 
45298875, 9.996116e-001, -5.431640e-002, 
45898860, 9.994470e-001, -5.556316e-002, 
46498845, 9.989704e-001, -5.570753e-002, 
47098830, 9.980109e-001, -5.560751e-002, 
47698815, 9.959546e-001, -5.760559e-002, 
48298800, 9.945596e-001, -5.919219e-002, 
48898785, 9.956046e-001, -6.056771e-002, 
49498770, 9.971148e-001, -6.128542e-002, 
50098755, 9.978122e-001, -6.339394e-002, 
50698740, 9.971559e-001, -6.455227e-002, 
51298725, 9.971746e-001, -6.392626e-002, 
51898710, 1.000276e+000, -6.403416e-002, 
52498695, 1.000425e+000, -6.400146e-002, 
53098680, 9.975381e-001, -6.713776e-002, 
53698665, 9.970322e-001, -6.853331e-002, 
54298650, 9.975215e-001, -6.742059e-002, 
54898635, 9.976067e-001, -6.607541e-002, 
55498620, 9.979399e-001, -6.510700e-002, 
56098605, 9.976199e-001, -6.667247e-002, 
56698590, 9.973835e-001, -6.841287e-002, 
57298575, 9.977082e-001, -6.915491e-002, 
57898560, 9.982499e-001, -6.945327e-002, 
58498545, 9.978703e-001, -6.951859e-002, 
59098530, 9.965046e-001, -7.159695e-002, 
59698515, 9.941707e-001, -7.276357e-002, 
60298500, 9.934309e-001, -7.260801e-002, 
60898485, 9.957237e-001, -7.500563e-002, 
61498470, 9.971393e-001, -7.594589e-002, 
62098455, 9.975799e-001, -7.583679e-002, 
62698440, 9.962158e-001, -7.657792e-002, 
63298425, 9.948027e-001, -7.804559e-002, 
63898410, 9.956305e-001, -7.400774e-002, 
64498395, 9.958825e-001, -7.242419e-002, 
65098380, 9.956257e-001, -7.577467e-002, 
65698365, 9.980403e-001, -7.739931e-002, 
66298350, 9.998303e-001, -7.802294e-002, 
66898335, 9.985229e-001, -7.748780e-002, 
67498320, 1.000122e+000, -7.941018e-002, 
68098305, 1.002426e+000, -8.163037e-002, 
68698290, 1.000301e+000, -7.916121e-002, 
69298275, 9.982134e-001, -7.787301e-002, 
69898260, 9.957190e-001, -8.067670e-002, 
70498245, 9.954371e-001, -8.338081e-002, 
71098230, 9.968657e-001, -8.452828e-002, 
71698215, 9.973633e-001, -8.421423e-002, 
72298200, 9.978068e-001, -8.456112e-002, 
72898185, 9.987844e-001, -8.491623e-002, 
73498170, 9.999125e-001, -8.597770e-002, 
74098155, 1.000211e+000, -8.649881e-002, 
74698140, 9.981210e-001, -8.599699e-002, 
75298125, 9.968525e-001, -8.585215e-002, 
75898110, 1.001339e+000, -8.633351e-002, 
76498095, 1.001406e+000, -8.824418e-002, 
77098080, 9.985576e-001, -8.812404e-002, 
77698065, 9.986589e-001, -8.905351e-002, 
78298050, 9.986870e-001, -9.253627e-002, 
78898035, 9.956261e-001, -9.299846e-002, 
79498020, 9.965823e-001, -9.355705e-002, 
80098005, 9.988672e-001, -9.413795e-002, 
80697990, 9.967943e-001, -9.523188e-002, 
81297975, 9.948716e-001, -9.710474e-002, 
