"S12 POLAR"
"Frequency (Hz)","U","U",
300000, -3.037984e-005, -2.907277e-006, 
899985, -2.666075e-006, -2.541557e-005, 
1499970, 1.267517e-004, 3.825348e-005, 
2099955, -1.493676e-005, -1.232281e-005, 
2699940, -7.728953e-005, -6.791617e-005, 
3299925, -2.549021e-005, 3.806452e-006, 
3899910, -9.806502e-006, 1.226128e-006, 
4499895, 7.174227e-006, -3.712632e-006, 
5099880, -4.840387e-006, 2.019900e-005, 
5699865, -8.363502e-006, 4.735666e-006, 
6299850, -1.953788e-005, -1.658149e-006, 
6899835, -2.102898e-005, 1.244907e-005, 
7499820, -6.407695e-006, -2.273252e-006, 
8099805, -1.094845e-005, -3.899531e-006, 
8699790, -1.260877e-005, -1.509700e-005, 
9299775, 6.810592e-007, 2.154626e-005, 
9899760, 2.154550e-006, 7.840612e-006, 
10499745, -1.215046e-005, 5.545533e-006, 
11099730, 9.550290e-006, 2.431022e-006, 
11699715, -7.105104e-007, -1.182692e-005, 
12299700, 6.357877e-006, 9.925601e-006, 
12899685, -2.726609e-008, 2.673726e-005, 
13499670, 9.599254e-006, 2.295693e-005, 
14099655, -6.540660e-006, -5.341212e-006, 
14699640, -2.236224e-005, -2.823761e-006, 
15299625, 2.947533e-006, -2.089746e-006, 
15899610, 1.435450e-005, -2.737310e-005, 
16499595, -1.069777e-006, 9.050994e-007, 
17099580, -3.425394e-006, 3.890323e-006, 
17699565, -8.880515e-006, 4.034723e-006, 
18299550, 1.220266e-005, 1.452943e-005, 
18899535, -1.507127e-005, -5.554799e-006, 
19499520, 7.109627e-006, -6.948214e-006, 
20099505, 5.093072e-006, -1.003986e-005, 
20699490, 7.270190e-006, 2.236970e-006, 
21299475, 8.069031e-006, 9.122103e-006, 
21899460, 5.546998e-006, 3.675759e-006, 
22499445, -9.164874e-006, -4.271896e-006, 
23099430, 3.376239e-006, -3.337600e-006, 
23699415, 2.575839e-005, 4.914607e-006, 
24299400, -2.493526e-005, 3.130511e-006, 
24899385, -1.566569e-005, -3.099826e-006, 
25499370, -9.360094e-007, -5.742208e-006, 
26099355, 2.634554e-005, 1.922086e-005, 
26699340, -5.383669e-006, 1.051761e-005, 
27299325, 9.663897e-006, -2.400971e-006, 
27899310, -1.308571e-005, 1.071472e-005, 
28499295, 7.764563e-006, -4.397933e-006, 
29099280, 7.896533e-006, 1.601376e-005, 
29699265, -1.608989e-005, 9.139537e-006, 
30299250, 8.276019e-006, -3.441999e-005, 
30899235, 1.998306e-005, 4.235076e-006, 
31499220, -9.541307e-006, 7.445518e-006, 
32099205, 4.606577e-006, -3.456086e-005, 
32699190, 8.898271e-006, 2.738350e-005, 
33299175, -1.301492e-005, -9.223708e-007, 
33899160, 1.295892e-005, -8.689248e-007, 
34499145, -8.983082e-006, 7.150138e-006, 
35099130, -2.349012e-006, -1.422503e-005, 
35699115, 1.292589e-005, 9.511205e-006, 
36299100, -1.277128e-005, 3.280214e-006, 
36899085, -1.056414e-005, -7.885385e-006, 
37499070, 1.080888e-005, 5.084963e-006, 
38099055, -5.904174e-006, -1.286985e-005, 
38699040, 1.122100e-005, 2.039321e-006, 
39299025, -1.117323e-005, 2.040336e-006, 
39899010, -2.027354e-005, 1.523254e-005, 
40498995, -6.978176e-007, 2.359173e-007, 
41098980, -1.613340e-005, 5.049885e-007, 
41698965, 1.139224e-005, 1.082214e-005, 
42298950, -1.173900e-005, -1.013733e-005, 
42898935, 5.146975e-006, 9.775492e-006, 
43498920, 8.103959e-006, -2.391372e-006, 
44098905, 1.275245e-005, 1.309986e-005, 
44698890, 1.603253e-005, 1.635018e-005, 
45298875, 2.004804e-005, 1.551597e-005, 
45898860, 1.544449e-007, 2.867322e-005, 
46498845, -6.393707e-007, 2.017272e-005, 
47098830, -1.019747e-005, 6.922644e-006, 
47698815, -6.051496e-006, 1.152204e-005, 
48298800, -1.643027e-005, -5.353127e-006, 
48898785, -1.620063e-005, -1.062462e-005, 
49498770, 1.411639e-005, -1.721214e-005, 
50098755, -6.559651e-007, 4.121466e-007, 
50698740, 9.268618e-006, -1.250101e-005, 
51298725, 3.880509e-005, 7.565233e-006, 
51898710, 2.626915e-005, 1.575919e-005, 
52498695, -2.841128e-005, 2.789892e-005, 
53098680, -1.528299e-005, -4.212450e-006, 
53698665, 1.908492e-005, 3.756476e-005, 
54298650, 2.206348e-005, -7.388109e-006, 
54898635, -7.532760e-006, 1.942214e-005, 
55498620, -3.754646e-005, 1.481021e-005, 
56098605, -3.015556e-006, 1.764970e-006, 
56698590, 5.009652e-006, 1.374189e-005, 
57298575, -3.018353e-005, -1.859556e-007, 
57898560, -2.612826e-005, -1.054140e-005, 
58498545, -3.535408e-006, 1.565474e-005, 
59098530, 1.605253e-005, 2.441782e-005, 
59698515, -1.763351e-005, -3.270368e-006, 
60298500, 3.634460e-005, -3.510643e-006, 
60898485, 2.425771e-005, -2.382598e-005, 
61498470, 1.452718e-005, -1.250866e-005, 
62098455, 5.084979e-006, 1.545017e-005, 
62698440, 2.118595e-005, 2.450835e-005, 
63298425, 4.932745e-006, 1.242025e-005, 
63898410, 1.061476e-005, 1.632757e-005, 
64498395, -9.198864e-006, 1.060236e-005, 
65098380, 1.193066e-005, -1.097636e-006, 
65698365, -7.816448e-006, -2.006824e-005, 
66298350, -5.038604e-007, -1.081840e-005, 
66898335, 1.849346e-005, -3.344083e-005, 
67498320, 2.786519e-006, -1.125102e-005, 
68098305, -1.477849e-005, -4.124580e-006, 
68698290, -1.033697e-005, -1.585708e-005, 
69298275, 9.558230e-006, 6.733693e-006, 
69898260, 1.857216e-005, 1.567491e-005, 
70498245, 4.341887e-005, -7.327826e-007, 
71098230, -3.089285e-006, 1.454818e-006, 
71698215, 2.172911e-005, -2.386304e-007, 
72298200, -1.502075e-005, 1.091941e-005, 
