"S11 POLAR"
"Frequency (Hz)","U","U",
300000, 9.824772e-001, 1.673368e-002, 
899985, 9.747905e-001, 2.553190e-002, 
1499970, 9.935462e-001, 7.087740e-003, 
2099955, 9.885598e-001, 9.415374e-003, 
2699940, 9.969326e-001, 1.178828e-003, 
3299925, 9.962497e-001, 8.657969e-004, 
3899910, 9.955441e-001, 1.731350e-003, 
4499895, 9.962964e-001, -1.333422e-004, 
5099880, 9.964713e-001, -9.821245e-005, 
5699865, 9.963624e-001, -1.381981e-003, 
6299850, 9.965122e-001, -3.119984e-003, 
6899835, 9.965377e-001, -2.889174e-003, 
7499820, 9.966283e-001, -2.975674e-003, 
8099805, 9.964942e-001, -2.079501e-003, 
8699790, 9.965346e-001, -3.008810e-003, 
9299775, 9.964576e-001, -3.768599e-003, 
9899760, 9.961767e-001, -5.377494e-003, 
10499745, 9.984330e-001, -6.620649e-003, 
11099730, 9.989802e-001, -6.651175e-003, 
11699715, 9.991263e-001, -7.096060e-003, 
12299700, 9.991863e-001, -7.061586e-003, 
12899685, 9.990625e-001, -7.442680e-003, 
13499670, 9.986893e-001, -8.505023e-003, 
14099655, 9.977089e-001, -9.151681e-003, 
14699640, 9.980522e-001, -9.200006e-003, 
15299625, 9.986463e-001, -9.272932e-003, 
15899610, 9.987944e-001, -9.773159e-003, 
16499595, 9.990579e-001, -1.018680e-002, 
17099580, 9.993032e-001, -1.051086e-002, 
17699565, 9.989080e-001, -1.098244e-002, 
18299550, 9.982826e-001, -1.114886e-002, 
18899535, 9.983461e-001, -1.186144e-002, 
19499520, 9.987216e-001, -1.247265e-002, 
20099505, 9.990546e-001, -1.259237e-002, 
20699490, 9.989479e-001, -1.290680e-002, 
21299475, 9.986767e-001, -1.334917e-002, 
21899460, 9.991639e-001, -1.378197e-002, 
22499445, 9.990652e-001, -1.451424e-002, 
23099430, 9.983654e-001, -1.563375e-002, 
23699415, 9.986405e-001, -1.571991e-002, 
24299400, 9.989971e-001, -1.607215e-002, 
24899385, 9.984987e-001, -1.610887e-002, 
25499370, 9.984896e-001, -1.646174e-002, 
26099355, 9.987963e-001, -1.705816e-002, 
26699340, 9.989386e-001, -1.761417e-002, 
27299325, 9.991955e-001, -1.788098e-002, 
27899310, 9.993285e-001, -1.820952e-002, 
28499295, 9.997505e-001, -1.856425e-002, 
29099280, 1.000103e+000, -1.842249e-002, 
29699265, 9.995041e-001, -1.902056e-002, 
30299250, 9.988754e-001, -2.004898e-002, 
30899235, 9.985046e-001, -2.002973e-002, 
31499220, 9.991911e-001, -1.993436e-002, 
32099205, 9.998741e-001, -2.010523e-002, 
32699190, 9.984755e-001, -2.056872e-002, 
33299175, 9.979020e-001, -2.145858e-002, 
33899160, 1.000399e+000, -2.158162e-002, 
34499145, 1.000323e+000, -2.186678e-002, 
35099130, 9.987684e-001, -2.256664e-002, 
35699115, 9.987598e-001, -2.270459e-002, 
36299100, 9.992449e-001, -2.260665e-002, 
36899085, 9.991192e-001, -2.283250e-002, 
37499070, 9.990578e-001, -2.310994e-002, 
38099055, 9.990219e-001, -2.347130e-002, 
38699040, 9.997016e-001, -2.429769e-002, 
39299025, 9.997768e-001, -2.504844e-002, 
39899010, 9.988946e-001, -2.492631e-002, 
40498995, 9.981673e-001, -2.483092e-002, 
41098980, 9.984156e-001, -2.620569e-002, 
41698965, 9.981730e-001, -2.642661e-002, 
42298950, 9.982355e-001, -2.683614e-002, 
42898935, 9.997036e-001, -2.560454e-002, 
43498920, 1.000411e+000, -2.569600e-002, 
44098905, 9.999371e-001, -2.692874e-002, 
44698890, 9.996642e-001, -2.817458e-002, 
45298875, 9.994470e-001, -2.951892e-002, 
45898860, 9.995857e-001, -2.874069e-002, 
46498845, 9.993087e-001, -2.810629e-002, 
47098830, 9.985549e-001, -2.893161e-002, 
47698815, 9.992500e-001, -2.986391e-002, 
48298800, 9.998950e-001, -3.051787e-002, 
48898785, 9.997411e-001, -3.188834e-002, 
49498770, 9.992476e-001, -3.244356e-002, 
50098755, 9.987702e-001, -3.221199e-002, 
50698740, 9.987509e-001, -3.220937e-002, 
51298725, 9.988782e-001, -3.198089e-002, 
51898710, 9.997455e-001, -3.295305e-002, 
52498695, 1.000266e+000, -3.380448e-002, 
53098680, 9.998803e-001, -3.414146e-002, 
53698665, 9.991271e-001, -3.387018e-002, 
54298650, 9.989992e-001, -3.362570e-002, 
54898635, 9.990042e-001, -3.490616e-002, 
55498620, 9.993755e-001, -3.531578e-002, 
56098605, 9.999394e-001, -3.523314e-002, 
56698590, 9.992736e-001, -3.554072e-002, 
57298575, 9.989147e-001, -3.586860e-002, 
57898560, 9.998043e-001, -3.701554e-002, 
58498545, 1.000113e+000, -3.778258e-002, 
59098530, 9.999377e-001, -3.822524e-002, 
59698515, 9.997255e-001, -3.834741e-002, 
60298500, 9.995575e-001, -3.841373e-002, 
60898485, 9.985048e-001, -3.894719e-002, 
61498470, 9.991409e-001, -3.939261e-002, 
62098455, 1.000348e+000, -3.971386e-002, 
62698440, 9.999196e-001, -4.009454e-002, 
63298425, 9.994253e-001, -4.076266e-002, 
63898410, 9.996113e-001, -4.108988e-002, 
64498395, 9.995372e-001, -4.146004e-002, 
65098380, 9.989108e-001, -4.145808e-002, 
65698365, 9.993296e-001, -4.209021e-002, 
66298350, 9.997917e-001, -4.267027e-002, 
66898335, 9.999322e-001, -4.299162e-002, 
67498320, 1.000528e+000, -4.390384e-002, 
68098305, 1.000867e+000, -4.482511e-002, 
68698290, 1.000392e+000, -4.467798e-002, 
69298275, 9.996636e-001, -4.431166e-002, 
69898260, 1.000410e+000, -4.486535e-002, 
70498245, 1.000137e+000, -4.514858e-002, 
71098230, 9.992811e-001, -4.661246e-002, 
71698215, 9.993227e-001, -4.765933e-002, 
72298200, 9.993956e-001, -4.733631e-002, 
72898185, 9.996263e-001, -4.702471e-002, 
73498170, 1.000144e+000, -4.704335e-002, 
74098155, 1.000365e+000, -4.671076e-002, 
74698140, 9.997110e-001, -4.753639e-002, 
75298125, 9.993403e-001, -4.841271e-002, 
75898110, 9.997430e-001, -4.934485e-002, 
76498095, 9.992928e-001, -4.910715e-002, 
77098080, 9.980708e-001, -4.812953e-002, 
77698065, 9.986004e-001, -4.974309e-002, 
78298050, 9.996826e-001, -5.152066e-002, 
78898035, 9.995983e-001, -5.080089e-002, 
79498020, 9.997516e-001, -5.077789e-002, 
80098005, 1.000077e+000, -5.099688e-002, 
80697990, 1.000395e+000, -5.014576e-002, 
81297975, 1.000709e+000, -4.997011e-002, 
81897960, 9.999916e-001, -4.970540e-002, 
82497945, 9.998010e-001, -5.039447e-002, 
