"S11 POLAR"
"Frequency (Hz)","U","U",
300000, 9.820230e-001, 1.740977e-002, 
899985, 9.746702e-001, 2.568217e-002, 
1499970, 9.935675e-001, 7.196440e-003, 
2099955, 9.885948e-001, 9.502384e-003, 
2699940, 9.969424e-001, 1.327407e-003, 
3299925, 9.962480e-001, 9.103072e-004, 
3899910, 9.955417e-001, 1.807191e-003, 
4499895, 9.963387e-001, -4.525408e-005, 
5099880, 9.965628e-001, -1.037595e-004, 
5699865, 9.963410e-001, -1.322247e-003, 
6299850, 9.965105e-001, -3.091411e-003, 
6899835, 9.965612e-001, -2.809828e-003, 
7499820, 9.966818e-001, -2.910748e-003, 
8099805, 9.964957e-001, -1.984505e-003, 
8699790, 9.965446e-001, -2.901632e-003, 
9299775, 9.964453e-001, -3.708077e-003, 
9899760, 9.962191e-001, -5.264611e-003, 
10499745, 9.984346e-001, -6.613337e-003, 
11099730, 9.990443e-001, -6.655466e-003, 
11699715, 9.991615e-001, -6.976798e-003, 
12299700, 9.992227e-001, -7.005257e-003, 
12899685, 9.990518e-001, -7.330271e-003, 
13499670, 9.987496e-001, -8.387463e-003, 
14099655, 9.977037e-001, -9.073925e-003, 
14699640, 9.980222e-001, -9.160446e-003, 
15299625, 9.986950e-001, -9.216553e-003, 
15899610, 9.988432e-001, -9.691786e-003, 
16499595, 9.990493e-001, -1.009474e-002, 
17099580, 9.992796e-001, -1.042741e-002, 
17699565, 9.989177e-001, -1.093700e-002, 
18299550, 9.983174e-001, -1.103192e-002, 
18899535, 9.983580e-001, -1.177056e-002, 
19499520, 9.987615e-001, -1.238779e-002, 
20099505, 9.991087e-001, -1.244280e-002, 
20699490, 9.989501e-001, -1.271936e-002, 
21299475, 9.987025e-001, -1.323181e-002, 
21899460, 9.991936e-001, -1.365320e-002, 
22499445, 9.990130e-001, -1.441523e-002, 
23099430, 9.983239e-001, -1.555130e-002, 
23699415, 9.986383e-001, -1.570750e-002, 
24299400, 9.990664e-001, -1.590614e-002, 
24899385, 9.984817e-001, -1.600263e-002, 
25499370, 9.985038e-001, -1.634236e-002, 
26099355, 9.987783e-001, -1.684722e-002, 
26699340, 9.989215e-001, -1.743982e-002, 
27299325, 9.992127e-001, -1.769043e-002, 
27899310, 9.992671e-001, -1.807961e-002, 
28499295, 9.997713e-001, -1.840677e-002, 
29099280, 1.000100e+000, -1.827201e-002, 
29699265, 9.994945e-001, -1.890673e-002, 
30299250, 9.989389e-001, -1.991748e-002, 
30899235, 9.985884e-001, -1.984519e-002, 
31499220, 9.992307e-001, -1.972430e-002, 
32099205, 9.999133e-001, -1.999872e-002, 
32699190, 9.985234e-001, -2.041768e-002, 
33299175, 9.979457e-001, -2.121320e-002, 
33899160, 1.000406e+000, -2.143186e-002, 
34499145, 1.000449e+000, -2.164120e-002, 
35099130, 9.987702e-001, -2.243636e-002, 
35699115, 9.988317e-001, -2.252476e-002, 
36299100, 9.993605e-001, -2.245094e-002, 
36899085, 9.991066e-001, -2.264177e-002, 
37499070, 9.992128e-001, -2.291307e-002, 
38099055, 9.991784e-001, -2.330608e-002, 
38699040, 9.997484e-001, -2.411563e-002, 
39299025, 9.997929e-001, -2.482907e-002, 
39899010, 9.989731e-001, -2.476913e-002, 
40498995, 9.981731e-001, -2.458007e-002, 
41098980, 9.983857e-001, -2.603651e-002, 
41698965, 9.982933e-001, -2.622958e-002, 
42298950, 9.982677e-001, -2.668702e-002, 
42898935, 9.997774e-001, -2.542791e-002, 
43498920, 1.000408e+000, -2.544367e-002, 
44098905, 1.000090e+000, -2.666495e-002, 
44698890, 9.997318e-001, -2.801675e-002, 
45298875, 9.995011e-001, -2.925290e-002, 
45898860, 9.995785e-001, -2.832741e-002, 
46498845, 9.993947e-001, -2.773882e-002, 
47098830, 9.986864e-001, -2.875696e-002, 
47698815, 9.992516e-001, -2.964832e-002, 
48298800, 9.999551e-001, -3.040435e-002, 
48898785, 9.997556e-001, -3.165011e-002, 
49498770, 9.992582e-001, -3.217556e-002, 
50098755, 9.988623e-001, -3.188348e-002, 
50698740, 9.987249e-001, -3.200249e-002, 
51298725, 9.987900e-001, -3.181791e-002, 
51898710, 9.997838e-001, -3.276506e-002, 
52498695, 1.000291e+000, -3.355893e-002, 
53098680, 9.998710e-001, -3.389186e-002, 
53698665, 9.992408e-001, -3.353046e-002, 
54298650, 9.991156e-001, -3.339287e-002, 
54898635, 9.989554e-001, -3.469172e-002, 
55498620, 9.995359e-001, -3.512650e-002, 
56098605, 1.000101e+000, -3.496315e-002, 
56698590, 9.993982e-001, -3.538522e-002, 
57298575, 9.989071e-001, -3.555744e-002, 
57898560, 9.997798e-001, -3.669732e-002, 
58498545, 1.000131e+000, -3.756306e-002, 
59098530, 9.999833e-001, -3.786419e-002, 
59698515, 9.998190e-001, -3.813307e-002, 
60298500, 9.996051e-001, -3.812047e-002, 
60898485, 9.985731e-001, -3.870727e-002, 
61498470, 9.992363e-001, -3.917208e-002, 
62098455, 1.000356e+000, -3.940975e-002, 
62698440, 9.999853e-001, -3.970671e-002, 
63298425, 9.994475e-001, -4.046737e-002, 
63898410, 9.996417e-001, -4.084277e-002, 
64498395, 9.995500e-001, -4.110513e-002, 
65098380, 9.989331e-001, -4.120203e-002, 
65698365, 9.993416e-001, -4.184739e-002, 
66298350, 9.998564e-001, -4.228531e-002, 
66898335, 1.000033e+000, -4.270731e-002, 
67498320, 1.000527e+000, -4.367932e-002, 
68098305, 1.000848e+000, -4.451602e-002, 
68698290, 1.000385e+000, -4.435017e-002, 
69298275, 9.996635e-001, -4.405040e-002, 
69898260, 1.000431e+000, -4.462758e-002, 
70498245, 1.000214e+000, -4.487044e-002, 
71098230, 9.993508e-001, -4.629930e-002, 
71698215, 9.993567e-001, -4.740895e-002, 
72298200, 9.994444e-001, -4.710450e-002, 
72898185, 9.996307e-001, -4.676823e-002, 
73498170, 1.000192e+000, -4.669371e-002, 
74098155, 1.000454e+000, -4.641708e-002, 
74698140, 9.997929e-001, -4.708933e-002, 
75298125, 9.993747e-001, -4.812846e-002, 
75898110, 9.997952e-001, -4.899753e-002, 
76498095, 9.993431e-001, -4.874180e-002, 
77098080, 9.981664e-001, -4.784009e-002, 
77698065, 9.986650e-001, -4.933890e-002, 
78298050, 9.997192e-001, -5.112644e-002, 
78898035, 9.997440e-001, -5.038574e-002, 
79498020, 9.998898e-001, -5.044834e-002, 
80098005, 1.000088e+000, -5.055249e-002, 
80697990, 1.000440e+000, -4.980681e-002, 
81297975, 1.000817e+000, -4.961290e-002, 
81897960, 1.000052e+000, -4.933146e-002, 
82497945, 9.998580e-001, -5.005232e-002, 
83097930, 1.000253e+000, -5.252527e-002, 
83697915, 9.995524e-001, -5.257567e-002, 
84297900, 9.985353e-001, -5.167205e-002, 
84897885, 9.995572e-001, -5.228319e-002, 
85497870, 1.000296e+000, -5.300660e-002, 
86097855, 1.000626e+000, -5.331168e-002, 
86697840, 1.000165e+000, -5.375495e-002, 
87297825, 9.995453e-001, -5.470638e-002, 
87897810, 9.991814e-001, -5.500320e-002, 
88497795, 9.997303e-001, -5.502592e-002, 
89097780, 1.000456e+000, -5.484410e-002, 
89697765, 1.001223e+000, -5.510552e-002, 
90297750, 1.000911e+000, -5.524419e-002, 
90897735, 9.986539e-001, -5.661954e-002, 
91497720, 9.985579e-001, -5.772908e-002, 
92097705, 9.994692e-001, -5.778093e-002, 
92697690, 9.996863e-001, -5.743221e-002, 
93297675, 9.998893e-001, -5.688997e-002, 
93897660, 9.998112e-001, -5.747452e-002, 
94497645, 9.995553e-001, -5.734451e-002, 
95097630, 9.994982e-001, -5.730027e-002, 
95697615, 9.998130e-001, -5.757330e-002, 
96297600, 1.000255e+000, -5.762404e-002, 
96897585, 9.998359e-001, -5.769424e-002, 
97497570, 1.000012e+000, -5.775692e-002, 
98097555, 1.000607e+000, -5.833835e-002, 
98697540, 1.000400e+000, -5.931513e-002, 
99297525, 9.999676e-001, -6.018640e-002, 
99897510, 1.000340e+000, -6.096692e-002, 
100497495, 1.000305e+000, -6.154603e-002, 
101097480, 1.000166e+000, -6.157690e-002, 
101697465, 1.000838e+000, -6.194399e-002, 
102297450, 1.001301e+000, -6.232910e-002, 
102897435, 9.996776e-001, -6.303859e-002, 
103497420, 9.988336e-001, -6.264495e-002, 
104097405, 9.994971e-001, -6.144254e-002, 
104697390, 9.998836e-001, -6.155860e-002, 
105297375, 9.997210e-001, -6.172914e-002, 
105897360, 9.995194e-001, -6.172624e-002, 
106497345, 9.996183e-001, -6.197257e-002, 
107097330, 9.999446e-001, -6.201960e-002, 
107697315, 1.000678e+000, -6.327216e-002, 
108297300, 1.001307e+000, -6.487586e-002, 
108897285, 1.000775e+000, -6.579485e-002, 
109497270, 1.000659e+000, -6.603611e-002, 
110097255, 1.000149e+000, -6.503509e-002, 
110697240, 9.996780e-001, -6.528711e-002, 
111297225, 1.000234e+000, -6.610976e-002, 
111897210, 1.001233e+000, -6.709277e-002, 
112497195, 1.001075e+000, -6.759860e-002, 
113097180, 1.000001e+000, -6.745860e-002, 
113697165, 1.000237e+000, -6.702778e-002, 
114297150, 1.000407e+000, -6.667764e-002, 
114897135, 1.000309e+000, -6.752785e-002, 
