"S21 POLAR"
"Frequency (Hz)","U","U",
300000, -3.635173e-006, 1.796784e-005, 
899985, 1.337743e-005, 1.527113e-006, 
1499970, -7.549689e-006, 4.019812e-005, 
2099955, 1.576896e-006, 1.014305e-005, 
2699940, -2.082378e-005, -2.673971e-005, 
3299925, -1.477001e-006, 1.234024e-005, 
3899910, 9.177636e-008, 1.362511e-005, 
4499895, 1.441105e-008, 1.544139e-005, 
5099880, -2.839162e-006, 2.990842e-005, 
5699865, -7.606724e-006, 2.496215e-005, 
6299850, 3.414274e-006, 2.077677e-005, 
6899835, -4.409930e-006, 3.002991e-005, 
7499820, -3.479867e-006, 2.690426e-005, 
8099805, -6.255909e-006, 3.523510e-005, 
8699790, 1.660389e-006, 3.300943e-005, 
9299775, 5.622659e-006, 4.307014e-005, 
9899760, -8.186129e-007, 4.089523e-005, 
10499745, 5.974669e-007, 4.962008e-005, 
11099730, -7.020064e-006, 5.040180e-005, 
11699715, -3.265105e-006, 5.660621e-005, 
12299700, 1.053864e-006, 5.535896e-005, 
12899685, -4.133488e-006, 5.552644e-005, 
13499670, 3.363109e-007, 5.570777e-005, 
14099655, 1.835584e-006, 6.910527e-005, 
14699640, 3.205504e-006, 6.118584e-005, 
15299625, 3.793784e-006, 6.560265e-005, 
15899610, 7.867012e-006, 6.686495e-005, 
16499595, 1.303768e-006, 7.650594e-005, 
17099580, 3.823615e-007, 8.518704e-005, 
17699565, 9.388405e-006, 7.520057e-005, 
18299550, -1.520036e-006, 7.654236e-005, 
18899535, -4.172895e-007, 7.873405e-005, 
19499520, -1.106296e-006, 8.270220e-005, 
20099505, -2.042088e-006, 9.255505e-005, 
20699490, 6.340495e-006, 8.530522e-005, 
21299475, -6.112463e-007, 1.009224e-004, 
21899460, -3.997171e-006, 1.055379e-004, 
22499445, -5.938558e-007, 9.239758e-005, 
23099430, 8.833046e-006, 1.005999e-004, 
23699415, 2.296243e-006, 1.105221e-004, 
24299400, 4.836504e-006, 1.064545e-004, 
24899385, -2.254908e-006, 1.028998e-004, 
25499370, 7.722950e-006, 1.151001e-004, 
26099355, 5.577810e-006, 1.120956e-004, 
26699340, -1.242572e-006, 1.159306e-004, 
27299325, 5.021484e-006, 1.127009e-004, 
27899310, 2.529570e-006, 1.236605e-004, 
28499295, -1.527565e-006, 1.276865e-004, 
29099280, -4.234878e-007, 1.246918e-004, 
29699265, 7.421269e-006, 1.312209e-004, 
30299250, 7.294454e-006, 1.319768e-004, 
30899235, -3.248620e-006, 1.387534e-004, 
31499220, -2.932161e-007, 1.425969e-004, 
32099205, 7.329058e-006, 1.409676e-004, 
32699190, 7.487267e-006, 1.500541e-004, 
33299175, 5.489177e-006, 1.432209e-004, 
33899160, 7.443407e-006, 1.480647e-004, 
