211.352493	1.440102	1.907767
212.937988	1.454145	1.920097
214.52356	1.468231	1.932263
216.109207	1.482358	1.944265
217.694916	1.496526	1.956105
219.280716	1.510731	1.967785
220.866547	1.524973	1.979305
222.452469	1.539249	1.990666
224.038452	1.553559	2.001871
225.624481	1.567901	2.012919
227.210617	1.582273	2.023813
228.796783	1.596673	2.034554
230.383026	1.611101	2.045142
231.96933	1.625555	2.055579
233.555695	1.640033	2.065867
235.14212	1.654534	2.076005
236.728607	1.669057	2.085995
238.315155	1.6836	2.095839
239.901779	1.698162	2.105537
241.488449	1.712742	2.115091
243.075195	1.727338	2.124501
244.661987	1.74195	2.133769
246.248825	1.756576	2.142895
247.835739	1.771214	2.15188
249.422699	1.785864	2.160726
251.009735	1.800525	2.169434
252.596832	1.815194	2.178004
254.18396	1.829872	2.186438
255.771164	1.844558	2.194736
257.358398	1.859248	2.202899
258.945709	1.873944	2.210929
260.533081	1.888644	2.218826
262.120483	1.903346	2.226591
263.707947	1.918051	2.234225
265.295471	1.932755	2.24173
266.883057	1.94746	2.249105
268.470673	1.962163	2.256352
270.05835	1.976864	2.263472
271.646088	1.991562	2.270466
273.233856	2.006256	2.277334
274.821716	2.020945	2.284078
276.409576	2.035628	2.290698
277.997498	2.050304	2.297196
279.58548	2.064972	2.303571
281.173492	2.079631	2.309826
282.761566	2.094281	2.31596
284.34967	2.108921	2.321975
285.937836	2.123549	2.327871
287.526062	2.138166	2.33365
289.114319	2.15277	2.339312
290.702606	2.16736	2.344858
292.290955	2.181936	2.35029
293.879333	2.196497	2.355607
295.467804	2.211042	2.36081
297.056274	2.22557	2.365901
298.644775	2.240081	2.37088
300.233337	2.254574	2.375749
301.82196	2.269047	2.380507
303.410583	2.283502	2.385156
304.999268	2.297936	2.389696
306.587982	2.31235	2.394129
308.176758	2.326742	2.398455
309.765564	2.341111	2.402675
311.354401	2.355458	2.40679
312.943298	2.369782	2.4108
314.532196	2.384081	2.414707
316.121155	2.398355	2.418511
317.710144	2.412605	2.422213
319.299164	2.426828	2.425813
320.888245	2.441025	2.429313
322.477325	2.455195	2.432714
324.066467	2.469337	2.436015
325.655609	2.483451	2.439219
327.244812	2.497536	2.442325
328.834045	2.511593	2.445334
330.423309	2.525619	2.448248
332.012604	2.539615	2.451067
333.601929	2.55358	2.453791
335.191284	2.567514	2.456422
336.780701	2.581416	2.45896
338.370087	2.595286	2.461406
339.959534	2.609123	2.463761
341.549011	2.622927	2.466026
343.138519	2.636697	2.4682
344.728058	2.650434	2.470286
346.317627	2.664135	2.472283
347.907196	2.677802	2.474193
349.496826	2.691433	2.476016
351.086487	2.705029	2.477753
352.676117	2.718589	2.479405
354.265808	2.732111	2.480972
355.85553	2.745598	2.482455
357.445282	2.759046	2.483855
359.035034	2.772457	2.485173
360.624817	2.78583	2.486409
362.21463	2.799165	2.487564
363.804474	2.81246	2.488638
365.394318	2.825717	2.489634
366.984192	2.838934	2.49055
368.574066	2.852112	2.491388
370.164001	2.865249	2.492148
371.753937	2.878347	2.492832
373.343872	2.891403	2.49344
374.933838	2.904418	2.493972
376.523834	2.917393	2.49443
378.113831	2.930326	2.494813
379.703857	2.943217	2.495123
381.293884	2.956066	2.495361
382.883972	2.968872	2.495526
384.47403	2.981636	2.49562
386.064117	2.994358	2.495644
387.654205	3.007036	2.495597
389.244324	3.01967	2.495481
390.834442	3.032262	2.495297
392.424591	3.04481	2.495044
394.01474	3.057313	2.494724
395.604919	3.069773	2.494337
397.195099	3.082188	2.493885
398.785278	3.094559	2.493366
400.375458	3.106885	2.492783
401.965668	3.119166	2.492136
403.555878	3.131402	2.491425
405.146118	3.143593	2.490651
406.736359	3.155738	2.489815
408.326599	3.167838	2.488918
409.91684	3.179892	2.487959
411.50708	3.1919	2.48694
413.097351	3.203862	2.485861
414.687653	3.215778	2.484722
416.277924	3.227647	2.483525
417.868164	3.23947	2.48227
419.458435	3.251246	2.480958
421.048767	3.262977	2.479589
422.639069	3.27466	2.478163
424.22934	3.286296	2.476682
425.819641	3.297884	2.475146
427.409973	3.309427	2.473555
429.000244	3.320921	2.471911
430.590515	3.332369	2.470213
432.180847	3.343769	2.468462
433.771149	3.355122	2.466659
435.36142	3.366427	2.464805
436.951752	3.377685	2.462899
438.542053	3.388894	2.460943
440.132324	3.400056	2.458937
441.722656	3.411171	2.456881
443.312927	3.422237	2.454777
444.903229	3.433256	2.452624
446.4935	3.444227	2.450423
448.083801	3.455149	2.448175
449.674072	3.466024	2.44588
451.264313	3.476851	2.44354
452.854584	3.487629	2.441153
454.444824	3.498359	2.438721
456.035065	3.509042	2.436245
457.625336	3.519676	2.433724
459.215576	3.530262	2.43116
460.805756	3.540799	2.428553
462.395996	3.551289	2.425903
463.986176	3.56173	2.423211
465.576416	3.572124	2.420477
467.166595	3.582469	2.417703
468.756744	3.592765	2.414887
470.346924	3.603014	2.412032
471.937073	3.613214	2.409137
473.527191	3.623366	2.406202
475.11734	3.633471	2.403229
476.707428	3.643526	2.400218
478.297546	3.653535	2.397169
479.887634	3.663494	2.394082
481.477692	3.673406	2.390959
483.067719	3.68327	2.3878
484.657776	3.693085	2.384604
486.247803	3.702853	2.381373
487.837799	3.712573	2.378107
489.427795	3.722245	2.374806
491.017761	3.731869	2.371471
492.607727	3.741446	2.368103
494.197662	3.750975	2.364701
495.787537	3.760456	2.361267
497.377441	3.769889	2.3578
498.967285	3.779275	2.3543
500.557129	3.788613	2.35077
502.146973	3.797904	2.347208
503.736755	3.807148	2.343616
505.326569	3.816344	2.339993
506.916321	3.825493	2.336341
508.506042	3.834595	2.332659
510.095764	3.84365	2.328948
511.685455	3.852658	2.325208
513.275085	3.861618	2.32144
514.864746	3.870532	2.317644
516.454346	3.8794	2.31382
518.043945	3.88822	2.309969
519.633484	3.896994	2.306092
521.223022	3.905721	2.302188
522.812561	3.914402	2.298259
524.401978	3.923037	2.294303
525.991455	3.931625	2.290323
527.580872	3.940167	2.286317
529.170288	3.948663	2.282287
530.759644	3.957114	2.278233
532.348938	3.965518	2.274156
533.938232	3.973876	2.270054
535.527466	3.982189	2.26593
537.116699	3.990456	2.261783
538.705933	3.998678	2.257614
540.295044	4.006855	2.253422
