454.444824	2.983201	4.143516
456.035065	2.998223	4.148848
457.625336	3.013243	4.154115
459.215576	3.028259	4.159317
460.805756	3.043271	4.164454
462.395996	3.058278	4.169528
463.986176	3.073281	4.174537
465.576416	3.088279	4.179482
467.166595	3.103272	4.184362
468.756744	3.118259	4.189179
470.346924	3.133241	4.193933
471.937073	3.148217	4.198623
473.527191	3.163187	4.20325
475.11734	3.178149	4.207814
476.707428	3.193105	4.212315
478.297546	3.208055	4.216753
479.887634	3.222996	4.221128
481.477692	3.23793	4.225441
483.067719	3.252856	4.229692
484.657776	3.267775	4.23388
486.247803	3.282684	4.238007
487.837799	3.297585	4.242072
489.427795	3.312477	4.246075
491.017761	3.32736	4.250017
492.607727	3.342233	4.253897
494.197662	3.357097	4.257717
495.787537	3.371951	4.261475
497.377441	3.386794	4.265173
498.967285	3.401627	4.26881
500.557129	3.41645	4.272387
502.146973	3.431261	4.275904
503.736755	3.446061	4.279361
505.326569	3.46085	4.282758
506.916321	3.475627	4.286095
508.506042	3.490392	4.289373
510.095764	3.505145	4.292592
511.685455	3.519886	4.295751
513.275085	3.534613	4.298851
514.864746	3.549329	4.301893
516.454346	3.56403	4.304876
518.043945	3.578719	4.307801
519.633484	3.593394	4.310668
521.223022	3.608056	4.313477
522.812561	3.622703	4.316228
524.401978	3.637336	4.318921
525.991455	3.651955	4.321557
527.580872	3.666559	4.324136
529.170288	3.681148	4.326657
530.759644	3.695721	4.329122
532.348938	3.71028	4.331531
533.938232	3.724823	4.333882
535.527466	3.73935	4.336177
537.116699	3.753861	4.338417
538.705933	3.768357	4.3406
540.295044	3.782835	4.342728
541.884155	3.797297	4.3448
543.473267	3.811743	4.346817
545.062317	3.826171	4.348779
546.651306	3.840582	4.350686
548.240356	3.854976	4.352538
549.829224	3.869352	4.354336
551.418152	3.88371	4.356079
553.007019	3.89805	4.357769
554.595886	3.912373	4.359404
556.184692	3.926676	4.360985
557.773438	3.940961	4.362514
559.362183	3.955228	4.363988
560.950806	3.969475	4.36541
562.539429	3.983703	4.366778
564.128052	3.997913	4.368094
565.716614	4.012102	4.369358
567.305115	4.026272	4.370569
568.893616	4.040422	4.371727
570.482056	4.054552	4.372835
572.070435	4.068661	4.37389
573.658752	4.08275	4.374893
575.247009	4.096819	4.375846
576.835327	4.110868	4.376747
578.423462	4.124894	4.377597
580.011658	4.1389	4.378397
581.599731	4.152885	4.379146
583.187866	4.166848	4.379845
584.775818	4.18079	4.380494
586.363831	4.19471	4.381093
587.951721	4.208608	4.381641
589.539612	4.222484	4.382141
591.127441	4.236338	4.382591
592.71521	4.250169	4.382992
594.302917	4.263978	4.383345
595.890564	4.277764	4.383648
597.478149	4.291527	4.383904
599.065796	4.305268	4.38411
600.653259	4.318985	4.384269
602.240723	4.332679	4.38438
603.828125	4.346349	4.384443
605.415466	4.359996	4.384459
607.002808	4.373619	4.384428
608.590027	4.387218	4.384349
610.177185	4.400794	4.384224
611.764343	4.414345	4.384052
613.35144	4.427871	4.383833
614.938416	4.441373	4.383569
616.525391	4.454851	4.383258
618.112305	4.468305	4.382902
619.699158	4.481733	4.3825
621.28595	4.495136	4.382052
622.872681	4.508514	4.38156
624.459351	4.521867	4.381022
626.045898	4.535194	4.38044
627.632446	4.548497	4.379813
629.218933	4.561773	4.379141
630.805359	4.575024	4.378426
632.391724	4.588248	4.377666
633.978027	4.601448	4.376863
635.56427	4.61462	4.376017
637.150391	4.627767	4.375126
638.736511	4.640887	4.374193
640.322571	4.653981	4.373217
641.908508	4.667048	4.372198
643.494446	4.680089	4.371137
645.080261	4.693102	4.370033
646.666016	4.706089	4.368887
648.251709	4.719049	4.3677
649.837341	4.731982	4.36647
651.422974	4.744888	4.365199
653.008423	4.757766	4.363887
654.593872	4.770617	4.362534
656.179199	4.78344	4.361139
657.764526	4.796236	4.359704
659.349731	4.809004	4.358229
660.934875	4.821744	4.356713
662.519897	4.834456	4.355158
664.104919	4.84714	4.353562
665.689819	4.859796	4.351927
667.274719	4.872424	4.350252
668.859497	4.885024	4.348538
670.444214	4.897595	4.346785
672.028809	4.910138	4.344994
673.613403	4.922652	4.343163
675.197876	4.935137	4.341294
676.782288	4.947594	4.339386
678.366577	4.960021	4.337441
679.950806	4.972421	4.335458
681.535034	4.984791	4.333437
683.11908	4.997132	4.331379
684.703064	5.009443	4.329284
686.286987	5.021726	4.327151
687.87085	5.033979	4.324982
689.454651	5.046203	4.322776
691.03833	5.058397	4.320534
692.621948	5.070562	4.318255
694.205444	5.082697	4.31594
695.78894	5.094803	4.31359
697.372253	5.106878	4.311203
698.955505	5.118924	4.308782
700.538696	5.13094	4.306325
702.121826	5.142926	4.303833
703.704895	5.154882	4.301306
705.287781	5.166808	4.298745
706.870667	5.178704	4.296149
708.45343	5.190569	4.293519
710.036072	5.202404	4.290854
711.618652	5.214209	4.288156
713.201172	5.225984	4.285424
714.783569	5.237728	4.282659
716.365906	5.249441	4.27986
717.94812	5.261124	4.277028
719.530273	5.272776	4.274164
721.112366	5.284398	4.271266
722.694275	5.295988	4.268336
724.276184	5.307548	4.265374
725.857971	5.319077	4.26238
727.439636	5.330575	4.259354
729.02124	5.342042	4.256295
730.602722	5.353478	4.253206
732.184143	5.364883	4.250085
733.765442	5.376257	4.246933
735.34668	5.3876	4.243749
736.927795	5.398912	4.240535
738.508789	5.410192	4.237291
740.089722	5.421442	4.234016
741.670532	5.432659	4.230711
743.251282	5.443845	4.227375
744.831909	5.455	4.22401
746.412476	5.466124	4.220615
747.992859	5.477216	4.217191
