1.530000000000000E+3	1.422239513507866E-1
1.530001000000000E+3	1.422239513507866E-1
1.530002000000000E+3	1.419013145168439E-1
1.530003000000000E+3	1.419013145168439E-1
1.530004000000000E+3	1.419013145168439E-1
1.530005000000000E+3	1.422239513507866E-1
1.530006000000000E+3	1.422239513507866E-1
1.530007000000000E+3	1.425465881848706E-1
1.530008000000000E+3	1.419013145168439E-1
1.530009000000000E+3	1.425465881848706E-1
1.530010000000000E+3	1.425465881848706E-1
1.530011000000000E+3	1.431918618534628E-1
1.530012000000000E+3	1.431918618534628E-1
1.530013000000000E+3	1.422239513507866E-1
1.530014000000000E+3	1.438371355226211E-1
1.530015000000000E+3	1.431918618534628E-1
1.530016000000000E+3	1.431918618534628E-1
1.530017000000000E+3	1.441597723574127E-1
1.530018000000000E+3	1.444824091923461E-1
1.530019000000000E+3	1.438371355226211E-1
1.530020000000000E+3	1.441597723574127E-1
1.530021000000000E+3	1.444824091923461E-1
1.530022000000000E+3	1.444824091923461E-1
1.530023000000000E+3	1.448050460274213E-1
1.530024000000000E+3	1.454503196979976E-1
1.530025000000000E+3	1.448050460274213E-1
1.530026000000000E+3	1.451276828626384E-1
1.530027000000000E+3	1.451276828626384E-1
1.530028000000000E+3	1.451276828626384E-1
1.530029000000000E+3	1.454503196979976E-1
1.530030000000000E+3	1.454503196979976E-1
1.530031000000000E+3	1.457729565334989E-1
1.530032000000000E+3	1.464182302049281E-1
1.530033000000000E+3	1.464182302049281E-1
1.530034000000000E+3	1.467408670408561E-1
1.530035000000000E+3	1.460955933691423E-1
1.530036000000000E+3	1.467408670408561E-1
1.530037000000000E+3	1.470635038769266E-1
1.530038000000000E+3	1.470635038769266E-1
1.530039000000000E+3	1.470635038769266E-1
1.530040000000000E+3	1.480314143859935E-1
1.530041000000000E+3	1.473861407131396E-1
1.530042000000000E+3	1.470635038769266E-1
1.530043000000000E+3	1.480314143859935E-1
1.530044000000000E+3	1.477087775494952E-1
1.530045000000000E+3	1.483540512226345E-1
1.530046000000000E+3	1.483540512226345E-1
1.530047000000000E+3	1.483540512226345E-1
1.530048000000000E+3	1.486766880594184E-1
1.530049000000000E+3	1.489993248963452E-1
1.530050000000000E+3	1.493219617334150E-1
1.530051000000000E+3	1.486766880594184E-1
1.530052000000000E+3	1.489993248963452E-1
1.530053000000000E+3	1.502898722454833E-1
1.530054000000000E+3	1.493219617334150E-1
1.530055000000000E+3	1.473861407131396E-1
1.530056000000000E+3	1.493219617334150E-1
1.530057000000000E+3	1.496445985706279E-1
1.530058000000000E+3	1.499672354079840E-1
1.530059000000000E+3	1.506125090831260E-1
1.530060000000000E+3	1.502898722454833E-1
1.530061000000000E+3	1.499672354079840E-1
1.530062000000000E+3	1.499672354079840E-1
1.530063000000000E+3	1.493219617334150E-1
1.530064000000000E+3	1.499672354079840E-1
1.530065000000000E+3	1.499672354079840E-1
1.530066000000000E+3	1.502898722454833E-1
1.530067000000000E+3	1.502898722454833E-1
1.530068000000000E+3	1.499672354079840E-1
1.530069000000000E+3	1.499672354079840E-1
1.530070000000000E+3	1.496445985706279E-1
1.530071000000000E+3	1.502898722454833E-1
1.530072000000000E+3	1.499672354079840E-1
1.530073000000000E+3	1.502898722454833E-1
1.530074000000000E+3	1.506125090831260E-1
1.530075000000000E+3	1.502898722454833E-1
1.530076000000000E+3	1.496445985706279E-1
1.530077000000000E+3	1.499672354079840E-1
1.530078000000000E+3	1.502898722454833E-1
1.530079000000000E+3	1.502898722454833E-1
1.530080000000000E+3	1.506125090831260E-1
1.530081000000000E+3	1.502898722454833E-1
1.530082000000000E+3	1.493219617334150E-1
1.530083000000000E+3	1.506125090831260E-1
1.530084000000000E+3	1.512577827588417E-1
1.530085000000000E+3	1.509351459209121E-1
1.530086000000000E+3	1.506125090831260E-1
1.530087000000000E+3	1.509351459209121E-1
1.530088000000000E+3	1.506125090831260E-1
1.530089000000000E+3	1.509351459209121E-1
1.530090000000000E+3	1.509351459209121E-1
1.530091000000000E+3	1.512577827588417E-1
1.530092000000000E+3	1.509351459209121E-1
1.530093000000000E+3	1.515804195969149E-1
1.530094000000000E+3	1.519030564351317E-1
1.530095000000000E+3	1.512577827588417E-1
1.530096000000000E+3	1.515804195969149E-1
1.530097000000000E+3	1.519030564351317E-1
1.530098000000000E+3	1.522256932734924E-1
1.530099000000000E+3	1.522256932734924E-1
1.530100000000000E+3	1.522256932734924E-1
1.530101000000000E+3	1.522256932734924E-1
1.530102000000000E+3	1.528709669506452E-1
1.530103000000000E+3	1.535162406283740E-1
1.530104000000000E+3	1.531936037894375E-1
1.530105000000000E+3	1.528709669506452E-1
1.530106000000000E+3	1.538388774674546E-1
1.530107000000000E+3	1.528709669506452E-1
1.530108000000000E+3	1.535162406283740E-1
1.530109000000000E+3	1.544841511460487E-1
1.530110000000000E+3	1.538388774674546E-1
1.530111000000000E+3	1.541615143066795E-1
1.530112000000000E+3	1.541615143066795E-1
1.530113000000000E+3	1.544841511460487E-1
1.530114000000000E+3	1.544841511460487E-1
1.530115000000000E+3	1.544841511460487E-1
1.530116000000000E+3	1.551294248252204E-1
1.530117000000000E+3	1.551294248252204E-1
1.530118000000000E+3	1.551294248252204E-1
1.530119000000000E+3	1.557746985049704E-1
1.530120000000000E+3	1.557746985049704E-1
1.530121000000000E+3	1.554520616650230E-1
1.530122000000000E+3	1.554520616650230E-1
1.530123000000000E+3	1.567426090256812E-1
1.530124000000000E+3	1.564199721852994E-1
1.530125000000000E+3	1.570652458662081E-1
1.530126000000000E+3	1.570652458662081E-1
1.530127000000000E+3	1.580331563886593E-1
1.530128000000000E+3	1.570652458662081E-1
1.530129000000000E+3	1.570652458662081E-1
1.530130000000000E+3	1.577105195476970E-1
1.530131000000000E+3	1.573878827068800E-1
1.530132000000000E+3	1.577105195476970E-1
1.530133000000000E+3	1.573878827068800E-1
1.530134000000000E+3	1.573878827068800E-1
1.530135000000000E+3	1.580331563886593E-1
1.530136000000000E+3	1.580331563886593E-1
1.530137000000000E+3	1.580331563886593E-1
1.530138000000000E+3	1.580331563886593E-1
1.530139000000000E+3	1.583557932297670E-1
1.530140000000000E+3	1.580331563886593E-1
1.530141000000000E+3	1.590010669124185E-1
1.530142000000000E+3	1.580331563886593E-1
1.530143000000000E+3	1.580331563886593E-1
1.530144000000000E+3	1.573878827068800E-1
1.530145000000000E+3	1.583557932297670E-1
1.530146000000000E+3	1.577105195476970E-1
1.530147000000000E+3	1.580331563886593E-1
1.530148000000000E+3	1.583557932297670E-1
1.530149000000000E+3	1.577105195476970E-1
1.530150000000000E+3	1.577105195476970E-1
1.530151000000000E+3	1.573878827068800E-1
1.530152000000000E+3	1.573878827068800E-1
1.530153000000000E+3	1.570652458662081E-1
1.530154000000000E+3	1.583557932297670E-1
1.530155000000000E+3	1.564199721852994E-1
1.530156000000000E+3	1.577105195476970E-1
1.530157000000000E+3	1.554520616650230E-1
1.530158000000000E+3	1.560973353450625E-1
1.530159000000000E+3	1.560973353450625E-1
